% 2016îN 11åé 14ì˙ 17éû 34ï™ 26.846000ïb é¿çs
%------------------------------------------------------------------------------------------------------------------------------
Observation File :  oem4_20081213.08O
Ephemeris   File :  oem4_20081213.08N
IONEX       File :  Nothing
IGS SP3     File :  Nothing
START       TIME :  2008/12/13  2: 0:30
END         TIME :  2008/12/13  2:30: 0
Ref. Position[m] :  X = -3761093.2427,  Y = 3636603.6005,  Z = 3636306.6059

%-------------------------------------------------------------------------------------------------------------------------------
% Epoch  WEEK      ToW     ToD      X_fix[m]       Y_fix[m]       Z_fix[m]       E_fix[m]     N_fix[m]     U_fix[m] 
%-------------------------------------------------------------------------------------------------------------------------------
    908  1509    527335    8935  -3760731.0058   3636685.7572   3636523.2428    1913.9328   -9585.1195      51.0064
    909  1509    527336    8936  -3760727.4358   3636686.6170   3636526.0164    1910.8323   -9581.7190      50.9898
    910  1509    527337    8937  -3760723.7253   3636687.4668   3636528.8613    1907.6414   -9578.1980      50.9258
    911  1509    527338    8938  -3760720.0383   3636688.4608   3636531.6581    1904.3630   -9574.7838      50.9301
    912  1509    527339    8939  -3760716.3985   3636689.4987   3636534.3632    1901.0861   -9571.4818      50.9345
    913  1509    527340    8940  -3760712.8699   3636690.4354   3636537.0504    1897.9591   -9568.1997      50.9364
    914  1509    527341    8941  -3760709.7700   3636691.2087   3636539.5000    1895.2476   -9565.2239      50.9607
    915  1509    527342    8942  -3760707.4211   3636691.7566   3636541.3740    1893.2205   -9562.9391      50.9679
    916  1509    527343    8943  -3760705.9616   3636692.0764   3636542.5505    1891.9757   -9561.5014      50.9676
    917  1509    527344    8944  -3760705.2496   3636692.2385   3636543.1318    1891.3641   -9560.7964      50.9751
    918  1509    527345    8945  -3760705.1518   3636692.2615   3636543.2094    1891.2795   -9560.7018      50.9753
    919  1509    527346    8946  -3760705.1531   3636692.2627   3636543.2102    1891.2796   -9560.7021      50.9772
    920  1509    527347    8947  -3760705.1526   3636692.2638   3636543.2106    1891.2785   -9560.7020      50.9778
    921  1509    527348    8948  -3760705.1498   3636692.2652   3636543.2080    1891.2755   -9560.7035      50.9754
    922  1509    527349    8949  -3760705.1477   3636692.2620   3636543.2083    1891.2764   -9560.7011      50.9724
    923  1509    527350    8950  -3760705.1493   3636692.2658   3636543.2115    1891.2748   -9560.7007      50.9774
    924  1509    527351    8951  -3760705.1475   3636692.2624   3636543.2076    1891.2759   -9560.7017      50.9722
    925  1509    527352    8952  -3760705.1475   3636692.2627   3636543.2099    1891.2757   -9560.7000      50.9737
    926  1509    527353    8953  -3760705.1492   3636692.2635   3636543.2087    1891.2763   -9560.7020      50.9744
    927  1509    527354    8954  -3760705.1501   3636692.2626   3636543.2085    1891.2775   -9560.7022      50.9744
    928  1509    527355    8955  -3760705.1482   3636692.2598   3636543.2069    1891.2782   -9560.7016      50.9707
    929  1509    527356    8956  -3760705.1534   3636692.2649   3636543.2103    1891.2782   -9560.7030      50.9787
    930  1509    527357    8957  -3760705.1489   3636692.2642   3636543.2075    1891.2756   -9560.7031      50.9739
    931  1509    527358    8958  -3760705.1501   3636692.2598   3636543.2062    1891.2796   -9560.7029      50.9714
    932  1509    527359    8959  -3760705.1520   3636692.2633   3636543.2079    1891.2784   -9560.7037      50.9756
    933  1509    527360    8960  -3760705.1541   3636692.2650   3636543.2097    1891.2787   -9560.7039      50.9788
    934  1509    527361    8961  -3760705.1542   3636692.2638   3636543.2085    1891.2796   -9560.7044      50.9775
    935  1509    527362    8962  -3760705.1519   3636692.2660   3636543.2099    1891.2764   -9560.7031      50.9782
    936  1509    527363    8963  -3760705.1512   3636692.2639   3636543.2082    1891.2774   -9560.7034      50.9755
    937  1509    527364    8964  -3760705.1509   3636692.2645   3636543.2092    1891.2768   -9560.7027      50.9764
    938  1509    527365    8965  -3760705.1493   3636692.2589   3636543.2007    1891.2797   -9560.7068      50.9673
    939  1509    527366    8966  -3760705.1526   3636692.2634   3636543.2049    1891.2787   -9560.7065      50.9742
    940  1509    527367    8967  -3760705.1536   3636692.2669   3636543.2097    1891.2769   -9560.7044      50.9795
    941  1509    527368    8968  -3760705.1554   3636692.2678   3636543.2075    1891.2775   -9560.7073      50.9799
    942  1509    527369    8969  -3760705.1515   3636692.2650   3636543.2086    1891.2768   -9560.7036      50.9766
    943  1509    527370    8970  -3760705.1498   3636692.2617   3636543.2056    1891.2780   -9560.7041      50.9720
    944  1509    527371    8971  -3760705.1477   3636692.2618   3636543.2058    1891.2765   -9560.7031      50.9709
    945  1509    527372    8972  -3760705.1515   3636692.2630   3636543.2103    1891.2783   -9560.7015      50.9764
    946  1509    527373    8973  -3760705.1509   3636692.2630   3636543.2101    1891.2778   -9560.7014      50.9760
    947  1509    527374    8974  -3760705.1509   3636692.2622   3636543.2075    1891.2784   -9560.7031      50.9740
    948  1509    527375    8975  -3760705.1478   3636692.2583   3636543.2038    1891.2791   -9560.7034      50.9678
    949  1509    527376    8976  -3760705.1483   3636692.2594   3636543.2078    1891.2786   -9560.7007      50.9710
    950  1509    527377    8977  -3760705.1517   3636692.2609   3636543.2062    1891.2799   -9560.7040      50.9730
    951  1509    527378    8978  -3760705.1497   3636692.2595   3636543.2021    1891.2795   -9560.7060      50.9686
    952  1509    527379    8979  -3760705.1531   3636692.2626   3636543.2074    1891.2797   -9560.7044      50.9755
    953  1509    527380    8980  -3760705.1172   3636692.2669   3636543.2290    1891.2516   -9560.6736      50.9692
    954  1509    527381    8981  -3760704.6550   3636692.3758   3636543.6123    1890.8519   -9560.2125      50.9796
    955  1509    527382    8982  -3760702.8211   3636692.7752   3636545.0880    1889.2896   -9558.4071      50.9763
    956  1509    527383    8983  -3760699.7851   3636693.4911   3636547.5387    1886.6638   -9555.4338      51.0063
    957  1509    527384    8984  -3760695.7141   3636694.5036   3636550.7631    1883.1053   -9551.5185      51.0409
    958  1509    527385    8985  -3760690.7629   3636695.7610   3636554.7385    1878.7585   -9546.7229      51.1288
    959  1509    527386    8986  -3760685.0986   3636697.1631   3636559.2449    1873.8120   -9541.2561      51.1848
    960  1509    527387    8987  -3760678.8823   3636698.5603   3636564.1417    1868.4850   -9535.2399      51.1376
    961  1509    527388    8988  -3760672.0826   3636700.0583   3636569.4619    1862.6799   -9528.6766      51.0479
    962  1509    527389    8989  -3760664.8124   3636701.6844   3636575.1887    1856.4556   -9521.6374      50.9882
    963  1509    527390    8990  -3760657.0946   3636703.4548   3636581.3502    1849.8163   -9514.1152      50.9970
    964  1509    527391    8991  -3760648.8755   3636705.2996   3636587.8591    1842.7749   -9506.1315      50.9530
    965  1509    527392    8992  -3760640.2013   3636707.3055   3636594.7267    1835.3012   -9497.7307      50.9390
    966  1509    527393    8993  -3760631.1195   3636709.3871   3636601.9030    1827.4898   -9488.9392      50.9059
    967  1509    527394    8994  -3760621.7534   3636711.4691   3636609.1299    1819.4803   -9479.9890      50.7348
    968  1509    527395    8995  -3760611.8731   3636713.6225   3636616.1059    1811.0620   -9471.0603      50.1577
    969  1509    527396    8996  -3760601.6310   3636716.2465   3636622.7609    1802.0538   -9462.4330      49.4513
    970  1509    527397    8997  -3760590.8001   3636719.2647   3636628.9967    1792.3530   -9454.0633      48.3821
    971  1509    527398    8998  -3760579.4688   3636722.9138   3636635.0161    1781.8507   -9445.9162      47.2533
    972  1509    527399    8999  -3760567.6389   3636727.1727   3636640.7291    1770.5636   -9438.0575      46.0023
    973  1509    527400    9000  -3760555.6591   3636732.2121   3636646.3949    1758.6112   -9430.4875      45.0802
