% 2016îN 11åé 14ì˙ 17éû 34ï™ 26.835000ïb é¿çs
%------------------------------------------------------------------------------------------------------------------------------
Observation File :  oem4_20081213.08O
Ephemeris   File :  oem4_20081213.08N
IONEX       File :  Nothing
IGS SP3     File :  Nothing
START       TIME :  2008/12/13  2: 0:30
END         TIME :  2008/12/13  2:30: 0
Ref. Position[m] :  X = -3761093.2427,  Y = 3636603.6005,  Z = 3636306.6059

%-------------------------------------------------------------------------------------------------------------------------------
% Epoch  WEEK      ToW     ToD     X_float[m]     Y_float[m]     Z_float[m]    E_float[m]   N_float[m]   U_float[m] 
%-------------------------------------------------------------------------------------------------------------------------------
    240  1509    526667    8267  -3761082.9989   3636606.2608   3636252.4662    2215.8409   -9920.3090      57.1958
    241  1509    526668    8268  -3761083.0031   3636606.2593   3636252.4625    2215.8448   -9920.3132      57.1954
    242  1509    526669    8269  -3761083.0067   3636606.2601   3636252.4655    2215.8468   -9920.3126      57.1997
    243  1509    526670    8270  -3761083.0136   3636606.2609   3636252.4705    2215.8510   -9920.3117      57.2070
    244  1509    526671    8271  -3761083.0175   3636606.2594   3636252.4719    2215.8548   -9920.3115      57.2092
    245  1509    526672    8272  -3761083.0234   3636606.2644   3636252.4743    2215.8553   -9920.3140      57.2169
    246  1509    526673    8273  -3761083.0309   3636606.2664   3636252.4740    2215.8590   -9920.3181      57.2224
    247  1509    526674    8274  -3761083.0371   3636606.2673   3636252.4813    2215.8627   -9920.3150      57.2307
    248  1509    526675    8275  -3761083.0410   3636606.2658   3636252.4884    2215.8665   -9920.3103      57.2362
    249  1509    526676    8276  -3761083.0468   3636606.2671   3636252.4932    2215.8697   -9920.3093      57.2431
    250  1509    526677    8277  -3761083.0496   3636606.2686   3636252.4976    2215.8704   -9920.3074      57.2482
    251  1509    526678    8278  -3761083.0526   3636606.2621   3636252.5001    2215.8772   -9920.3040      57.2476
    252  1509    526679    8279  -3761083.0540   3636606.2583   3636252.5032    2215.8809   -9920.3005      57.2481
    253  1509    526680    8280  -3761083.0541   3636606.2618   3636252.5043    2215.8785   -9920.3011      57.2508
    254  1509    526681    8281  -3761083.0604   3636606.2639   3636252.5094    2215.8814   -9920.3003      57.2586
    255  1509    526682    8282  -3761083.0671   3636606.2638   3636252.5236    2215.8861   -9920.2914      57.2706
    256  1509    526683    8283  -3761083.0706   3636606.2666   3636252.5261    2215.8866   -9920.2920      57.2758
    257  1509    526684    8284  -3761083.0659   3636606.2635   3636252.5279    2215.8855   -9920.2873      57.2722
    258  1509    526685    8285  -3761083.0734   3636606.2686   3636252.5449    2215.8870   -9920.2786      57.2893
    259  1509    526686    8286  -3761083.0731   3636606.2686   3636252.5435    2215.8869   -9920.2796      57.2883
    260  1509    526687    8287  -3761083.0791   3636606.2704   3636252.5579    2215.8897   -9920.2710      57.3012
    261  1509    526688    8288  -3761083.0861   3636606.2776   3636252.5662    2215.8894   -9920.2700      57.3142
    262  1509    526689    8289  -3761083.0883   3636606.2775   3636252.5762    2215.8910   -9920.2627      57.3211
    263  1509    526690    8290  -3761083.0903   3636606.2780   3636252.5835    2215.8920   -9920.2576      57.3268
    264  1509    526691    8291  -3761083.0974   3636606.2839   3636252.5976    2215.8928   -9920.2514      57.3425
    265  1509    526692    8292  -3761083.1073   3636606.2849   3636252.6040    2215.8989   -9920.2507      57.3525
    266  1509    526693    8293  -3761083.1123   3636606.2897   3636252.6133    2215.8990   -9920.2470      57.3636
    267  1509    526694    8294  -3761083.1168   3636606.2904   3636252.6193    2215.9015   -9920.2443      57.3700
    268  1509    526695    8295  -3761083.1228   3636606.2944   3636252.6300    2215.9028   -9920.2396      57.3820
    269  1509    526696    8296  -3761083.1254   3636606.2978   3636252.6392    2215.9022   -9920.2345      57.3907
    270  1509    526697    8297  -3761083.1290   3636606.3016   3636252.6469    2215.9020   -9920.2312      57.3994
    271  1509    526698    8298  -3761083.1320   3636606.3021   3636252.6533    2215.9037   -9920.2274      57.4051
    272  1509    526699    8299  -3761083.1352   3636606.3008   3636252.6600    2215.9069   -9920.2227      57.4102
    273  1509    526700    8300  -3761083.1428   3636606.3109   3636252.6728    2215.9049   -9920.2194      57.4277
    274  1509    526701    8301  -3761083.1452   3636606.3150   3636252.6814    2215.9037   -9920.2150      57.4364
    275  1509    526702    8302  -3761083.1482   3636606.3157   3636252.6974    2215.9052   -9920.2035      57.4478
    276  1509    526703    8303  -3761083.1513   3636606.3383   3636252.6843    2215.8912   -9920.2245      57.4549
    277  1509    526704    8304  -3761083.1506   3636606.3385   3636252.6907    2215.8905   -9920.2190      57.4583
    278  1509    526705    8305  -3761083.1527   3636606.3411   3636252.6943    2215.8901   -9920.2180      57.4630
    279  1509    526706    8306  -3761083.1507   3636606.3397   3636252.7020    2215.8897   -9920.2103      57.4656
    280  1509    526707    8307  -3761083.1581   3636606.3468   3636252.7128    2215.8897   -9920.2074      57.4801
    281  1509    526708    8308  -3761083.1637   3636606.3461   3636252.7219    2215.8941   -9920.2019      57.4882
    282  1509    526709    8309  -3761083.1611   3636606.3455   3636252.7319    2215.8928   -9920.1924      57.4921
    283  1509    526710    8310  -3761083.1654   3636606.3471   3636252.7360    2215.8946   -9920.1915      57.4979
    284  1509    526711    8311  -3761083.1664   3636606.3468   3636252.7375    2215.8956   -9920.1906      57.4992
    285  1509    526712    8312  -3761083.1682   3636606.3475   3636252.7460    2215.8963   -9920.1846      57.5055
    286  1509    526713    8313  -3761083.1699   3636606.3469   3636252.7486    2215.8979   -9920.1829      57.5077
    287  1509    526714    8314  -3761083.1693   3636606.3454   3636252.7504    2215.8985   -9920.1807      57.5075
    288  1509    526715    8315  -3761083.1661   3636606.3425   3636252.7547    2215.8984   -9920.1746      57.5064
    289  1509    526716    8316  -3761083.1727   3636606.3467   3636252.7582    2215.8999   -9920.1762      57.5147
    290  1509    526717    8317  -3761083.1718   3636606.3492   3636252.7629    2215.8976   -9920.1729      57.5183
    291  1509    526718    8318  -3761083.1693   3636606.3402   3636252.7632    2215.9023   -9920.1681      57.5120
    292  1509    526719    8319  -3761083.1710   3636606.3368   3636252.7672    2215.9059   -9920.1641      57.5133
    293  1509    526720    8320  -3761083.1676   3636606.3320   3636252.7654    2215.9070   -9920.1623      57.5074
    294  1509    526721    8321  -3761083.1655   3636606.3297   3636252.7650    2215.9072   -9920.1608      57.5047
    295  1509    526722    8322  -3761083.1699   3636606.3327   3636252.7737    2215.9081   -9920.1568      57.5140
    296  1509    526723    8323  -3761083.1691   3636606.3301   3636252.7793    2215.9094   -9920.1508      57.5153
    297  1509    526724    8324  -3761083.1723   3636606.3295   3636252.7740    2215.9121   -9920.1562      57.5138
    298  1509    526725    8325  -3761083.1745   3636606.3271   3636252.7796    2215.9153   -9920.1515      57.5170
    299  1509    526726    8326  -3761083.1741   3636606.3247   3636252.7717    2215.9167   -9920.1570      57.5108
    300  1509    526727    8327  -3761083.1692   3636606.3208   3636252.7744    2215.9161   -9920.1511      57.5072
    301  1509    526728    8328  -3761083.1696   3636606.3201   3636252.7703    2215.9169   -9920.1543      57.5047
    302  1509    526729    8329  -3761083.1694   3636606.3210   3636252.7674    2215.9162   -9920.1570      57.5035
    303  1509    526730    8330  -3761083.1707   3636606.3195   3636252.7670    2215.9181   -9920.1573      57.5031
    304  1509    526731    8331  -3761083.1717   3636606.3146   3636252.7654    2215.9223   -9920.1570      57.5001
    305  1509    526732    8332  -3761083.1707   3636606.3134   3636252.7622    2215.9225   -9920.1588      57.4969
    306  1509    526733    8333  -3761083.1722   3636606.3160   3636252.7718    2215.9217   -9920.1525      57.5048
    307  1509    526734    8334  -3761083.1753   3636606.3155   3636252.7737    2215.9242   -9920.1521      57.5074
    308  1509    526735    8335  -3761083.1749   3636606.3139   3636252.7733    2215.9251   -9920.1516      57.5061
    309  1509    526736    8336  -3761083.1737   3636606.3108   3636252.7717    2215.9265   -9920.1512      57.5026
    310  1509    526737    8337  -3761083.1693   3636606.3136   3636252.7723    2215.9213   -9920.1500      57.5020
    311  1509    526738    8338  -3761083.1681   3636606.3118   3636252.7690    2215.9219   -9920.1515      57.4984
    312  1509    526739    8339  -3761083.1742   3636606.3148   3636252.7713    2215.9239   -9920.1533      57.5050
    313  1509    526740    8340  -3761083.1637   3636606.3110   3636252.7661    2215.9194   -9920.1517      57.4937
    314  1509    526741    8341  -3761083.1694   3636606.3130   3636252.7681    2215.9219   -9920.1532      57.4993
    315  1509    526742    8342  -3761083.1659   3636606.3134   3636252.7734    2215.9191   -9920.1476      57.5005
    316  1509    526743    8343  -3761083.1639   3636606.3126   3636252.7742    2215.9183   -9920.1458      57.4993
    317  1509    526744    8344  -3761083.1661   3636606.3244   3636252.7635    2215.9114   -9920.1602      57.5013
    318  1509    526745    8345  -3761083.1627   3636606.3280   3636252.7654    2215.9065   -9920.1587      57.5023
    319  1509    526746    8346  -3761083.1612   3636606.3281   3636252.7613    2215.9054   -9920.1614      57.4992
    320  1509    526747    8347  -3761083.1589   3636606.3277   3636252.7673    2215.9040   -9920.1554      57.5011
    321  1509    526748    8348  -3761083.1592   3636606.3283   3636252.7728    2215.9038   -9920.1513      57.5047
    322  1509    526749    8349  -3761083.1569   3636606.3245   3636252.7764    2215.9050   -9920.1459      57.5033
    323  1509    526750    8350  -3761083.1571   3636606.3259   3636252.7751    2215.9041   -9920.1476      57.5035
    324  1509    526751    8351  -3761083.1569   3636606.3233   3636252.7795    2215.9059   -9920.1429      57.5043
    325  1509    526752    8352  -3761083.1564   3636606.3223   3636252.7892    2215.9062   -9920.1343      57.5091
    326  1509    526753    8353  -3761083.1644   3636606.3228   3636252.7927    2215.9114   -9920.1349      57.5161
    327  1509    526754    8354  -3761083.1610   3636606.3201   3636252.7975    2215.9109   -9920.1286      57.5152
    328  1509    526755    8355  -3761083.1563   3636606.3173   3636252.7954    2215.9097   -9920.1272      57.5097
    329  1509    526756    8356  -3761083.1567   3636606.3205   3636252.8061    2215.9076   -9920.1199      57.5179
    330  1509    526757    8357  -3761083.1645   3636606.3245   3636252.8126    2215.9102   -9920.1194      57.5286
    331  1509    526758    8358  -3761083.1614   3636606.3216   3636252.8135    2215.9101   -9920.1162      57.5256
    332  1509    526759    8359  -3761083.1625   3636606.3210   3636252.8238    2215.9113   -9920.1080      57.5318
    333  1509    526760    8360  -3761083.1633   3636606.3276   3636252.8190    2215.9071   -9920.1149      57.5333
    334  1509    526761    8361  -3761083.1575   3636606.3289   3636252.8270    2215.9022   -9920.1065      57.5352
    335  1509    526762    8362  -3761083.1589   3636606.3262   3636252.8368    2215.9051   -9920.0979      57.5401
    336  1509    526763    8363  -3761083.1547   3636606.3295   3636252.8307    2215.8998   -9920.1025      57.5361
    337  1509    526764    8364  -3761083.1581   3636606.3321   3636252.8404    2215.9003   -9920.0970      57.5451
    338  1509    526765    8365  -3761083.1563   3636606.3286   3636252.8481    2215.9016   -9920.0886      57.5464
    339  1509    526766    8366  -3761083.1556   3636606.3260   3636252.8579    2215.9030   -9920.0793      57.5502
    340  1509    526767    8367  -3761083.1513   3636606.3241   3636252.8591    2215.9013   -9920.0757      57.5473
    341  1509    526768    8368  -3761083.1471   3636606.3188   3636252.8655    2215.9022   -9920.0667      57.5455
    342  1509    526769    8369  -3761083.1462   3636606.3174   3636252.8727    2215.9026   -9920.0598      57.5482
    343  1509    526770    8370  -3761083.1425   3636606.3136   3636252.8737    2215.9028   -9920.0559      57.5445
    344  1509    526771    8371  -3761083.1395   3636606.3128   3636252.8790    2215.9013   -9920.0501      57.5453
    345  1509    526772    8372  -3761083.1419   3636606.3125   3636252.8888    2215.9031   -9920.0429      57.5523
    346  1509    526773    8373  -3761082.8407   3636605.6865   3636253.1797    2216.1435   -9919.4303      57.1859
    347  1509    526774    8374  -3761082.8378   3636605.6842   3636253.1765    2216.1431   -9919.4308      57.1811
    348  1509    526775    8375  -3761082.8372   3636605.6815   3636253.1760    2216.1447   -9919.4299      57.1789
    349  1509    526776    8376  -3761082.8384   3636605.6853   3636253.1833    2216.1428   -9919.4259      57.1859
    350  1509    526777    8377  -3761082.8417   3636605.6855   3636253.1834    2216.1449   -9919.4273      57.1881
    351  1509    526778    8378  -3761082.8359   3636605.6828   3636253.1811    2216.1429   -9919.4257      57.1818
    352  1509    526779    8379  -3761082.8374   3636605.6837   3636253.1791    2216.1432   -9919.4283      57.1820
    353  1509    526780    8380  -3761082.8384   3636605.6848   3636253.1824    2216.1431   -9919.4265      57.1852
    354  1509    526781    8381  -3761082.8396   3636605.6880   3636253.1796    2216.1417   -9919.4306      57.1860
    355  1509    526782    8382  -3761082.8381   3636605.6875   3636253.1825    2216.1410   -9919.4273      57.1866
    356  1509    526783    8383  -3761082.8411   3636605.6868   3636253.1835    2216.1436   -9919.4275      57.1885
    357  1509    526784    8384  -3761082.8365   3636605.6852   3636253.1876    2216.1416   -9919.4216      57.1872
    358  1509    526785    8385  -3761082.8369   3636605.6845   3636253.1825    2216.1423   -9919.4257      57.1841
    359  1509    526786    8386  -3761082.8397   3636605.6887   3636253.1876    2216.1412   -9919.4243      57.1911
    360  1509    526787    8387  -3761082.8421   3636605.6909   3636253.1763    2216.1413   -9919.4354      57.1872
    361  1509    526788    8388  -3761082.8365   3636605.6940   3636253.1731    2216.1352   -9919.4370      57.1839
    362  1509    526789    8389  -3761082.8407   3636605.6908   3636253.1879    2216.1404   -9919.4253      57.1931
    363  1509    526790    8390  -3761082.8431   3636605.6889   3636253.1866    2216.1434   -9919.4266      57.1927
    364  1509    526791    8391  -3761082.8392   3636605.6899   3636253.1820    2216.1400   -9919.4292      57.1884
    365  1509    526792    8392  -3761082.8395   3636605.6880   3636253.1810    2216.1416   -9919.4294      57.1868
    366  1509    526793    8393  -3761082.8427   3636605.6872   3636253.1723    2216.1444   -9919.4375      57.1833
    367  1509    526794    8394  -3761082.8409   3636605.6857   3636253.1789    2216.1442   -9919.4307      57.1851
    368  1509    526795    8395  -3761082.8422   3636605.6896   3636253.1815    2216.1423   -9919.4307      57.1896
    369  1509    526796    8396  -3761082.8404   3636605.6878   3636253.1786    2216.1423   -9919.4316      57.1858
    370  1509    526797    8397  -3761082.8398   3636605.6866   3636253.1778    2216.1429   -9919.4315      57.1844
    371  1509    526798    8398  -3761082.8358   3636605.6811   3636253.1760    2216.1439   -9919.4292      57.1778
    372  1509    526799    8399  -3761082.8400   3636605.6855   3636253.1805    2216.1438   -9919.4290      57.1854
    374  1509    526801    8401  -3761082.8404   3636605.6875   3636253.1859    2216.1425   -9919.4255      57.1898
    375  1509    526802    8402  -3761082.8390   3636605.6915   3636253.1831    2216.1388   -9919.4288      57.1897
    376  1509    526803    8403  -3761082.8397   3636605.6905   3636253.1839    2216.1400   -9919.4281      57.1900
    377  1509    526804    8404  -3761082.8409   3636605.6943   3636253.1825    2216.1381   -9919.4312      57.1921
    378  1509    526805    8405  -3761082.8401   3636605.6920   3636253.1821    2216.1392   -9919.4303      57.1901
    379  1509    526806    8406  -3761082.8406   3636605.6928   3636253.1823    2216.1389   -9919.4306      57.1909
    380  1509    526807    8407  -3761082.8379   3636605.6909   3636253.1865    2216.1384   -9919.4254      57.1907
    381  1509    526808    8408  -3761082.8417   3636605.6888   3636253.1868    2216.1426   -9919.4258      57.1919
    382  1509    526809    8409  -3761082.8410   3636605.6885   3636253.1832    2216.1423   -9919.4284      57.1892
    383  1509    526810    8410  -3761082.8388   3636605.6878   3636253.1867    2216.1412   -9919.4243      57.1896
    384  1509    526811    8411  -3761082.8401   3636605.6845   3636253.1879    2216.1445   -9919.4226      57.1892
    385  1509    526812    8412  -3761082.8407   3636605.6886   3636253.1880    2216.1420   -9919.4244      57.1919
    386  1509    526813    8413  -3761082.8376   3636605.6876   3636253.1866    2216.1406   -9919.4238      57.1887
    387  1509    526814    8414  -3761082.8408   3636605.6866   3636253.1843    2216.1435   -9919.4266      57.1887
    388  1509    526815    8415  -3761082.8435   3636605.6915   3636253.1879    2216.1419   -9919.4268      57.1951
    389  1509    526816    8416  -3761082.8409   3636605.6898   3636253.1863    2216.1413   -9919.4263      57.1917
    390  1509    526817    8417  -3761082.8398   3636605.6882   3636253.1882    2216.1417   -9919.4236      57.1912
    391  1509    526818    8418  -3761082.8400   3636605.6922   3636253.1896    2216.1390   -9919.4242      57.1944
    392  1509    526819    8419  -3761082.8421   3636605.6897   3636253.1861    2216.1421   -9919.4269      57.1923
    393  1509    526820    8420  -3761082.8383   3636605.6889   3636253.1839    2216.1401   -9919.4269      57.1883
    394  1509    526821    8421  -3761082.8386   3636605.6896   3636253.1946    2216.1398   -9919.4185      57.1950
    395  1509    526822    8422  -3761082.8370   3636605.6885   3636253.1942    2216.1395   -9919.4177      57.1931
    396  1509    526823    8423  -3761082.8328   3636605.6856   3636253.1866    2216.1387   -9919.4210      57.1847
    397  1509    526824    8424  -3761082.8348   3636605.6816   3636253.1849    2216.1429   -9919.4217      57.1826
    398  1509    526825    8425  -3761082.8352   3636605.6860   3636253.1846    2216.1401   -9919.4239      57.1852
    399  1509    526826    8426  -3761082.8382   3636605.6879   3636253.1863    2216.1408   -9919.4244      57.1890
    400  1509    526827    8427  -3761082.8376   3636605.6883   3636253.1851    2216.1401   -9919.4253      57.1883
    401  1509    526828    8428  -3761082.8337   3636605.6866   3636253.1868    2216.1386   -9919.4216      57.1859
    402  1509    526829    8429  -3761082.8402   3636605.6896   3636253.1863    2216.1409   -9919.4260      57.1911
    403  1509    526830    8430  -3761082.8353   3636605.6860   3636253.1885    2216.1401   -9919.4207      57.1875
    404  1509    526831    8431  -3761082.8344   3636605.6850   3636253.1862    2216.1402   -9919.4218      57.1851
    405  1509    526832    8432  -3761082.8370   3636605.6881   3636253.1914    2216.1398   -9919.4199      57.1913
    406  1509    526833    8433  -3761082.8315   3636605.6885   3636253.1923    2216.1357   -9919.4170      57.1889
    407  1509    526834    8434  -3761082.8347   3636605.6852   3636253.1902    2216.1403   -9919.4187      57.1877
    408  1509    526835    8435  -3761082.8380   3636605.6876   3636253.1932    2216.1409   -9919.4185      57.1927
    409  1509    526836    8436  -3761082.8364   3636605.6865   3636253.1883    2216.1405   -9919.4214      57.1883
    410  1509    526837    8437  -3761082.8299   3636605.6835   3636253.1869    2216.1382   -9919.4187      57.1820
    411  1509    526838    8438  -3761082.8317   3636605.6841   3636253.1909    2216.1390   -9919.4165      57.1857
    412  1509    526839    8439  -3761082.8361   3636605.6842   3636253.1895    2216.1420   -9919.4195      57.1876
    413  1509    526840    8440  -3761082.8373   3636605.6862   3636253.1917    2216.1414   -9919.4190      57.1906
    414  1509    526841    8441  -3761082.8368   3636605.6906   3636253.1933    2216.1379   -9919.4192      57.1937
    415  1509    526842    8442  -3761082.8352   3636605.6889   3636253.1924    2216.1380   -9919.4186      57.1913
    416  1509    526843    8443  -3761082.8358   3636605.6899   3636253.1943    2216.1377   -9919.4177      57.1933
    417  1509    526844    8444  -3761082.8350   3636605.6895   3636253.1907    2216.1374   -9919.4202      57.1906
    418  1509    526845    8445  -3761082.8364   3636605.6888   3636253.1940    2216.1389   -9919.4178      57.1929
    419  1509    526846    8446  -3761082.8355   3636605.6863   3636253.1850    2216.1400   -9919.4238      57.1857
    420  1509    526847    8447  -3761082.8315   3636605.6833   3636253.1849    2216.1394   -9919.4210      57.1817
    421  1509    526848    8448  -3761082.8331   3636605.6823   3636253.1864    2216.1413   -9919.4200      57.1828
    422  1509    526849    8449  -3761082.8329   3636605.6870   3636253.1956    2216.1378   -9919.4143      57.1907
    423  1509    526850    8450  -3761082.8342   3636605.6857   3636253.1956    2216.1396   -9919.4143      57.1908
    424  1509    526851    8451  -3761082.8340   3636605.6845   3636253.1930    2216.1403   -9919.4159      57.1885
    425  1509    526852    8452  -3761082.8351   3636605.6847   3636253.1867    2216.1409   -9919.4215      57.1856
    426  1509    526853    8453  -3761082.8361   3636605.6879   3636253.1987    2216.1394   -9919.4134      57.1949
    427  1509    526854    8454  -3761082.8350   3636605.6855   3636253.2008    2216.1403   -9919.4103      57.1941
    428  1509    526855    8455  -3761082.8381   3636605.6871   3636253.1948    2216.1413   -9919.4171      57.1934
    429  1509    526856    8456  -3761082.8315   3636605.6837   3636253.1906    2216.1391   -9919.4165      57.1852
    430  1509    526857    8457  -3761082.8406   3636605.6913   3636253.1927    2216.1400   -9919.4215      57.1960
    431  1509    526858    8458  -3761082.8393   3636605.6877   3636253.1824    2216.1417   -9919.4280      57.1874
    432  1509    526859    8459  -3761082.8338   3636605.6845   3636253.1845    2216.1402   -9919.4228      57.1835
    433  1509    526860    8460  -3761082.8325   3636605.6846   3636253.1803    2216.1392   -9919.4257      57.1804
    434  1509    526861    8461  -3761082.8324   3636605.6784   3636253.1794    2216.1436   -9919.4239      57.1763
    435  1509    526862    8462  -3761082.8353   3636605.6817   3636253.1828    2216.1432   -9919.4236      57.1817
    436  1509    526863    8463  -3761082.8351   3636605.6858   3636253.1876    2216.1401   -9919.4213      57.1868
    437  1509    526864    8464  -3761082.8367   3636605.6864   3636253.1852    2216.1408   -9919.4241      57.1866
    438  1509    526865    8465  -3761082.8358   3636605.6847   3636253.1803    2216.1414   -9919.4271      57.1823
    439  1509    526866    8466  -3761082.8344   3636605.6834   3636253.1841    2216.1414   -9919.4229      57.1830
    440  1509    526867    8467  -3761082.8359   3636605.6863   3636253.1898    2216.1403   -9919.4200      57.1888
    441  1509    526868    8468  -3761082.8414   3636605.6863   3636253.1868    2216.1441   -9919.4247      57.1903
    442  1509    526869    8469  -3761082.8381   3636605.6882   3636253.1893    2216.1405   -9919.4221      57.1909
    443  1509    526870    8470  -3761082.8338   3636605.6852   3636253.1852    2216.1396   -9919.4225      57.1843
    444  1509    526871    8471  -3761082.8355   3636605.6882   3636253.1881    2216.1387   -9919.4220      57.1887
    445  1509    526872    8472  -3761082.8354   3636605.6887   3636253.1873    2216.1383   -9919.4228      57.1885
    446  1509    526873    8473  -3761082.8387   3636605.6881   3636253.1825    2216.1410   -9919.4278      57.1872
    447  1509    526874    8474  -3761082.8375   3636605.6884   3636253.1869    2216.1399   -9919.4238      57.1892
    448  1509    526875    8475  -3761082.8323   3636605.6821   3636253.1846    2216.1408   -9919.4211      57.1812
    449  1509    526876    8476  -3761082.8391   3636605.6804   3636253.1875    2216.1468   -9919.4208      57.1859
    450  1509    526877    8477  -3761082.8354   3636605.6833   3636253.1815    2216.1422   -9919.4254      57.1820
    451  1509    526878    8478  -3761082.8353   3636605.6821   3636253.1821    2216.1429   -9919.4243      57.1816
    452  1509    526879    8479  -3761082.8361   3636605.6838   3636253.1874    2216.1423   -9919.4210      57.1860
    453  1509    526880    8480  -3761082.8364   3636605.6868   3636253.1800    2216.1404   -9919.4284      57.1837
    454  1509    526881    8481  -3761082.8383   3636605.6848   3636253.1805    2216.1431   -9919.4280      57.1840
    455  1509    526882    8482  -3761082.8355   3636605.6853   3636253.1890    2216.1407   -9919.4201      57.1875
    456  1509    526883    8483  -3761082.8381   3636605.6859   3636253.1851    2216.1421   -9919.4246      57.1871
    457  1509    526884    8484  -3761082.8371   3636605.6862   3636253.1817    2216.1412   -9919.4270      57.1847
    458  1509    526885    8485  -3761082.8364   3636605.6879   3636253.1870    2216.1395   -9919.4232      57.1884
    459  1509    526886    8486  -3761082.8364   3636605.6891   3636253.1855    2216.1387   -9919.4248      57.1882
    460  1509    526887    8487  -3761082.8360   3636605.6860   3636253.1850    2216.1406   -9919.4238      57.1860
    461  1509    526888    8488  -3761082.8355   3636605.6865   3636253.1815    2216.1399   -9919.4266      57.1839
    462  1509    526889    8489  -3761082.8343   3636605.6866   3636253.1815    2216.1390   -9919.4262      57.1832
    463  1509    526890    8490  -3761082.8380   3636605.6870   3636253.1806    2216.1413   -9919.4287      57.1851
    464  1509    526891    8491  -3761082.8339   3636605.6833   3636253.1884    2216.1411   -9919.4191      57.1851
    465  1509    526892    8492  -3761082.8398   3636605.6861   3636253.1873    2216.1431   -9919.4235      57.1895
    466  1509    526893    8493  -3761082.8363   3636605.6874   3636253.1914    2216.1398   -9919.4193      57.1906
    467  1509    526894    8494  -3761082.8344   3636605.6868   3636253.1885    2216.1389   -9919.4206      57.1874
    468  1509    526895    8495  -3761082.8313   3636605.6846   3636253.1828    2216.1384   -9919.4231      57.1811
    469  1509    526896    8496  -3761082.8361   3636605.6916   3636253.1865    2216.1366   -9919.4249      57.1900
    470  1509    526897    8497  -3761082.8389   3636605.6899   3636253.1854    2216.1398   -9919.4262      57.1900
    471  1509    526898    8498  -3761082.8412   3636605.6910   3636253.1863    2216.1406   -9919.4269      57.1926
    472  1509    526899    8499  -3761082.8360   3636605.6875   3636253.1851    2216.1395   -9919.4243      57.1868
    473  1509    526900    8500  -3761082.8375   3636605.6868   3636253.1843    2216.1411   -9919.4254      57.1868
    474  1509    526901    8501  -3761082.8351   3636605.6880   3636253.1863    2216.1385   -9919.4232      57.1872
    475  1509    526902    8502  -3761082.8390   3636605.6893   3636253.1852    2216.1403   -9919.4262      57.1897
    476  1509    526903    8503  -3761082.8368   3636605.6850   3636253.1855    2216.1419   -9919.4234      57.1861
    477  1509    526904    8504  -3761082.8381   3636605.6866   3636253.1841    2216.1416   -9919.4257      57.1870
    478  1509    526905    8505  -3761082.8344   3636605.6858   3636253.1935    2216.1397   -9919.4161      57.1897
    479  1509    526906    8506  -3761082.8353   3636605.6876   3636253.1950    2216.1389   -9919.4160      57.1922
    480  1509    526907    8507  -3761082.8405   3636605.6904   3636253.1904    2216.1406   -9919.4230      57.1942
    481  1509    526908    8508  -3761082.8377   3636605.6900   3636253.1912    2216.1389   -9919.4211      57.1927
    482  1509    526909    8509  -3761082.8402   3636605.6921   3636253.1961    2216.1391   -9919.4189      57.1983
    483  1509    526910    8510  -3761082.8399   3636605.6912   3636253.2001    2216.1396   -9919.4152      57.1999
    484  1509    526911    8511  -3761082.8435   3636605.6922   3636253.2000    2216.1414   -9919.4172      57.2025
    485  1509    526912    8512  -3761082.8415   3636605.6889   3636253.1936    2216.1424   -9919.4202      57.1958
    486  1509    526913    8513  -3761082.8379   3636605.6868   3636253.1908    2216.1414   -9919.4202      57.1908
    487  1509    526914    8514  -3761082.8409   3636605.6899   3636253.1891    2216.1412   -9919.4241      57.1933
    488  1509    526915    8515  -3761082.8366   3636605.6855   3636253.1839    2216.1414   -9919.4248      57.1854
    489  1509    526916    8516  -3761082.8360   3636605.6887   3636253.1793    2216.1387   -9919.4296      57.1842
    490  1509    526917    8517  -3761082.8356   3636605.6896   3636253.1852    2216.1377   -9919.4249      57.1879
    491  1509    526918    8518  -3761082.8431   3636605.6936   3636253.1851    2216.1401   -9919.4298      57.1945
    492  1509    526919    8519  -3761082.8415   3636605.6946   3636253.1852    2216.1383   -9919.4293      57.1942
    493  1509    526920    8520  -3761082.8423   3636605.6921   3636253.1891    2216.1406   -9919.4255      57.1954
    494  1509    526921    8521  -3761082.8386   3636605.6881   3636253.1829    2216.1409   -9919.4275      57.1875
    495  1509    526922    8522  -3761082.8409   3636605.6936   3636253.1835    2216.1386   -9919.4301      57.1922
    496  1509    526923    8523  -3761082.8416   3636605.6913   3636253.1824    2216.1407   -9919.4304      57.1907
    497  1509    526924    8524  -3761082.8406   3636605.6900   3636253.1935    2216.1409   -9919.4204      57.1958
    498  1509    526925    8525  -3761082.8379   3636605.6862   3636253.1858    2216.1418   -9919.4241      57.1876
    499  1509    526926    8526  -3761082.8418   3636605.6915   3636253.1942    2216.1407   -9919.4209      57.1977
    500  1509    526927    8527  -3761082.8376   3636605.6868   3636253.1924    2216.1411   -9919.4188      57.1915
    501  1509    526928    8528  -3761082.8381   3636605.6875   3636253.1823    2216.1410   -9919.4275      57.1864
    502  1509    526929    8529  -3761082.8346   3636605.6855   3636253.1875    2216.1400   -9919.4210      57.1862
