% 2016îN 11åé 22ì˙ 16éû 27ï™ 59.386000ïb é¿çs
%------------------------------------------------------------------------------------------------------------------------------
Observation File :  020606_rov_mod.02o
Ephemeris   File :  020606_rov_mod.02n
IONEX       File :  Nothing
IGS SP3     File :  Nothing
START       TIME :  2002/ 6/ 6  5:28:20
END         TIME :  2002/ 6/ 6  5:43: 5
Ref. Position[m] :  X = -3761137.6450,  Y = 3636645.7770,  Z = 3636348.1380

%-------------------------------------------------------------------------------------------------------------------------------
% Epoch  WEEK      ToW     ToD      X_fix[m]       Y_fix[m]       Z_fix[m]       E_fix[m]     N_fix[m]     U_fix[m] 
%-------------------------------------------------------------------------------------------------------------------------------
    241  1169    365540   19940  -3760875.4718   3636796.5787   3636386.8165    -290.6510      79.6508     -46.3653
    242  1169    365541   19941  -3760875.1392   3636796.6298   3636387.0925    -290.9189      79.9937     -46.3739
    243  1169    365542   19942  -3760874.8047   3636796.7047   3636387.3742    -291.2053      80.3324     -46.3668
    244  1169    365543   19943  -3760874.4912   3636796.7430   3636387.6603    -291.4507      80.6808     -46.3656
    245  1169    365544   19944  -3760874.1478   3636796.7915   3636387.9466    -291.7243      81.0376     -46.3761
    246  1169    365545   19945  -3760873.8306   3636796.8640   3636388.2252    -291.9969      81.3677     -46.3619
    247  1169    365546   19946  -3760873.4992   3636796.9127   3636388.5107    -292.2623      81.7188     -46.3657
    248  1169    365547   19947  -3760873.1658   3636796.9647   3636388.7984    -292.5314      82.0713     -46.3675
    249  1169    365548   19948  -3760872.8379   3636797.0155   3636389.0737    -292.7958      82.4117     -46.3739
    250  1169    365549   19949  -3760872.5077   3636797.0715   3636389.3611    -293.0656      82.7609     -46.3717
    251  1169    365550   19950  -3760872.1754   3636797.1243   3636389.6434    -293.3345      83.1081     -46.3755
    252  1169    365551   19951  -3760871.8428   3636797.1853   3636389.9286    -293.6096      83.4547     -46.3732
    253  1169    365552   19952  -3760871.5065   3636797.2496   3636390.2063    -293.8896      83.7951     -46.3755
    254  1169    365553   19953  -3760871.1906   3636797.3054   3636390.4871    -294.1493      84.1332     -46.3688
    255  1169    365554   19954  -3760870.8584   3636797.3526   3636390.7823    -294.4141      84.4932     -46.3682
    256  1169    365555   19955  -3760870.5196   3636797.4155   3636391.0672    -294.6949      84.8411     -46.3687
    257  1169    365556   19956  -3760870.1791   3636797.4761   3636391.3503    -294.9751      85.1893     -46.3725
    258  1169    365557   19957  -3760869.8364   3636797.5554   3636391.6218    -295.2703      85.5214     -46.3735
    259  1169    365558   19958  -3760869.5043   3636797.6034   3636391.8993    -295.5357      85.8665     -46.3827
    260  1169    365559   19959  -3760869.1771   3636797.6652   3636392.1652    -295.8075      86.1946     -46.3878
    261  1169    365560   19960  -3760868.8555   3636797.7281   3636392.4504    -296.0763      86.5357     -46.3779
    262  1169    365561   19961  -3760868.5196   3636797.7638   3636392.7571    -296.3354      86.9113     -46.3795
    263  1169    365562   19962  -3760868.1754   3636797.8364   3636393.0446    -296.6269      87.2597     -46.3761
    264  1169    365563   19963  -3760867.8288   3636797.8995   3636393.3307    -296.9131      87.6119     -46.3803
    265  1169    365564   19964  -3760867.4888   3636797.9484   3636393.6196    -297.1847      87.9693     -46.3871
    266  1169    365565   19965  -3760867.1381   3636798.0149   3636393.9178    -297.4763      88.3316     -46.3849
    267  1169    365566   19966  -3760866.7928   3636798.0833   3636394.1991    -297.7655      88.6772     -46.3880
    268  1169    365567   19967  -3760866.4553   3636798.1473   3636394.4923    -298.0461      89.0309     -46.3822
    269  1169    365568   19968  -3760866.1167   3636798.1879   3636394.7873    -298.3106      89.3960     -46.3894
    270  1169    365569   19969  -3760865.7772   3636798.2519   3636395.0607    -298.5927      89.7345     -46.3962
    271  1169    365570   19970  -3760865.4471   3636798.3021   3636395.3534    -298.8582      90.0904     -46.3942
    272  1169    365571   19971  -3760865.1043   3636798.3678   3636395.6336    -299.1437      90.4350     -46.3981
    273  1169    365572   19972  -3760864.7786   3636798.4399   3636395.9091    -299.4220      90.7662     -46.3909
    274  1169    365573   19973  -3760864.4527   3636798.4784   3636396.2010    -299.6761      91.1244     -46.3936
    275  1169    365574   19974  -3760864.1239   3636798.5224   3636396.4839    -299.9363      91.4742     -46.4000
    276  1169    365575   19975  -3760863.7864   3636798.6010   3636396.7615    -300.2274      91.8094     -46.3949
    277  1169    365576   19976  -3760863.4520   3636798.6500   3636397.0461    -300.4951      92.1609     -46.4008
    278  1169    365577   19977  -3760863.1102   3636798.6948   3636397.3390    -300.7648      92.5239     -46.4087
    279  1169    365578   19978  -3760862.7786   3636798.7656   3636397.6215    -301.0463      92.8638     -46.4017
    280  1169    365579   19979  -3760862.4405   3636798.8342   3636397.9019    -301.3306      93.2055     -46.4011
    281  1169    365580   19980  -3760862.1077   3636798.8844   3636398.1911    -301.5981      93.5597     -46.4027
    282  1169    365581   19981  -3760861.7755   3636798.9366   3636398.4721    -301.8665      93.9060     -46.4075
    283  1169    365582   19982  -3760861.4485   3636798.9913   3636398.7420    -302.1331      94.2401     -46.4142
    284  1169    365583   19983  -3760861.1146   3636799.0547   3636399.0262    -302.4108      94.5853     -46.4119
    285  1169    365584   19984  -3760860.7845   3636799.1202   3636399.3113    -302.6873      94.9289     -46.4055
    286  1169    365585   19985  -3760860.4499   3636799.1771   3636399.5894    -302.9608      95.2719     -46.4108
    287  1169    365586   19986  -3760860.1217   3636799.2427   3636399.8616    -303.2361      95.6041     -46.4106
    288  1169    365587   19987  -3760859.7949   3636799.2871   3636400.1494    -303.4952      95.9570     -46.4129
    289  1169    365588   19988  -3760859.4633   3636799.3394   3636400.4363    -303.7633      96.3078     -46.4140
    290  1169    365589   19989  -3760859.1363   3636799.4027   3636400.7173    -304.0361      96.6476     -46.4094
    291  1169    365590   19990  -3760858.8050   3636799.4464   3636400.9947    -304.2978      96.9940     -46.4206
    292  1169    365591   19991  -3760858.4720   3636799.5066   3636401.2892    -304.5726      97.3486     -46.4136
    293  1169    365592   19992  -3760858.1316   3636799.5485   3636401.5757    -304.8393      97.7069     -46.4260
    294  1169    365593   19993  -3760857.7777   3636799.6093   3636401.8660    -305.1290      98.0664     -46.4334
    295  1169    365594   19994  -3760857.4432   3636799.6790   3636402.1558    -305.4116      98.4140     -46.4246
    296  1169    365595   19995  -3760857.1020   3636799.7242   3636402.4381    -305.6813      98.7678     -46.4379
    297  1169    365596   19996  -3760856.7757   3636799.7739   3636402.7272    -305.9438      99.1194     -46.4361
    298  1169    365597   19997  -3760856.4451   3636799.8407   3636403.0057    -306.2217      99.4573     -46.4332
    299  1169    365598   19998  -3760856.1121   3636799.8959   3636403.2800    -306.4928      99.7972     -46.4407
    300  1169    365599   19999  -3760855.7828   3636799.9688   3636403.5496    -306.7741     100.1248     -46.4385
    301  1169    365600   20000  -3760855.4648   3636800.0333   3636403.8207    -307.0415     100.4522     -46.4336
    302  1169    365601   20001  -3760855.1399   3636800.0891   3636404.0987    -307.3075     100.7917     -46.4338
    303  1169    365602   20002  -3760854.8132   3636800.1176   3636404.3959    -307.5551     101.1585     -46.4396
    304  1169    365603   20003  -3760854.4889   3636800.1750   3636404.6724    -307.8217     101.4958     -46.4394
    305  1169    365604   20004  -3760854.1668   3636800.2183   3636404.9568    -308.0768     101.8443     -46.4415
    306  1169    365605   20005  -3760853.8457   3636800.2469   3636405.2428    -308.3206     102.1996     -46.4504
    307  1169    365606   20006  -3760853.5128   3636800.3043   3636405.5264    -308.5932     102.5463     -46.4512
    308  1169    365607   20007  -3760853.1892   3636800.3758   3636405.7990    -308.8695     102.8746     -46.4447
    309  1169    365608   20008  -3760852.8607   3636800.4442   3636406.0624    -309.1471     103.1985     -46.4483
    310  1169    365609   20009  -3760852.5290   3636800.5137   3636406.3349    -309.4276     103.5308     -46.4478
    311  1169    365610   20010  -3760852.2047   3636800.5787   3636406.6060    -309.6997     103.8607     -46.4464
    312  1169    365611   20011  -3760851.8767   3636800.6545   3636406.8871    -309.9823     104.1960     -46.4353
    313  1169    365612   20012  -3760851.5533   3636800.7014   3636407.1695    -310.2408     104.5419     -46.4372
    314  1169    365613   20013  -3760851.2210   3636800.7599   3636407.4514    -310.5137     104.8866     -46.4380
    315  1169    365614   20014  -3760850.8989   3636800.8218   3636407.7288    -310.7822     105.2219     -46.4334
    316  1169    365615   20015  -3760850.5837   3636800.8725   3636408.0105    -311.0377     105.5625     -46.4287
    317  1169    365616   20016  -3760850.2545   3636800.9330   3636408.2872    -311.3101     105.9007     -46.4295
    318  1169    365617   20017  -3760849.9270   3636800.9925   3636408.5683    -311.5805     106.2423     -46.4274
    319  1169    365618   20018  -3760849.6090   3636801.0486   3636408.8587    -311.8418     106.5890     -46.4162
    320  1169    365619   20019  -3760849.2824   3636801.0998   3636409.1352    -312.1057     106.9297     -46.4209
    321  1169    365620   20020  -3760848.9479   3636801.1486   3636409.4165    -312.3733     107.2786     -46.4288
    322  1169    365621   20021  -3760848.6266   3636801.2131   3636409.6804    -312.6429     107.6016     -46.4301
    323  1169    365622   20022  -3760848.3145   3636801.2815   3636409.9387    -312.9091     107.9145     -46.4269
    324  1169    365623   20023  -3760847.9969   3636801.3408   3636410.2106    -313.1725     108.2446     -46.4243
    325  1169    365624   20024  -3760847.6852   3636801.3966   3636410.4756    -313.4292     108.5680     -46.4242
    326  1169    365625   20025  -3760847.3577   3636801.4630   3636410.7432    -313.7047     108.8958     -46.4258
    327  1169    365626   20026  -3760847.0369   3636801.5310   3636411.0114    -313.9765     109.2206     -46.4224
    328  1169    365627   20027  -3760846.7369   3636801.5777   3636411.2856    -314.2186     109.5503     -46.4152
    329  1169    365628   20028  -3760846.4221   3636801.6272   3636411.5460    -314.4730     109.8737     -46.4232
    330  1169    365629   20029  -3760846.1200   3636801.6760   3636411.8131    -314.7181     110.1976     -46.4202
    331  1169    365630   20030  -3760845.8184   3636801.7247   3636412.0827    -314.9628     110.5234     -46.4155
    332  1169    365631   20031  -3760845.4983   3636801.7852   3636412.3496    -315.2288     110.8499     -46.4166
    333  1169    365632   20032  -3760845.1866   3636801.8462   3636412.6079    -315.4893     111.1657     -46.4173
    334  1169    365633   20033  -3760844.8810   3636801.9128   3636412.8604    -315.7496     111.4720     -46.4146
    335  1169    365634   20034  -3760844.5711   3636801.9586   3636413.1393    -315.9979     111.8100     -46.4113
    336  1169    365635   20035  -3760844.2664   3636802.0114   3636413.4008    -316.2477     112.1288     -46.4107
    337  1169    365636   20036  -3760843.9502   3636802.0536   3636413.6819    -316.4978     112.4727     -46.4118
    338  1169    365637   20037  -3760843.6381   3636802.1061   3636413.9460    -316.7526     112.7967     -46.4143
    339  1169    365638   20038  -3760843.3281   3636802.1666   3636414.1919    -317.0115     113.1019     -46.4215
    340  1169    365639   20039  -3760843.0209   3636802.2150   3636414.4541    -317.2598     113.4240     -46.4245
    341  1169    365640   20040  -3760842.7180   3636802.2861   3636414.7220    -317.5215     113.7400     -46.4088
    342  1169    365641   20041  -3760842.4009   3636802.3375   3636414.9886    -317.7789     114.0686     -46.4135
    343  1169    365642   20042  -3760842.0980   3636802.3862   3636415.2516    -318.0244     114.3895     -46.4134
    344  1169    365643   20043  -3760841.7910   3636802.4196   3636415.5302    -318.2618     114.7310     -46.4155
    345  1169    365644   20044  -3760841.4875   3636802.4725   3636415.7946    -318.5108     115.0517     -46.4125
    346  1169    365645   20045  -3760841.1835   3636802.5331   3636416.0571    -318.7657     115.3679     -46.4066
    347  1169    365646   20046  -3760840.8928   3636802.5943   3636416.3013    -319.0118     115.6634     -46.4030
    348  1169    365647   20047  -3760840.5875   3636802.6541   3636416.5659    -319.2670     115.9823     -46.3970
    349  1169    365648   20048  -3760840.2922   3636802.7078   3636416.8216    -319.5108     116.2920     -46.3938
    350  1169    365649   20049  -3760839.9897   3636802.7639   3636417.0620    -319.7615     116.5913     -46.4022
    351  1169    365650   20050  -3760839.6983   3636802.8104   3636417.3231    -319.9974     116.9068     -46.3976
    352  1169    365651   20051  -3760839.3897   3636802.8692   3636417.5906    -320.2542     117.2298     -46.3925
    353  1169    365652   20052  -3760839.0965   3636802.9192   3636417.8490    -320.4940     117.5425     -46.3887
    354  1169    365653   20053  -3760838.8071   3636802.9823   3636418.0968    -320.7405     117.8396     -46.3811
    355  1169    365654   20054  -3760838.5047   3636803.0268   3636418.3498    -320.9827     118.1537     -46.3888
    356  1169    365655   20055  -3760838.2100   3636803.0828   3636418.6075    -321.2277     118.4640     -46.3828
    357  1169    365656   20056  -3760837.9024   3636803.1466   3636418.8648    -321.4874     118.7762     -46.3801
    358  1169    365657   20057  -3760837.5900   3636803.1977   3636419.1381    -321.7414     119.1085     -46.3784
    359  1169    365658   20058  -3760837.2686   3636803.2737   3636419.4018    -322.0195     119.4268     -46.3732
    360  1169    365659   20059  -3760836.9599   3636803.3313   3636419.6640    -322.2754     119.7459     -46.3719
    361  1169    365660   20060  -3760836.6514   3636803.3810   3636419.9369    -322.5255     120.0768     -46.3688
    362  1169    365661   20061  -3760836.3405   3636803.4284   3636420.2069    -322.7758     120.4073     -46.3702
    363  1169    365662   20062  -3760836.0503   3636803.4653   3636420.4749    -323.0040     120.7317     -46.3664
    364  1169    365663   20063  -3760835.7434   3636803.5354   3636420.7306    -323.2677     121.0399     -46.3607
    365  1169    365664   20064  -3760835.4323   3636803.5987   3636420.9955    -323.5295     121.3599     -46.3560
    366  1169    365665   20065  -3760835.1150   3636803.6533   3636421.2619    -323.7893     121.6871     -46.3591
    367  1169    365666   20066  -3760834.8104   3636803.7160   3636421.5225    -324.0461     122.0012     -46.3534
    368  1169    365667   20067  -3760834.4953   3636803.7631   3636421.7979    -324.2990     122.3380     -46.3543
    369  1169    365668   20068  -3760834.1903   3636803.8231   3636422.0667    -324.5541     122.6600     -46.3457
    370  1169    365669   20069  -3760833.8784   3636803.8746   3636422.3343    -324.8079     122.9873     -46.3466
    371  1169    365670   20070  -3760833.5685   3636803.9128   3636422.6036    -325.0508     123.3204     -46.3530
    372  1169    365671   20071  -3760833.2497   3636803.9882   3636422.8729    -325.3266     123.6424     -46.3434
    373  1169    365672   20072  -3760832.9451   3636804.0422   3636423.1473    -325.5772     123.9713     -46.3348
    374  1169    365673   20073  -3760832.6209   3636804.1010   3636423.4180    -325.8448     124.3032     -46.3371
    375  1169    365674   20074  -3760832.3004   3636804.1665   3636423.6773    -326.1147     124.6217     -46.3399
    376  1169    365675   20075  -3760831.9844   3636804.2309   3636423.9562    -326.3807     124.9548     -46.3294
    377  1169    365676   20076  -3760831.6563   3636804.3043   3636424.2183    -326.6615     125.2756     -46.3306
    378  1169    365677   20077  -3760831.3421   3636804.3832   3636424.4618    -326.9366     125.5732     -46.3312
    379  1169    365678   20078  -3760831.0238   3636804.4356   3636424.7399    -327.1955     125.9112     -46.3294
    380  1169    365679   20079  -3760830.6969   3636804.4990   3636425.0179    -327.4683     126.2486     -46.3264
    381  1169    365680   20080  -3760830.3794   3636804.5388   3636425.3130    -327.7176     126.6054     -46.3216
    382  1169    365681   20081  -3760830.0484   3636804.6094   3636425.5873    -327.9985     126.9383     -46.3191
    383  1169    365682   20082  -3760829.7305   3636804.6601   3636425.8655    -328.2559     127.2771     -46.3180
    384  1169    365683   20083  -3760829.4029   3636804.7216   3636426.1488    -328.5278     127.6197     -46.3134
    385  1169    365684   20084  -3760829.0702   3636804.7799   3636426.4272    -328.8010     127.9617     -46.3166
    386  1169    365685   20085  -3760828.7432   3636804.8256   3636426.7065    -329.0612     128.3071     -46.3231
    387  1169    365686   20086  -3760828.4092   3636804.8740   3636427.0008    -329.3282     128.6666     -46.3235
    388  1169    365687   20087  -3760828.0773   3636804.9411   3636427.2793    -329.6071     129.0049     -46.3211
    389  1169    365688   20088  -3760827.7645   3636804.9806   3636427.5546    -329.8528     129.3437     -46.3250
    390  1169    365689   20089  -3760827.4216   3636805.0335   3636427.8473    -330.1293     129.7037     -46.3290
    391  1169    365690   20090  -3760827.0823   3636805.0948   3636428.1307    -330.4091     130.0513     -46.3315
    392  1169    365691   20091  -3760826.7439   3636805.1685   3636428.4156    -330.6974     130.3949     -46.3256
    393  1169    365692   20092  -3760826.4096   3636805.2385   3636428.6802    -330.9801     130.7215     -46.3309
    394  1169    365693   20093  -3760826.0775   3636805.2805   3636428.9711    -331.2411     131.0800     -46.3359
    395  1169    365694   20094  -3760825.7527   3636805.3369   3636429.2547    -331.5075     131.4238     -46.3324
    396  1169    365695   20095  -3760825.4223   3636805.3925   3636429.5413    -331.7771     131.7726     -46.3311
    397  1169    365696   20096  -3760825.0834   3636805.4591   3636429.8228    -332.0606     132.1164     -46.3314
    398  1169    365697   20097  -3760824.7609   3636805.4949   3636430.1109    -332.3105     132.4711     -46.3357
    399  1169    365698   20098  -3760824.4322   3636805.5511   3636430.3915    -332.5793     132.8141     -46.3365
    400  1169    365699   20099  -3760824.0991   3636805.6165   3636430.6728    -332.8579     133.1558     -46.3342
    401  1169    365700   20100  -3760823.7571   3636805.6706   3636430.9673    -333.1345     133.5165     -46.3360
    402  1169    365701   20101  -3760823.4234   3636805.7352   3636431.2424    -333.4130     133.8537     -46.3380
    403  1169    365702   20102  -3760823.0888   3636805.7850   3636431.5361    -333.6813     134.2123     -46.3383
    404  1169    365703   20103  -3760822.7442   3636805.8423   3636431.8265    -333.9621     134.5695     -46.3422
    405  1169    365704   20104  -3760822.4132   3636805.9171   3636432.0958    -334.2459     134.8968     -46.3402
    406  1169    365705   20105  -3760822.0789   3636805.9793   3636432.3667    -334.5229     135.2317     -46.3463
    407  1169    365706   20106  -3760821.7574   3636806.0321   3636432.6512    -334.7844     135.5763     -46.3426
    408  1169    365707   20107  -3760821.4238   3636806.0799   3636432.9282    -335.0506     135.9217     -46.3530
    409  1169    365708   20108  -3760821.1166   3636806.1478   3636433.1924    -335.3130     136.2377     -46.3439
    410  1169    365709   20109  -3760820.8041   3636806.1885   3636433.4794    -335.5595     136.5854     -46.3402
    411  1169    365710   20110  -3760820.4759   3636806.2379   3636433.7799    -335.8231     136.9472     -46.3330
    412  1169    365711   20111  -3760820.1489   3636806.2884   3636434.0522    -336.0867     137.2850     -46.3407
    413  1169    365712   20112  -3760819.8382   3636806.3242   3636434.3315    -336.3284     137.6276     -46.3433
    414  1169    365713   20113  -3760819.5258   3636806.3708   3636434.6183    -336.5791     137.9728     -46.3363
    415  1169    365714   20114  -3760819.2081   3636806.3905   3636434.9124    -336.8141     138.3368     -46.3437
    416  1169    365715   20115  -3760818.8954   3636806.4167   3636435.2190    -337.0503     138.7064     -46.3371
    417  1169    365716   20116  -3760818.5809   3636806.4230   3636435.5210    -337.2734     139.0811     -46.3457
    418  1169    365717   20117  -3760818.2651   3636806.4384   3636435.8267    -337.5040     139.4555     -46.3476
    419  1169    365718   20118  -3760817.9558   3636806.4611   3636436.1235    -337.7353     139.8172     -46.3467
    420  1169    365719   20119  -3760817.6384   3636806.4602   3636436.4368    -337.9554     140.2050     -46.3546
    421  1169    365720   20120  -3760817.3311   3636806.4737   3636436.7563    -338.1786     140.5881     -46.3447
    422  1169    365721   20121  -3760817.0166   3636806.4881   3636437.0613    -338.4076     140.9619     -46.3468
    423  1169    365722   20122  -3760816.7130   3636806.4796   3636437.3647    -338.6125     141.3389     -46.3566
    424  1169    365723   20123  -3760816.4267   3636806.4587   3636437.6806    -338.7965     141.7242     -46.3561
    425  1169    365724   20124  -3760816.1286   3636806.4678   3636437.9862    -339.0102     142.0938     -46.3513
    426  1169    365725   20125  -3760815.8302   3636806.4551   3636438.2975    -339.2086     142.4769     -46.3557
    427  1169    365726   20126  -3760815.5386   3636806.4231   3636438.6181    -339.3882     142.8725     -46.3620
    428  1169    365727   20127  -3760815.2523   3636806.3959   3636438.9384    -339.5677     143.2637     -46.3624
    429  1169    365728   20128  -3760814.9653   3636806.3635   3636439.2647    -339.7439     143.6623     -46.3628
    430  1169    365729   20129  -3760814.6909   3636806.3251   3636439.5735    -339.9070     144.0437     -46.3693
    431  1169    365730   20130  -3760814.4144   3636806.2591   3636439.9147    -340.0518     144.4636     -46.3742
    432  1169    365731   20131  -3760814.1384   3636806.2305   3636440.2443    -340.2231     144.8588     -46.3641
    433  1169    365732   20132  -3760813.8540   3636806.1838   3636440.5753    -340.3871     145.2658     -46.3684
    434  1169    365733   20133  -3760813.5878   3636806.1307   3636440.9110    -340.5341     145.6717     -46.3630
    435  1169    365734   20134  -3760813.3132   3636806.0750   3636441.2508    -340.6849     146.0855     -46.3617
    436  1169    365735   20135  -3760813.0272   3636806.0286   3636441.5808    -340.8503     146.4922     -46.3674
    437  1169    365736   20136  -3760812.7468   3636805.9795   3636441.9112    -341.0100     146.8981     -46.3711
    438  1169    365737   20137  -3760812.4871   3636805.9223   3636442.2418    -341.1494     147.2988     -46.3671
    439  1169    365738   20138  -3760812.2208   3636805.8536   3636442.5795    -341.2851     147.7127     -46.3694
    440  1169    365739   20139  -3760811.9594   3636805.7744   3636442.9205    -341.4098     148.1313     -46.3730
    441  1169    365740   20140  -3760811.6977   3636805.6938   3636443.2507    -341.5338     148.5419     -46.3837
    442  1169    365741   20141  -3760811.4461   3636805.6236   3636443.5872    -341.6582     148.9492     -46.3790
    443  1169    365742   20142  -3760811.1954   3636805.5393   3636443.9273    -341.7719     149.3648     -46.3797
    444  1169    365743   20143  -3760810.9546   3636805.4568   3636444.2614    -341.8799     149.7707     -46.3770
    445  1169    365744   20144  -3760810.7049   3636805.3712   3636444.5969    -341.9920     150.1826     -46.3804
    446  1169    365745   20145  -3760810.4827   3636805.2718   3636444.9307    -342.0749     150.5873     -46.3765
    447  1169    365746   20146  -3760810.2482   3636805.1901   3636445.2535    -342.1793     150.9810     -46.3762
    448  1169    365747   20147  -3760810.0191   3636805.1063   3636445.5670    -342.2782     151.3657     -46.3791
    449  1169    365748   20148  -3760809.8021   3636805.0082   3636445.8936    -342.3586     151.7618     -46.3755
    450  1169    365749   20149  -3760809.5752   3636804.9187   3636446.2228    -342.4519     152.1607     -46.3714
    451  1169    365750   20150  -3760809.3651   3636804.8056   3636446.5546    -342.5166     152.5642     -46.3694
    452  1169    365751   20151  -3760809.1528   3636804.6749   3636446.9101    -342.5702     152.9950     -46.3650
    453  1169    365752   20152  -3760808.9246   3636804.5383   3636447.2629    -342.6307     153.4326     -46.3750
    454  1169    365753   20153  -3760808.7042   3636804.4136   3636447.6081    -342.6943     153.8560     -46.3779
    455  1169    365754   20154  -3760808.4809   3636804.2855   3636447.9577    -342.7573     154.2855     -46.3819
    456  1169    365755   20155  -3760808.2752   3636804.1552   3636448.3076    -342.8067     154.7089     -46.3767
    457  1169    365756   20156  -3760808.0451   3636804.0575   3636448.6546    -342.8964     155.1270     -46.3690
    458  1169    365757   20157  -3760807.8263   3636803.9137   3636448.9996    -342.9451     155.5572     -46.3820
    459  1169    365758   20158  -3760807.6320   3636803.7818   3636449.3412    -342.9854     155.9697     -46.3757
    460  1169    365759   20159  -3760807.4452   3636803.6361   3636449.6779    -343.0104     156.3806     -46.3756
    461  1169    365760   20160  -3760807.2599   3636803.4759   3636450.0291    -343.0241     156.8085     -46.3747
    462  1169    365761   20161  -3760807.0618   3636803.3139   3636450.3894    -343.0453     157.2500     -46.3770
    463  1169    365762   20162  -3760806.8455   3636803.1728   3636450.7531    -343.0942     157.6934     -46.3763
    464  1169    365763   20163  -3760806.6559   3636803.0027   3636451.1098    -343.1037     158.1315     -46.3803
    465  1169    365764   20164  -3760806.4904   3636802.8015   3636451.4655    -343.0741     158.5713     -46.3885
    466  1169    365765   20165  -3760806.2968   3636802.6322   3636451.8314    -343.0870     159.0184     -46.3892
    467  1169    365766   20166  -3760806.1204   3636802.4570   3636452.1848    -343.0836     159.4505     -46.3903
    468  1169    365767   20167  -3760805.9371   3636802.2979   3636452.5362    -343.0967     159.8774     -46.3874
    469  1169    365768   20168  -3760805.7601   3636802.1404   3636452.8768    -343.1065     160.2922     -46.3860
    470  1169    365769   20169  -3760805.6018   3636801.9821   3636453.2019    -343.1028     160.6868     -46.3831
    471  1169    365770   20170  -3760805.4411   3636801.8043   3636453.5488    -343.0866     161.1081     -46.3801
    472  1169    365771   20171  -3760805.2753   3636801.6323   3636453.8854    -343.0782     161.5209     -46.3828
    473  1169    365772   20172  -3760805.1291   3636801.4320   3636454.2309    -343.0359     161.9440     -46.3849
    474  1169    365773   20173  -3760804.9679   3636801.2405   3636454.5845    -343.0102     162.3765     -46.3861
    475  1169    365774   20174  -3760804.8244   3636801.0507   3636454.9261    -342.9735     162.7911     -46.3830
    476  1169    365775   20175  -3760804.6694   3636800.8536   3636455.2730    -342.9396     163.2178     -46.3875
    477  1169    365776   20176  -3760804.5351   3636800.6462   3636455.6237    -342.8839     163.6431     -46.3838
    478  1169    365777   20177  -3760804.4045   3636800.4248   3636455.9733    -342.8154     164.0716     -46.3864
    479  1169    365778   20178  -3760804.2489   3636800.2407   3636456.3325    -342.7912     164.5034     -46.3769
    480  1169    365779   20179  -3760804.1311   3636800.0168   3636456.6620    -342.7122     164.9112     -46.3849
    481  1169    365780   20180  -3760804.0095   3636799.7948   3636457.0136    -342.6371     165.3379     -46.3814
    482  1169    365781   20181  -3760803.8850   3636799.5790   3636457.3571    -342.5686     165.7566     -46.3807
    483  1169    365782   20182  -3760803.7693   3636799.3729   3636457.6926    -342.5008     166.1613     -46.3739
    484  1169    365783   20183  -3760803.6463   3636799.1446   3636458.0379    -342.4221     166.5859     -46.3784
    485  1169    365784   20184  -3760803.5353   3636798.9234   3636458.3641    -342.3403     166.9871     -46.3827
    486  1169    365785   20185  -3760803.4176   3636798.7006   3636458.7125    -342.2619     167.4098     -46.3791
    487  1169    365786   20186  -3760803.3106   3636798.4560   3636459.0606    -342.1605     167.8367     -46.3820
    488  1169    365787   20187  -3760803.1988   3636798.2152   3636459.4111    -342.0650     168.2658     -46.3840
    489  1169    365788   20188  -3760803.0928   3636797.9710   3636459.7572    -341.9632     168.6904     -46.3870
    490  1169    365789   20189  -3760802.9923   3636797.7325   3636460.0901    -341.8616     169.0996     -46.3912
    491  1169    365790   20190  -3760802.8879   3636797.4767   3636460.4336    -341.7502     169.5261     -46.4015
    492  1169    365791   20191  -3760802.8061   3636797.2259   3636460.7678    -341.6268     169.9335     -46.4009
    493  1169    365792   20192  -3760802.7219   3636796.9783   3636461.1118    -341.5073     170.3488     -46.3943
    494  1169    365793   20193  -3760802.6462   3636796.7154   3636461.4477    -341.3709     170.7600     -46.3960
    495  1169    365794   20194  -3760802.5768   3636796.4604   3636461.7719    -341.2359     171.1558     -46.3962
    496  1169    365795   20195  -3760802.5231   3636796.1779   3636462.1106    -341.0701     171.5681     -46.3946
    497  1169    365796   20196  -3760802.4600   3636795.8992   3636462.4486    -340.9136     171.9820     -46.3967
    498  1169    365797   20197  -3760802.3830   3636795.6179   3636462.7922    -340.7649     172.4075     -46.4053
    499  1169    365798   20198  -3760802.3291   3636795.3182   3636463.1374    -340.5869     172.8319     -46.4098
    500  1169    365799   20199  -3760802.2646   3636795.0265   3636463.4827    -340.4221     173.2576     -46.4160
    501  1169    365800   20200  -3760802.2025   3636794.7547   3636463.8087    -340.2699     173.6587     -46.4205
    502  1169    365801   20201  -3760802.1434   3636794.4856   3636464.1394    -340.1175     174.0612     -46.4189
    503  1169    365802   20202  -3760802.0804   3636794.2208   3636464.4554    -339.9709     174.4516     -46.4257
    504  1169    365803   20203  -3760802.0379   3636793.9506   3636464.7878    -339.8061     174.8491     -46.4140
    505  1169    365804   20204  -3760801.9935   3636793.6843   3636465.1067    -339.6456     175.2349     -46.4091
    506  1169    365805   20205  -3760801.9788   3636793.3992   3636465.4057    -339.4509     175.5996     -46.4086
    507  1169    365806   20206  -3760801.9526   3636793.1140   3636465.7201    -339.2640     175.9816     -46.4062
