% 2016îN 7åé 28ì˙ 15éû 50ï™ 46.468000ïb é¿çs
%------------------------------------------------------------------------------------------------------------------------------
Observation File :  03383650.15o
Ephemeris   File :  03383650.15n
IONEX       File :  Nothing
IGS SP3     File :  Nothing
START       TIME :  2015/12/31 10: 0: 0
END         TIME :  2015/12/31 23: 7:30
Ref. Position[m] :  X = -3762296.7645,  Y = 3685992.5241,  Z = 3585585.4878
True Position[m] :  X = -3762367.3634,  Y = 3680867.5254,  Z = 3590465.3036
True Baseline[m] :     7076.9484

%-------------------------------------------------------------------------------------------------------------------------------
% Epoch  WEEK      ToW     ToD     X_float[m]     Y_float[m]     Z_float[m]    E_float[m]   N_float[m]   U_float[m] 
%-------------------------------------------------------------------------------------------------------------------------------
     36  1877    382680   37080  -3762367.4906   3680867.7079   3590465.5547      -0.0415       0.0833       0.3223
     37  1877    382710   37110  -3762367.4666   3680867.7479   3590465.5642      -0.0869       0.0850       0.3366
     38  1877    382740   37140  -3762367.4621   3680867.7539   3590465.5643      -0.0943       0.0845       0.3375
     39  1877    382770   37170  -3762367.4481   3680867.7744   3590465.5706      -0.1188       0.0872       0.3446
     40  1877    382800   37200  -3762367.4487   3680867.7750   3590465.5687      -0.1187       0.0852       0.3442
     41  1877    382830   37230  -3762367.4597   3680867.7625   3590465.5630      -0.1021       0.0810       0.3402
     42  1877    382860   37260  -3762367.4703   3680867.7563   3590465.5646      -0.0903       0.0805       0.3438
     43  1877    382890   37290  -3762367.4755   3680867.7587   3590465.5687      -0.0884       0.0808       0.3506
     44  1877    382920   37320  -3762367.4794   3680867.7558   3590465.5694      -0.0836       0.0810       0.3517
     45  1877    382950   37350  -3762367.4562   3680867.7589   3590465.5612      -0.1020       0.0824       0.3352
     46  1877    382980   37380  -3762367.4493   3680867.7674   3590465.5692      -0.1129       0.0884       0.3405
     47  1877    383010   37410  -3762367.4283   3680867.7712   3590465.5673      -0.1303       0.0938       0.3293
     48  1877    383040   37440  -3762367.4078   3680867.7758   3590465.5636      -0.1479       0.0973       0.3177
     49  1877    383070   37470  -3762367.4257   3680867.7620   3590465.5658      -0.1256       0.0972       0.3215
     50  1877    383100   37500  -3762367.4511   3680867.7347   3590465.5642      -0.0883       0.0965       0.3198
     51  1877    383130   37530  -3762367.4435   3680867.7386   3590465.5640      -0.0963       0.0978       0.3175
     52  1877    383160   37560  -3762367.4253   3680867.7478   3590465.5608      -0.1157       0.0990       0.3103
     53  1877    383190   37590  -3762367.4289   3680867.7431   3590465.5589      -0.1098       0.0978       0.3086
     54  1877    383220   37620  -3762367.4150   3680867.7451   3590465.5537      -0.1210       0.0983       0.2987
     55  1877    383250   37650  -3762367.4235   3680867.7380   3590465.5531      -0.1100       0.0971       0.2992
     56  1877    383280   37680  -3762367.4202   3680867.7342   3590465.5499      -0.1095       0.0974       0.2933
     57  1877    383310   37710  -3762367.4183   3680867.7278   3590465.5445      -0.1062       0.0963       0.2854
     58  1877    383340   37740  -3762367.4174   3680867.7172   3590465.5437      -0.0993       0.1001       0.2783
     59  1877    383370   37770  -3762367.4356   3680867.6989   3590465.5422      -0.0735       0.0988       0.2776
     60  1877    383400   37800  -3762367.4311   3680867.6999   3590465.5475      -0.0774       0.1046       0.2786
     61  1877    383430   37830  -3762367.4219   3680867.6855   3590465.5360      -0.0735       0.1045       0.2583
     62  1877    383460   37860  -3762367.4144   3680867.6791   3590465.5310      -0.0742       0.1060       0.2474
     63  1877    383490   37890  -3762367.4101   3680867.6689   3590465.5261      -0.0699       0.1077       0.2362
     64  1877    383520   37920  -3762367.4083   3680867.6699   3590465.5244      -0.0719       0.1067       0.2348
     65  1877    383550   37950  -3762367.4207   3680867.6646   3590465.5283      -0.0594       0.1070       0.2412
     66  1877    383580   37980  -3762367.4216   3680867.6616   3590465.5316      -0.0566       0.1105       0.2419
     67  1877    383610   38010  -3762367.4223   3680867.6525   3590465.5177      -0.0496       0.1023       0.2291
     68  1877    383640   38040  -3762367.4336   3680867.6467   3590465.5113      -0.0376       0.0948       0.2289
     69  1877    383670   38070  -3762367.4487   3680867.6461   3590465.5111      -0.0266       0.0887       0.2373
     70  1877    383700   38100  -3762367.4483   3680867.6435   3590465.5185      -0.0250       0.0960       0.2397
     71  1877    383730   38130  -3762367.4489   3680867.6435   3590465.5172      -0.0246       0.0947       0.2394
     72  1877    383760   38160  -3762367.4409   3680867.6385   3590465.5163      -0.0267       0.0992       0.2312
     73  1877    383790   38190  -3762367.4395   3680867.6395   3590465.5151      -0.0284       0.0983       0.2304
     74  1877    383820   38220  -3762367.4532   3680867.6427   3590465.5180      -0.0210       0.0940       0.2418
     75  1877    383850   38250  -3762367.4584   3680867.6452   3590465.5232      -0.0192       0.0951       0.2493
     76  1877    383880   38280  -3762367.4478   3680867.6406   3590465.5243      -0.0233       0.1022       0.2411
     77  1877    383910   38310  -3762367.4465   3680867.6374   3590465.5234      -0.0219       0.1032       0.2379
     78  1877    383940   38340  -3762367.4443   3680867.6368   3590465.5210      -0.0231       0.1024       0.2350
     79  1877    383970   38370  -3762367.4435   3680867.6403   3590465.5189      -0.0261       0.0995       0.2353
     80  1877    384000   38400  -3762367.4489   3680867.6356   3590465.5123      -0.0190       0.0938       0.2321
     81  1877    384030   38430  -3762367.4472   3680867.6319   3590465.5100      -0.0175       0.0941       0.2276
     82  1877    384060   38460  -3762367.4318   3680867.6334   3590465.5104      -0.0293       0.1001       0.2197
     83  1877    384090   38490  -3762367.4344   3680867.6288   3590465.5035      -0.0243       0.0952       0.2146
     84  1877    384120   38520  -3762367.4350   3680867.6287   3590465.5003      -0.0237       0.0922       0.2131
     85  1877    384150   38550  -3762367.4326   3680867.6304   3590465.4985      -0.0267       0.0911       0.2116
     86  1877    384180   38580  -3762367.4378   3680867.6264   3590465.4961      -0.0201       0.0886       0.2111
     87  1877    384210   38610  -3762367.4411   3680867.6239   3590465.4918      -0.0161       0.0847       0.2091
     88  1877    384240   38640  -3762367.4347   3680867.6210   3590465.4924      -0.0185       0.0889       0.2041
     89  1877    384270   38670  -3762367.4373   3680867.6182   3590465.4904      -0.0146       0.0874       0.2028
     90  1877    384300   38700  -3762367.4373   3680867.6167   3590465.4893      -0.0136       0.0871       0.2013
     91  1877    384330   38730  -3762367.4279   3680867.6137   3590465.4869      -0.0180       0.0900       0.1927
     92  1877    384360   38760  -3762367.4187   3680867.6106   3590465.4871      -0.0222       0.0952       0.1856
     93  1877    384390   38790  -3762367.4209   3680867.6029   3590465.4777      -0.0152       0.0896       0.1771
     94  1877    384420   38820  -3762367.4087   3680867.5997   3590465.4739      -0.0214       0.0926       0.1659
     95  1877    384450   38850  -3762367.4075   3680867.5970   3590465.4708      -0.0204       0.0917       0.1619
     96  1877    384480   38880  -3762367.4041   3680867.5946   3590465.4677      -0.0210       0.0914       0.1568
     97  1877    384510   38910  -3762367.4006   3680867.5908   3590465.4678      -0.0207       0.0944       0.1526
     98  1877    384540   38940  -3762367.3946   3680867.5886   3590465.4646      -0.0233       0.0951       0.1459
     99  1877    384570   38970  -3762367.3864   3680867.5859   3590465.4623      -0.0271       0.0976       0.1383
    100  1877    384600   39000  -3762367.3788   3680867.5833   3590465.4591      -0.0306       0.0991       0.1305
    101  1877    384630   39030  -3762367.3708   3680867.5806   3590465.4565      -0.0343       0.1012       0.1227
    102  1877    384660   39060  -3762367.3684   3680867.5770   3590465.4500      -0.0334       0.0982       0.1156
    103  1877    384690   39090  -3762367.3652   3680867.5735   3590465.4483      -0.0331       0.0995       0.1108
    104  1877    384720   39120  -3762367.3583   3680867.5719   3590465.4486      -0.0368       0.1032       0.1058
    105  1877    384750   39150  -3762367.3511   3680867.5695   3590465.4478      -0.0402       0.1064       0.0998
    106  1877    384780   39180  -3762367.3513   3680867.5670   3590465.4438      -0.0382       0.1040       0.0962
    107  1877    384810   39210  -3762367.3461   3680867.5680   3590465.4382      -0.0426       0.1011       0.0905
    108  1877    384840   39240  -3762367.3397   3680867.5728   3590465.4371      -0.0505       0.1008       0.0889
    109  1877    384870   39270  -3762367.3393   3680867.5728   3590465.4367      -0.0508       0.1008       0.0884
    110  1877    384900   39300  -3762367.3336   3680867.5754   3590465.4348      -0.0566       0.1004       0.0855
    111  1877    384930   39330  -3762367.3336   3680867.5754   3590465.4348      -0.0566       0.1004       0.0855
    112  1877    384960   39360  -3762367.3343   3680867.5753   3590465.4352      -0.0560       0.1005       0.0862
    113  1877    384990   39390  -3762367.3342   3680867.5755   3590465.4345      -0.0563       0.0999       0.0858
    114  1877    385020   39420  -3762367.3347   3680867.5755   3590465.4345      -0.0559       0.0997       0.0861
    115  1877    385050   39450  -3762367.3347   3680867.5751   3590465.4348      -0.0556       0.1001       0.0860
    116  1877    385080   39480  -3762367.3349   3680867.5749   3590465.4352      -0.0553       0.1004       0.0863
    117  1877    385110   39510  -3762367.3364   3680867.5745   3590465.4383      -0.0540       0.1025       0.0886
    118  1877    385140   39540  -3762367.3365   3680867.5750   3590465.4374      -0.0542       0.1016       0.0885
    119  1877    385170   39570  -3762367.3367   3680867.5746   3590465.4385      -0.0539       0.1025       0.0890
    120  1877    385200   39600  -3762367.3368   3680867.5745   3590465.4399      -0.0536       0.1037       0.0898
    121  1877    385230   39630  -3762367.3377   3680867.5745   3590465.4418      -0.0531       0.1049       0.0914
    122  1877    385260   39660  -3762367.3373   3680867.5741   3590465.4423      -0.0531       0.1056       0.0913
    123  1877    385290   39690  -3762367.3382   3680867.5742   3590465.4424      -0.0525       0.1053       0.0918
    124  1877    385320   39720  -3762367.3388   3680867.5748   3590465.4420      -0.0525       0.1045       0.0924
    125  1877    385350   39750  -3762367.3385   3680867.5751   3590465.4410      -0.0530       0.1037       0.0918
    126  1877    385380   39780  -3762367.3378   3680867.5751   3590465.4400      -0.0534       0.1031       0.0908
    127  1877    385410   39810  -3762367.3367   3680867.5755   3590465.4383      -0.0545       0.1021       0.0894
    128  1877    385440   39840  -3762367.3366   3680867.5758   3590465.4379      -0.0547       0.1016       0.0893
    129  1877    385470   39870  -3762367.3379   3680867.5755   3590465.4400      -0.0536       0.1030       0.0911
    130  1877    385500   39900  -3762367.3375   3680867.5753   3590465.4383      -0.0538       0.1018       0.0897
    131  1877    385530   39930  -3762367.3377   3680867.5748   3590465.4401      -0.0532       0.1034       0.0906
    132  1877    385560   39960  -3762367.3378   3680867.5745   3590465.4410      -0.0530       0.1042       0.0910
    133  1877    385590   39990  -3762367.3380   3680867.5742   3590465.4422      -0.0527       0.1052       0.0916
    134  1877    385620   40020  -3762367.3365   3680867.5744   3590465.4406      -0.0538       0.1044       0.0900
    135  1877    385650   40050  -3762367.3355   3680867.5738   3590465.4411      -0.0541       0.1055       0.0892
    136  1877    385680   40080  -3762367.3339   3680867.5741   3590465.4392      -0.0555       0.1044       0.0875
    137  1877    385710   40110  -3762367.3340   3680867.5737   3590465.4394      -0.0551       0.1047       0.0874
    138  1877    385740   40140  -3762367.3344   3680867.5733   3590465.4406      -0.0546       0.1057       0.0881
    139  1877    385770   40170  -3762367.3336   3680867.5736   3590465.4381      -0.0552       0.1038       0.0864
    140  1877    385800   40200  -3762367.3318   3680867.5739   3590465.4332      -0.0568       0.1004       0.0827
    141  1877    385830   40230  -3762367.3326   3680867.5733   3590465.4363      -0.0558       0.1029       0.0846
    142  1877    385860   40260  -3762367.3332   3680867.5733   3590465.4363      -0.0554       0.1026       0.0849
    143  1877    385890   40290  -3762367.3339   3680867.5729   3590465.4398      -0.0546       0.1054       0.0871
    144  1877    385920   40320  -3762367.3338   3680867.5730   3590465.4388      -0.0547       0.1046       0.0865
    145  1877    385950   40350  -3762367.3345   3680867.5729   3590465.4388      -0.0542       0.1044       0.0869
    146  1877    385980   40380  -3762367.3346   3680867.5730   3590465.4394      -0.0542       0.1048       0.0873
    147  1877    386010   40410  -3762367.3348   3680867.5730   3590465.4398      -0.0540       0.1050       0.0876
    148  1877    386040   40440  -3762367.3348   3680867.5729   3590465.4395      -0.0540       0.1048       0.0875
    149  1877    386070   40470  -3762367.3347   3680867.5729   3590465.4389      -0.0540       0.1043       0.0871
    150  1877    386100   40500  -3762367.3343   3680867.5734   3590465.4378      -0.0547       0.1034       0.0865
    151  1877    386130   40530  -3762367.3342   3680867.5735   3590465.4379      -0.0548       0.1035       0.0865
    152  1877    386160   40560  -3762367.3344   3680867.5735   3590465.4385      -0.0546       0.1039       0.0870
    153  1877    386190   40590  -3762367.3344   3680867.5733   3590465.4381      -0.0545       0.1036       0.0866
    154  1877    386220   40620  -3762367.3348   3680867.5731   3590465.4373      -0.0541       0.1029       0.0863
    155  1877    386250   40650  -3762367.3351   3680867.5730   3590465.4380      -0.0539       0.1034       0.0868
    156  1877    386280   40680  -3762367.3351   3680867.5729   3590465.4371      -0.0537       0.1027       0.0862
    157  1877    386310   40710  -3762367.3353   3680867.5718   3590465.4391      -0.0528       0.1047       0.0869
    158  1877    386340   40740  -3762367.3355   3680867.5711   3590465.4410      -0.0522       0.1065       0.0877
    159  1877    386370   40770  -3762367.3338   3680867.5718   3590465.4379      -0.0539       0.1043       0.0854
    160  1877    386400   40800  -3762367.3328   3680867.5723   3590465.4352      -0.0549       0.1023       0.0835
    161  1877    386430   40830  -3762367.3337   3680867.5714   3590465.4384      -0.0537       0.1049       0.0853
    162  1877    386460   40860  -3762367.3341   3680867.5715   3590465.4392      -0.0534       0.1054       0.0860
    163  1877    386490   40890  -3762367.3346   3680867.5711   3590465.4412      -0.0528       0.1070       0.0873
    164  1877    386520   40920  -3762367.3334   3680867.5714   3590465.4387      -0.0538       0.1053       0.0853
    165  1877    386550   40950  -3762367.3323   3680867.5726   3590465.4344      -0.0555       0.1017       0.0830
    166  1877    386580   40980  -3762367.3328   3680867.5723   3590465.4366      -0.0549       0.1034       0.0843
    167  1877    386610   41010  -3762367.3302   3680867.5724   3590465.4346      -0.0568       0.1029       0.0817
    168  1877    386640   41040  -3762367.3297   3680867.5719   3590465.4345      -0.0568       0.1031       0.0810
    169  1877    386670   41070  -3762367.3293   3680867.5727   3590465.4333      -0.0576       0.1020       0.0806
    170  1877    386700   41100  -3762367.3296   3680867.5735   3590465.4316      -0.0580       0.1001       0.0802
    171  1877    386730   41130  -3762367.3308   3680867.5735   3590465.4315      -0.0572       0.0996       0.0809
    172  1877    386760   41160  -3762367.3307   3680867.5744   3590465.4296      -0.0578       0.0977       0.0803
    173  1877    386790   41190  -3762367.3306   3680867.5760   3590465.4262      -0.0591       0.0943       0.0793
    174  1877    386820   41220  -3762367.3294   3680867.5748   3590465.4280      -0.0591       0.0967       0.0788
    175  1877    386850   41250  -3762367.3307   3680867.5751   3590465.4285      -0.0583       0.0965       0.0801
    176  1877    386880   41280  -3762367.3313   3680867.5750   3590465.4307      -0.0579       0.0981       0.0816
    177  1877    386910   41310  -3762367.3306   3680867.5770   3590465.4264      -0.0598       0.0941       0.0799
    178  1877    386940   41340  -3762367.3300   3680867.5785   3590465.4237      -0.0613       0.0915       0.0789
    179  1877    386970   41370  -3762367.3307   3680867.5805   3590465.4237      -0.0623       0.0904       0.0805
    180  1877    387000   41400  -3762367.3315   3680867.5821   3590465.4228      -0.0628       0.0887       0.0814
    181  1877    387030   41430  -3762367.3327   3680867.5822   3590465.4245      -0.0620       0.0896       0.0831
    182  1877    387060   41460  -3762367.3328   3680867.5810   3590465.4280      -0.0611       0.0929       0.0845
    183  1877    387090   41490  -3762367.3345   3680867.5806   3590465.4314      -0.0597       0.0952       0.0871
    184  1877    387120   41520  -3762367.3336   3680867.5817   3590465.4283      -0.0610       0.0925       0.0855
    185  1877    387150   41550  -3762367.3337   3680867.5822   3590465.4273      -0.0614       0.0915       0.0853
    186  1877    387180   41580  -3762367.3345   3680867.5831   3590465.4270      -0.0614       0.0906       0.0861
    187  1877    387210   41610  -3762367.3337   3680867.5830   3590465.4255      -0.0619       0.0897       0.0847
    188  1877    387240   41640  -3762367.3317   3680867.5832   3590465.4220      -0.0634       0.0875       0.0817
    189  1877    387270   41670  -3762367.3318   3680867.5849   3590465.4191      -0.0647       0.0844       0.0811
    190  1877    387300   41700  -3762367.3325   3680867.5855   3590465.4198      -0.0646       0.0845       0.0823
    191  1877    387330   41730  -3762367.3329   3680867.5843   3590465.4221      -0.0634       0.0868       0.0830
    192  1877    387360   41760  -3762367.3325   3680867.5850   3590465.4224      -0.0642       0.0868       0.0834
    193  1877    387390   41790  -3762367.3312   3680867.5844   3590465.4234      -0.0647       0.0884       0.0828
    194  1877    387420   41820  -3762367.3312   3680867.5861   3590465.4217      -0.0659       0.0863       0.0829
    195  1877    387450   41850  -3762367.3326   3680867.5867   3590465.4213      -0.0654       0.0852       0.0838
    196  1877    387480   41880  -3762367.3331   3680867.5868   3590465.4227      -0.0650       0.0861       0.0849
    197  1877    387510   41910  -3762367.3335   3680867.5860   3590465.4237      -0.0642       0.0871       0.0852
    198  1877    387540   41940  -3762367.3339   3680867.5868   3590465.4237      -0.0646       0.0867       0.0860
    199  1877    387570   41970  -3762367.3327   3680867.5887   3590465.4205      -0.0667       0.0838       0.0846
    200  1877    387600   42000  -3762367.3317   3680867.5876   3590465.4186      -0.0666       0.0830       0.0822
    201  1877    387630   42030  -3762367.3313   3680867.5872   3590465.4172      -0.0667       0.0821       0.0810
    202  1877    387660   42060  -3762367.3329   3680867.5889   3590465.4198      -0.0667       0.0830       0.0844
    203  1877    387690   42090  -3762367.3346   3680867.5902   3590465.4226      -0.0665       0.0841       0.0878
    204  1877    387720   42120  -3762367.3352   3680867.5911   3590465.4245      -0.0667       0.0850       0.0897
    205  1877    387750   42150  -3762367.3345   3680867.5915   3590465.4242      -0.0675       0.0850       0.0893
    206  1877    387780   42180  -3762367.3379   3680867.5918   3590465.4258      -0.0653       0.0848       0.0924
    207  1877    387810   42210  -3762367.3373   3680867.5919   3590465.4250      -0.0658       0.0843       0.0917
    208  1877    387840   42240  -3762367.3356   3680867.5913   3590465.4225      -0.0665       0.0831       0.0889
    209  1877    387870   42270  -3762367.3355   3680867.5914   3590465.4225      -0.0667       0.0832       0.0889
    210  1877    387900   42300  -3762367.3317   3680867.5902   3590465.4176      -0.0685       0.0811       0.0832
    211  1877    387930   42330  -3762367.3294   3680867.5893   3590465.4141      -0.0695       0.0796       0.0794
    212  1877    387960   42360  -3762367.3310   3680867.5909   3590465.4168      -0.0695       0.0805       0.0827
    213  1877    387990   42390  -3762367.3309   3680867.5906   3590465.4163      -0.0693       0.0803       0.0823
    214  1877    388020   42420  -3762367.3304   3680867.5903   3590465.4147      -0.0695       0.0792       0.0808
    215  1877    388050   42450  -3762367.3326   3680867.5914   3590465.4174      -0.0687       0.0801       0.0843
    216  1877    388080   42480  -3762367.3300   3680867.5909   3590465.4136      -0.0702       0.0783       0.0804
    217  1877    388110   42510  -3762367.3276   3680867.5897   3590465.4101      -0.0710       0.0769       0.0763
    218  1877    388140   42540  -3762367.3257   3680867.5894   3590465.4075      -0.0721       0.0756       0.0735
    219  1877    388170   42570  -3762367.3280   3680867.5909   3590465.4109      -0.0716       0.0769       0.0776
    220  1877    388200   42600  -3762367.3295   3680867.5917   3590465.4133      -0.0711       0.0779       0.0803
    221  1877    388230   42630  -3762367.3315   3680867.5924   3590465.4156      -0.0702       0.0787       0.0832
    222  1877    388260   42660  -3762367.3334   3680867.5934   3590465.4179      -0.0696       0.0794       0.0862
    223  1877    388290   42690  -3762367.3349   3680867.5938   3590465.4193      -0.0688       0.0798       0.0881
    224  1877    388320   42720  -3762367.3352   3680867.5935   3590465.4185      -0.0684       0.0792       0.0877
    225  1877    388350   42750  -3762367.3355   3680867.5940   3590465.4184      -0.0685       0.0788       0.0880
    226  1877    388380   42780  -3762367.3340   3680867.5936   3590465.4181      -0.0693       0.0793       0.0868
    227  1877    388410   42810  -3762367.3353   3680867.5940   3590465.4186      -0.0687       0.0790       0.0881
    228  1877    388440   42840  -3762367.3347   3680867.5933   3590465.4176      -0.0686       0.0787       0.0868
    229  1877    388470   42870  -3762367.3336   3680867.5929   3590465.4167      -0.0690       0.0786       0.0854
    230  1877    388500   42900  -3762367.3331   3680867.5928   3590465.4169      -0.0694       0.0789       0.0852
    231  1877    388530   42930  -3762367.3355   3680867.5931   3590465.4179      -0.0679       0.0787       0.0873
    232  1877    388560   42960  -3762367.3373   3680867.5936   3590465.4186      -0.0670       0.0784       0.0891
    233  1877    388590   42990  -3762367.3390   3680867.5940   3590465.4193      -0.0661       0.0780       0.0907
    234  1877    388620   43020  -3762367.3392   3680867.5941   3590465.4195      -0.0660       0.0781       0.0910
    235  1877    388650   43050  -3762367.3384   3680867.5941   3590465.4196      -0.0666       0.0785       0.0905
    236  1877    388680   43080  -3762367.3378   3680867.5937   3590465.4199      -0.0668       0.0792       0.0901
    237  1877    388710   43110  -3762367.3380   3680867.5935   3590465.4196      -0.0665       0.0789       0.0900
    238  1877    388740   43140  -3762367.3393   3680867.5942   3590465.4205      -0.0661       0.0789       0.0917
    239  1877    388770   43170  -3762367.3415   3680867.5947   3590465.4211      -0.0649       0.0783       0.0936
    240  1877    388800   43200  -3762367.3380   3680867.5938   3590465.4191      -0.0667       0.0784       0.0898
    241  1877    388830   43230  -3762367.3402   3680867.5941   3590465.4203      -0.0653       0.0784       0.0920
    242  1877    388860   43260  -3762367.3417   3680867.5943   3590465.4210      -0.0644       0.0783       0.0934
    243  1877    388890   43290  -3762367.3414   3680867.5941   3590465.4210      -0.0645       0.0785       0.0931
    244  1877    388920   43320  -3762367.3395   3680867.5936   3590465.4201      -0.0654       0.0787       0.0912
    245  1877    388950   43350  -3762367.3398   3680867.5936   3590465.4201      -0.0652       0.0786       0.0914
    246  1877    388980   43380  -3762367.3389   3680867.5936   3590465.4192      -0.0659       0.0782       0.0903
    247  1877    389010   43410  -3762367.3417   3680867.5940   3590465.4201      -0.0642       0.0777       0.0927
    248  1877    389040   43440  -3762367.3373   3680867.5933   3590465.4177      -0.0668       0.0778       0.0883
    249  1877    389070   43470  -3762367.3396   3680867.5934   3590465.4189      -0.0652       0.0777       0.0905
    250  1877    389100   43500  -3762367.3412   3680867.5935   3590465.4196      -0.0642       0.0776       0.0918
    251  1877    389130   43530  -3762367.3392   3680867.5931   3590465.4188      -0.0653       0.0780       0.0900
    252  1877    389160   43560  -3762367.3389   3680867.5932   3590465.4188      -0.0656       0.0780       0.0899
    253  1877    389190   43590  -3762367.3432   3680867.5936   3590465.4210      -0.0629       0.0779       0.0939
    254  1877    389220   43620  -3762367.3408   3680867.5933   3590465.4197      -0.0643       0.0780       0.0915
    255  1877    389250   43650  -3762367.3408   3680867.5928   3590465.4196      -0.0640       0.0781       0.0912
    256  1877    389280   43680  -3762367.3395   3680867.5922   3590465.4188      -0.0645       0.0782       0.0896
    257  1877    389310   43710  -3762367.3389   3680867.5918   3590465.4185      -0.0646       0.0784       0.0889
    258  1877    389340   43740  -3762367.3414   3680867.5920   3590465.4198      -0.0630       0.0783       0.0912
    259  1877    389370   43770  -3762367.3451   3680867.5921   3590465.4214      -0.0605       0.0781       0.0944
    260  1877    389400   43800  -3762367.3488   3680867.5922   3590465.4232      -0.0580       0.0781       0.0976
    261  1877    389430   43830  -3762367.3543   3680867.5924   3590465.4256      -0.0543       0.0777       0.1024
    262  1877    389460   43860  -3762367.3516   3680867.5920   3590465.4251      -0.0558       0.0786       0.1002
    263  1877    389490   43890  -3762367.3534   3680867.5918   3590465.4253      -0.0545       0.0781       0.1013
    264  1877    389520   43920  -3762367.3486   3680867.5918   3590465.4237      -0.0579       0.0787       0.0975
    265  1877    389550   43950  -3762367.3474   3680867.5920   3590465.4227      -0.0588       0.0783       0.0964
