% 2016îN 11åé 14ì˙ 17éû 31ï™ 30.982000ïb é¿çs
%------------------------------------------------------------------------------------------------------------------------------
Observation File :  oem4_20081213.08O
Ephemeris   File :  oem4_20081213.08N
IONEX       File :  Nothing
IGS SP3     File :  Nothing
START       TIME :  2008/12/13  2:30: 0
END         TIME :  2008/12/13  3: 0: 0
Ref. Position[m] :  X = -3761093.2427,  Y = 3636603.6005,  Z = 3636306.6059

%-------------------------------------------------------------------------------------------------------------------------------
% Epoch  WEEK      ToW     ToD      X_fix[m]       Y_fix[m]       Z_fix[m]       E_fix[m]     N_fix[m]     U_fix[m] 
%-------------------------------------------------------------------------------------------------------------------------------
    439  1509    527838    9438            NaN            NaN            NaN          NaN          NaN          NaN
    440  1509    527839    9439            NaN            NaN            NaN          NaN          NaN          NaN
    441  1509    527840    9440            NaN            NaN            NaN          NaN          NaN          NaN
    442  1509    527841    9441            NaN            NaN            NaN          NaN          NaN          NaN
    443  1509    527842    9442            NaN            NaN            NaN          NaN          NaN          NaN
    444  1509    527843    9443            NaN            NaN            NaN          NaN          NaN          NaN
    445  1509    527844    9444            NaN            NaN            NaN          NaN          NaN          NaN
    446  1509    527845    9445            NaN            NaN            NaN          NaN          NaN          NaN
    447  1509    527846    9446            NaN            NaN            NaN          NaN          NaN          NaN
    448  1509    527847    9447            NaN            NaN            NaN          NaN          NaN          NaN
    449  1509    527848    9448            NaN            NaN            NaN          NaN          NaN          NaN
    450  1509    527849    9449            NaN            NaN            NaN          NaN          NaN          NaN
    451  1509    527850    9450            NaN            NaN            NaN          NaN          NaN          NaN
    452  1509    527851    9451            NaN            NaN            NaN          NaN          NaN          NaN
    453  1509    527852    9452            NaN            NaN            NaN          NaN          NaN          NaN
    454  1509    527853    9453            NaN            NaN            NaN          NaN          NaN          NaN
    455  1509    527854    9454            NaN            NaN            NaN          NaN          NaN          NaN
    456  1509    527855    9455            NaN            NaN            NaN          NaN          NaN          NaN
    457  1509    527856    9456            NaN            NaN            NaN          NaN          NaN          NaN
    458  1509    527857    9457            NaN            NaN            NaN          NaN          NaN          NaN
    459  1509    527858    9458            NaN            NaN            NaN          NaN          NaN          NaN
    460  1509    527859    9459            NaN            NaN            NaN          NaN          NaN          NaN
    461  1509    527860    9460            NaN            NaN            NaN          NaN          NaN          NaN
    462  1509    527861    9461            NaN            NaN            NaN          NaN          NaN          NaN
    463  1509    527862    9462            NaN            NaN            NaN          NaN          NaN          NaN
    464  1509    527863    9463            NaN            NaN            NaN          NaN          NaN          NaN
    465  1509    527864    9464  -3759091.8069   3636588.7271   3638220.0577     843.7365   -7480.7708       6.6774
    466  1509    527865    9465            NaN            NaN            NaN          NaN          NaN          NaN
    467  1509    527866    9466            NaN            NaN            NaN          NaN          NaN          NaN
    468  1509    527867    9467            NaN            NaN            NaN          NaN          NaN          NaN
    469  1509    527868    9468            NaN            NaN            NaN          NaN          NaN          NaN
    470  1509    527869    9469            NaN            NaN            NaN          NaN          NaN          NaN
    471  1509    527870    9470            NaN            NaN            NaN          NaN          NaN          NaN
    472  1509    527871    9471            NaN            NaN            NaN          NaN          NaN          NaN
    473  1509    527872    9472            NaN            NaN            NaN          NaN          NaN          NaN
    474  1509    527873    9473            NaN            NaN            NaN          NaN          NaN          NaN
    475  1509    527874    9474            NaN            NaN            NaN          NaN          NaN          NaN
    476  1509    527875    9475            NaN            NaN            NaN          NaN          NaN          NaN
    477  1509    527876    9476            NaN            NaN            NaN          NaN          NaN          NaN
    478  1509    527877    9477            NaN            NaN            NaN          NaN          NaN          NaN
    479  1509    527878    9478            NaN            NaN            NaN          NaN          NaN          NaN
    483  1509    527882    9482            NaN            NaN            NaN          NaN          NaN          NaN
    484  1509    527883    9483            NaN            NaN            NaN          NaN          NaN          NaN
    485  1509    527884    9484            NaN            NaN            NaN          NaN          NaN          NaN
    486  1509    527885    9485            NaN            NaN            NaN          NaN          NaN          NaN
    487  1509    527886    9486            NaN            NaN            NaN          NaN          NaN          NaN
    488  1509    527887    9487  -3758891.0757   3636689.9538   3638323.1000     631.4026   -7354.0017       5.4406
    489  1509    527888    9488  -3758880.0431   3636696.6705   3638327.5946     618.9038   -7348.4516       5.3572
    490  1509    527889    9489  -3758869.1476   3636703.3615   3638332.0908     606.5186   -7342.9465       5.3408
    491  1509    527890    9490  -3758858.4375   3636709.9564   3638336.5330     594.3315   -7337.5237       5.3478
    492  1509    527891    9491  -3758847.9244   3636716.3524   3638340.9033     582.4244   -7332.1617       5.3161
    493  1509    527892    9492  -3758837.6121   3636722.6079   3638345.1813     570.7578   -7326.9020       5.2695
    494  1509    527893    9493  -3758827.5003   3636728.7123   3638349.3466     559.3392   -7321.7569       5.1900
    495  1509    527894    9494  -3758817.6455   3636734.6592   3638353.4810     548.2125   -7316.6803       5.1543
    496  1509    527895    9495  -3758808.4149   3636740.0910   3638357.4397     537.8901   -7311.7994       5.0916
    497  1509    527896    9496  -3758799.9884   3636744.9373   3638361.2437     528.5476   -7307.1431       5.0798
    498  1509    527897    9497  -3758792.2171   3636749.2738   3638364.8437     520.0271   -7302.7207       5.0458
    499  1509    527898    9498  -3758784.9368   3636753.3726   3638368.2084     512.0188   -7298.5986       5.0301
    500  1509    527899    9499  -3758778.1599   3636757.3262   3638371.1625     504.4650   -7294.9624       4.9920
    501  1509    527900    9500  -3758771.8706   3636761.1231   3638373.8388     497.3628   -7291.6923       4.9918
    502  1509    527901    9501  -3758765.6955   3636764.8496   3638376.3715     490.3907   -7288.5587       4.9362
    503  1509    527902    9502  -3758759.5183   3636768.6293   3638378.9171     483.3788   -7285.4350       4.9171
    504  1509    527903    9503  -3758753.1668   3636772.5176   3638381.5276     476.1677   -7282.2296       4.8945
    505  1509    527904    9504  -3758746.5496   3636776.6128   3638384.1892     468.6232   -7278.9553       4.8628
    506  1509    527905    9505  -3758739.9373   3636780.7012   3638386.8619     461.0870   -7275.6712       4.8365
    507  1509    527906    9506  -3758733.4352   3636784.6840   3638389.4963     453.7032   -7272.4218       4.7929
    508  1509    527907    9507  -3758726.8813   3636788.6612   3638392.2092     446.2875   -7269.0845       4.7608
    509  1509    527908    9508  -3758720.2025   3636792.7471   3638394.9516     438.7068   -7265.7149       4.7340
    510  1509    527909    9509  -3758713.3835   3636796.9105   3638397.7059     430.9729   -7262.3087       4.6757
    511  1509    527910    9510  -3758706.4218   3636801.1475   3638400.5262     423.0869   -7258.8190       4.6133
    512  1509    527911    9511  -3758699.3683   3636805.5011   3638403.4706     415.0532   -7255.2363       4.6346
    513  1509    527912    9512  -3758692.1600   3636809.9267   3638406.3933     406.8602   -7251.6363       4.5933
    514  1509    527913    9513  -3758684.8049   3636814.4619   3638409.4103     398.4864   -7247.9423       4.5822
    515  1509    527914    9514  -3758677.2267   3636819.0976   3638412.5259     389.8851   -7244.1156       4.5538
    516  1509    527915    9515  -3758669.4480   3636823.8202   3638415.6962     381.0819   -7240.1961       4.4884
    517  1509    527916    9516  -3758661.5554   3636828.6461   3638418.9404     372.1254   -7236.2103       4.4572
    518  1509    527917    9517  -3758653.5817   3636833.5180   3638422.2102     363.0793   -7232.1885       4.4192
    519  1509    527918    9518  -3758645.5485   3636838.4636   3638425.5069     353.9390   -7228.1495       4.4037
    520  1509    527919    9519  -3758637.4438   3636843.4227   3638428.7532     344.7392   -7224.1276       4.3248
    521  1509    527920    9520  -3758629.4977   3636848.3299   3638431.9894     335.6870   -7220.1589       4.3039
    522  1509    527921    9521            NaN            NaN            NaN          NaN          NaN          NaN
    523  1509    527922    9522            NaN            NaN            NaN          NaN          NaN          NaN
    524  1509    527923    9523            NaN            NaN            NaN          NaN          NaN          NaN
    525  1509    527924    9524  -3758599.4580   3636866.8093   3638444.2096     301.5176   -7205.1377       4.1755
    526  1509    527925    9525  -3758592.4541   3636871.1486   3638447.0467     293.5286   -7201.6577       4.1562
    527  1509    527926    9526            NaN            NaN            NaN          NaN          NaN          NaN
    528  1509    527927    9527            NaN            NaN            NaN          NaN          NaN          NaN
    529  1509    527928    9528  -3758571.8684   3636883.8651   3638455.3505     270.0749   -7191.4429       4.0579
    530  1509    527929    9529  -3758565.1937   3636888.0175   3638458.0291     262.4492   -7188.1537       4.0347
    531  1509    527930    9530  -3758558.6917   3636892.0947   3638460.5811     254.9977   -7185.0095       3.9975
    532  1509    527931    9531  -3758552.3894   3636896.2127   3638462.8660     247.6558   -7182.1827       3.9476
    533  1509    527932    9532  -3758546.2533   3636900.3326   3638464.9690     240.4281   -7179.5740       3.8919
    534  1509    527933    9533  -3758540.2936   3636904.4025   3638466.9601     233.3589   -7177.1099       3.8473
    535  1509    527934    9534  -3758534.5060   3636908.3681   3638468.9512     226.4844   -7174.6752       3.8445
    536  1509    527935    9535  -3758529.1698   3636911.9197   3638470.8216     220.2214   -7172.3602       3.8022
    537  1509    527936    9536  -3758524.5907   3636914.9205   3638472.5196     214.8806   -7170.2788       3.7926
    538  1509    527937    9537  -3758520.8298   3636917.2840   3638473.9728     210.5667   -7168.4810       3.7609
    539  1509    527938    9538  -3758518.0598   3636918.9846   3638475.1234     207.4184   -7167.0750       3.7607
    540  1509    527939    9539  -3758516.4316   3636919.9623   3638475.8082     205.5835   -7166.2329       3.7531
    541  1509    527940    9540  -3758515.7511   3636920.3670   3638476.0947     204.8195   -7165.8791       3.7478
    542  1509    527941    9541  -3758515.6036   3636920.4612   3638476.1580     204.6492   -7165.8041       3.7510
    543  1509    527942    9542  -3758515.6042   3636920.4632   3638476.1562     204.6482   -7165.8066       3.7515
    544  1509    527943    9543  -3758515.6034   3636920.4623   3638476.1567     204.6483   -7165.8055       3.7508
    545  1509    527944    9544  -3758515.6068   3636920.4624   3638476.1551     204.6506   -7165.8083       3.7520
    546  1509    527945    9545  -3758515.6068   3636920.4612   3638476.1546     204.6514   -7165.8081       3.7510
    547  1509    527946    9546  -3758515.6069   3636920.4633   3638476.1554     204.6500   -7165.8084       3.7527
    548  1509    527947    9547  -3758515.6079   3636920.4659   3638476.1563     204.6488   -7165.8091       3.7553
    549  1509    527948    9548  -3758515.6038   3636920.4605   3638476.1551     204.6498   -7165.8062       3.7491
    550  1509    527949    9549  -3758515.6026   3636920.4618   3638476.1574     204.6481   -7165.8044       3.7504
    551  1509    527950    9550  -3758515.6074   3636920.4672   3638476.1558     204.6475   -7165.8099       3.7554
    552  1509    527951    9551  -3758515.6054   3636920.4637   3638476.1575     204.6487   -7165.8062       3.7533
    553  1509    527952    9552  -3758515.6045   3636920.4605   3638476.1502     204.6503   -7165.8106       3.7467
    554  1509    527953    9553  -3758515.6020   3636920.4599   3638476.1540     204.6491   -7165.8062       3.7471
    555  1509    527954    9554  -3758515.6049   3636920.4635   3638476.1555     204.6484   -7165.8076       3.7517
    556  1509    527955    9555  -3758515.6048   3636920.4598   3638476.1551     204.6511   -7165.8064       3.7493
    557  1509    527956    9556  -3758515.6062   3636920.4600   3638476.1554     204.6519   -7165.8069       3.7504
    558  1509    527957    9557  -3758515.6031   3636920.4586   3638476.1550     204.6507   -7165.8053       3.7476
    559  1509    527958    9558  -3758515.6047   3636920.4609   3638476.1534     204.6502   -7165.8082       3.7489
    560  1509    527959    9559  -3758515.6075   3636920.4635   3638476.1532     204.6502   -7165.8105       3.7519
    561  1509    527960    9560  -3758515.6035   3636920.4625   3638476.1530     204.6482   -7165.8087       3.7489
    562  1509    527961    9561  -3758515.6023   3636920.4608   3638476.1539     204.6487   -7165.8067       3.7477
    563  1509    527962    9562  -3758515.6062   3636920.4596   3638476.1517     204.6522   -7165.8097       3.7480
    564  1509    527963    9563  -3758515.6043   3636920.4578   3638476.1535     204.6521   -7165.8067       3.7469
    565  1509    527964    9564  -3758515.6025   3636920.4592   3638476.1551     204.6499   -7165.8052       3.7476
    566  1509    527965    9565  -3758515.6109   3636920.4696   3638476.1573     204.6483   -7165.8111       3.7598
    567  1509    527966    9566  -3758515.6046   3636920.4627   3638476.1494     204.6489   -7165.8122       3.7476
    568  1509    527967    9567  -3758515.6109   3636920.4643   3638476.1522     204.6521   -7165.8131       3.7538
    569  1509    527968    9568  -3758515.6077   3636920.4612   3638476.1491     204.6521   -7165.8131       3.7484
    570  1509    527969    9569  -3758515.4724   3636920.5366   3638476.2056     204.5038   -7165.7410       3.7441
    571  1509    527970    9570  -3758515.0678   3636920.7879   3638476.3778     204.0419   -7165.5335       3.7482
    572  1509    527971    9571  -3758514.4207   3636921.1746   3638476.6454     203.3139   -7165.2018       3.7414
    573  1509    527972    9572  -3758513.5588   3636921.6936   3638477.0031     202.3416   -7164.7605       3.7355
    574  1509    527973    9573  -3758512.2833   3636922.4783   3638477.5297     200.8907   -7164.1164       3.7345
    575  1509    527974    9574  -3758510.8850   3636923.3414   3638478.0978     199.2981   -7163.4190       3.7298
    576  1509    527975    9575  -3758509.5103   3636924.1863   3638478.6561     197.7349   -7162.7321       3.7229
    577  1509    527976    9576  -3758508.1375   3636925.0344   3638479.2027     196.1709   -7162.0567       3.7123
    578  1509    527977    9577  -3758506.7647   3636925.8873   3638479.7608     194.6033   -7161.3739       3.7109
    579  1509    527978    9578  -3758505.3833   3636926.7313   3638480.3177     193.0361   -7160.6850       3.6989
    580  1509    527979    9579  -3758504.0468   3636927.5564   3638480.8557     191.5138   -7160.0225       3.6916
    581  1509    527980    9580  -3758503.0508   3636928.1768   3638481.2575     190.3753   -7159.5303       3.6898
    582  1509    527981    9581  -3758502.5068   3636928.4986   3638481.4747     189.7658   -7159.2565       3.6778
    583  1509    527982    9582  -3758502.1496   3636928.7319   3638481.6216     189.3497   -7159.0820       3.6849
    584  1509    527983    9583  -3758501.7414   3636928.9819   3638481.7795     188.8862   -7158.8841       3.6778
    585  1509    527984    9584  -3758501.2440   3636929.3029   3638481.9869     188.3097   -7158.6372       3.6872
    586  1509    527985    9585  -3758500.5730   3636929.7220   3638482.2553     187.5418   -7158.3080       3.6853
    587  1509    527986    9586  -3758499.8322   3636930.1838   3638482.5556     186.6949   -7157.9409       3.6850
    588  1509    527987    9587  -3758499.5403   3636930.3562   3638482.6716     186.3679   -7157.7943       3.6780
    589  1509    527988    9588  -3758499.4639   3636930.4000   3638482.7008     186.2833   -7157.7564       3.6748
    590  1509    527989    9589  -3758499.4657   3636930.3996   3638482.7025     186.2848   -7157.7556       3.6767
    591  1509    527990    9590  -3758499.4684   3636930.3991   3638482.7009     186.2871   -7157.7578       3.6770
    592  1509    527991    9591  -3758499.4730   3636930.4018   3638482.7012     186.2883   -7157.7605       3.6814
    593  1509    527992    9592  -3758499.4692   3636930.4035   3638482.7053     186.2845   -7157.7563       3.6825
    594  1509    527993    9593  -3758499.4672   3636930.4033   3638482.7039     186.2833   -7157.7565       3.6805
    595  1509    527994    9594  -3758499.4600   3636930.3952   3638482.6991     186.2841   -7157.7542       3.6689
    596  1509    527995    9595  -3758499.4662   3636930.3968   3638482.6966     186.2873   -7157.7594       3.6719
    597  1509    527996    9596  -3758499.4629   3636930.3959   3638482.6997     186.2856   -7157.7552       3.6713
    598  1509    527997    9597  -3758499.4621   3636930.3950   3638482.6946     186.2857   -7157.7586       3.6674
    599  1509    527998    9598  -3758499.4622   3636930.3953   3638482.6968     186.2856   -7157.7570       3.6688
    600  1509    527999    9599  -3758499.4593   3636930.3914   3638482.6960     186.2863   -7157.7549       3.6645
    601  1509    528000    9600  -3758499.4689   3636930.4020   3638482.7012     186.2854   -7157.7589       3.6791
    602  1509    528001    9601  -3758499.4668   3636930.3978   3638482.6969     186.2870   -7157.7598       3.6730
    603  1509    528002    9602  -3758499.4647   3636930.3952   3638482.6976     186.2873   -7157.7574       3.6708
    604  1509    528003    9603  -3758499.4591   3636930.3937   3638482.6977     186.2845   -7157.7544       3.6666
    605  1509    528004    9604  -3758499.4640   3636930.3976   3638482.7030     186.2851   -7157.7536       3.6748
    606  1509    528005    9605  -3758499.4608   3636930.3958   3638482.7028     186.2842   -7157.7517       3.6718
    607  1509    528006    9606  -3758499.4626   3636930.3988   3638482.7028     186.2833   -7157.7536       3.6745
    608  1509    528007    9607  -3758499.4492   3636930.3995   3638482.7014     186.2735   -7157.7496       3.6662
    609  1509    528008    9608  -3758499.2500   3636930.5328   3638482.7882     186.0391   -7157.6496       3.6748
    610  1509    528009    9609  -3758498.7785   3636930.8173   3638482.9761     185.5068   -7157.4147       3.6674
    611  1509    528010    9610  -3758498.0734   3636931.2508   3638483.2480     184.7050   -7157.0743       3.6557
    612  1509    528011    9611  -3758496.7835   3636932.0342   3638483.7618     183.2450   -7156.4342       3.6381
    613  1509    528012    9612  -3758494.3072   3636933.5656   3638484.7584     180.4225   -7155.2079       3.6259
    614  1509    528013    9613  -3758490.8253   3636935.7087   3638486.1697     176.4611   -7153.4716       3.6088
    615  1509    528014    9614  -3758486.5158   3636938.3794   3638487.9314     171.5450   -7151.3175       3.6065
    616  1509    528015    9615  -3758481.6052   3636941.4162   3638489.9188     165.9478   -7148.8767       3.5888
    617  1509    528016    9616  -3758476.3043   3636944.7197   3638492.0824     159.8876   -7146.2372       3.5945
    618  1509    528017    9617  -3758470.7184   3636948.1665   3638494.3439     153.5261   -7143.4571       3.5704
    619  1509    528018    9618  -3758464.9772   3636951.7132   3638496.6665     146.9849   -7140.6028       3.5470
    620  1509    528019    9619  -3758459.0460   3636955.3015   3638499.0376     140.2816   -7137.6470       3.4633
    621  1509    528020    9620  -3758453.0337   3636958.9966   3638501.5239     133.4453   -7134.6060       3.4589
    622  1509    528021    9621  -3758447.0468   3636962.5397   3638503.9670     126.7358   -7131.5502       3.3582
    623  1509    528022    9622            NaN            NaN            NaN          NaN          NaN          NaN
    624  1509    528023    9623            NaN            NaN            NaN          NaN          NaN          NaN
    625  1509    528024    9624            NaN            NaN            NaN          NaN          NaN          NaN
    626  1509    528025    9625  -3758424.5801   3636975.5637   3638513.8645     101.7530   -7119.3772       3.2443
    627  1509    528026    9626  -3758419.2949   3636978.1264   3638516.6471      96.2360   -7115.9415       3.1932
    628  1509    528027    9627  -3758414.1706   3636980.4707   3638519.5253      90.9879   -7112.4067       3.1676
    629  1509    528028    9628  -3758409.3865   3636982.6024   3638522.3054      86.1291   -7109.0079       3.1645
    630  1509    528029    9629  -3758405.0694   3636984.5162   3638524.7801      81.7516   -7105.9646       3.1366
    631  1509    528030    9630  -3758400.8967   3636986.5181   3638526.9851      77.4113   -7103.2369       3.0889
    632  1509    528031    9631  -3758396.8007   3636988.6982   3638529.0021      72.9962   -7100.7660       3.0796
    633  1509    528032    9632  -3758392.7001   3636990.9269   3638530.8464      68.5430   -7098.4539       2.9962
    634  1509    528033    9633            NaN            NaN            NaN          NaN          NaN          NaN
    638  1509    528037    9637            NaN            NaN            NaN          NaN          NaN          NaN
    639  1509    528038    9638            NaN            NaN            NaN          NaN          NaN          NaN
    640  1509    528039    9639            NaN            NaN            NaN          NaN          NaN          NaN
    641  1509    528040    9640            NaN            NaN            NaN          NaN          NaN          NaN
    642  1509    528041    9641  -3758348.6486   3637016.3038   3638550.3787      19.6730   -7074.4188       2.7542
    643  1509    528042    9642  -3758343.3371   3637019.3580   3638552.7286      13.7845   -7071.5228       2.7188
    644  1509    528043    9643  -3758338.0849   3637022.3417   3638555.0468       7.9879   -7068.6490       2.6600
    645  1509    528044    9644  -3758332.9457   3637025.2684   3638557.3235       2.3109   -7065.8331       2.6115
    646  1509    528045    9645  -3758327.9230   3637028.1425   3638559.5262      -3.2473   -7063.1049       2.5587
    647  1509    528046    9646  -3758323.0430   3637030.9539   3638561.7093      -8.6613   -7060.4265       2.5432
    648  1509    528047    9647  -3758318.1148   3637033.7579   3638563.8832     -14.1034   -7057.7329       2.4897
    649  1509    528048    9648  -3758312.9168   3637036.7198   3638566.2119     -19.8466   -7054.8642       2.4564
    650  1509    528049    9649  -3758307.4279   3637039.8683   3638568.6910     -25.9262   -7051.8269       2.4446
    651  1509    528050    9650  -3758301.6135   3637043.1703   3638571.2725     -32.3425   -7048.6327       2.3877
    652  1509    528051    9651  -3758295.6421   3637046.6212   3638573.9195     -38.9749   -7045.3796       2.3607
    653  1509    528052    9652  -3758289.5148   3637050.1009   3638576.5883     -45.7365   -7042.0558       2.2709
    654  1509    528053    9653  -3758283.2990   3637053.6808   3638579.3469     -52.6316   -7038.6618       2.2377
    655  1509    528054    9654  -3758277.2283   3637057.1740   3638582.0508     -59.3634   -7035.3380       2.2091
    656  1509    528055    9655  -3758271.9222   3637060.2172   3638584.4046     -65.2402   -7032.4367       2.1730
    657  1509    528056    9656  -3758267.6907   3637062.6177   3638586.2646     -69.9079   -7030.1264       2.1192
    658  1509    528057    9657  -3758264.6702   3637064.3657   3638587.6016     -73.2646   -7028.4834       2.1059
    659  1509    528058    9658  -3758263.1420   3637065.2542   3638588.2866     -74.9658   -7027.6468       2.1064
    660  1509    528059    9659  -3758262.7407   3637065.4790   3638588.4527     -75.4064   -7027.4350       2.0937
    661  1509    528060    9660  -3758262.7103   3637065.4958   3638588.4634     -75.4396   -7027.4204       2.0916
    662  1509    528061    9661  -3758262.7102   3637065.4938   3638588.4621     -75.4382   -7027.4206       2.0896
    663  1509    528062    9662  -3758262.7053   3637065.4916   3638588.4650     -75.4401   -7027.4153       2.0872
    664  1509    528063    9663  -3758262.7090   3637065.4929   3638588.4605     -75.4384   -7027.4211       2.0875
    665  1509    528064    9664  -3758262.7093   3637065.4944   3638588.4608     -75.4394   -7027.4215       2.0887
    666  1509    528065    9665  -3758262.7096   3637065.4948   3638588.4615     -75.4394   -7027.4212       2.0894
    667  1509    528066    9666  -3758262.7104   3637065.4969   3638588.4638     -75.4403   -7027.4206       2.0924
    668  1509    528067    9667  -3758262.7059   3637065.4918   3638588.4611     -75.4398   -7027.4189       2.0854
    669  1509    528068    9668  -3758262.7067   3637065.4951   3638588.4625     -75.4417   -7027.4193       2.0885
    670  1509    528069    9669  -3758262.7052   3637065.4936   3638588.4634     -75.4416   -7027.4174       2.0873
    671  1509    528070    9670  -3758262.7065   3637065.4932   3638588.4616     -75.4404   -7027.4192       2.0868
    672  1509    528071    9671  -3758262.6904   3637065.5019   3638588.4672     -75.4578   -7027.4115       2.0855
    673  1509    528072    9672  -3758262.4554   3637065.6416   3638588.5784     -75.7217   -7027.2793       2.0907
    674  1509    528073    9673  -3758261.9522   3637065.9245   3638588.7972     -76.2749   -7027.0054       2.0815
    675  1509    528074    9674  -3758261.2252   3637066.3423   3638589.1095     -77.0807   -7026.6167       2.0711
    676  1509    528075    9675  -3758260.3387   3637066.8637   3638589.5071     -78.0718   -7026.1335       2.0750
    677  1509    528076    9676  -3758259.3190   3637067.4395   3638589.9410     -79.1947   -7025.5874       2.0523
    678  1509    528077    9677  -3758258.4054   3637067.9779   3638590.3514     -80.2170   -7025.0894       2.0572
    679  1509    528078    9678  -3758257.6857   3637068.3936   3638590.6674     -81.0162   -7024.6998       2.0521
    680  1509    528079    9679  -3758256.8558   3637068.8624   3638591.0249     -81.9302   -7024.2519       2.0363
    681  1509    528080    9680  -3758255.8772   3637069.4331   3638591.4475     -83.0209   -7023.7299       2.0283
    682  1509    528081    9681  -3758254.7887   3637070.0600   3638591.9166     -84.2283   -7023.1470       2.0145
    683  1509    528082    9682  -3758253.6315   3637070.7215   3638592.4370     -85.5084   -7022.5076       2.0094
    684  1509    528083    9683  -3758252.2787   3637071.4690   3638593.0361     -86.9863   -7021.7574       1.9835
    685  1509    528084    9684  -3758250.7950   3637072.3375   3638593.7197     -88.6422   -7020.9323       1.9979
    686  1509    528085    9685  -3758249.3422   3637073.1720   3638594.3885     -90.2522   -7020.1185       2.0027
    687  1509    528086    9686  -3758247.7876   3637074.0326   3638595.0839     -91.9517   -7019.2514       1.9778
    688  1509    528087    9687  -3758245.8458   3637075.1298   3638595.9644     -94.0905   -7018.1674       1.9661
    689  1509    528088    9688  -3758243.2952   3637076.5472   3638597.1078     -96.8828   -7016.7447       1.9297
    690  1509    528089    9689  -3758240.1469   3637078.3341   3638598.5454    -100.3562   -7014.9822       1.9212
    691  1509    528090    9690  -3758236.4533   3637080.4358   3638600.2154    -104.4352   -7012.9301       1.9046
    692  1509    528091    9691  -3758232.1140   3637082.8991   3638602.1685    -109.2229   -7010.5242       1.8768
    693  1509    528092    9692  -3758227.2604   3637085.6574   3638604.3311    -114.5803   -7007.8523       1.8346
    694  1509    528093    9693  -3758222.0490   3637088.6245   3638606.6874    -120.3365   -7004.9576       1.8122
    695  1509    528094    9694  -3758216.5824   3637091.7122   3638609.1579    -126.3570   -7001.9122       1.7740
    696  1509    528095    9695  -3758210.8142   3637094.9919   3638611.7284    -132.7251   -6998.7372       1.7251
    697  1509    528096    9696  -3758204.7233   3637098.4759   3638614.4745    -139.4644   -6995.3668       1.7037
    698  1509    528097    9697  -3758198.6180   3637101.9178   3638617.1851    -146.1835   -6992.0027       1.6294
    699  1509    528098    9698  -3758192.6257   3637105.3016   3638619.8857    -152.7823   -6988.6703       1.5827
    700  1509    528099    9699  -3758186.6827   3637108.6218   3638622.5480    -159.3011   -6985.3641       1.5069
    701  1509    528100    9700  -3758180.5008   3637112.1479   3638625.3136    -166.1339   -6981.9571       1.4670
    702  1509    528101    9701  -3758173.9526   3637115.8637   3638628.2857    -173.3578   -6978.3056       1.4384
    703  1509    528102    9702  -3758167.1387   3637119.7500   3638631.2665    -180.8891   -6974.6053       1.3555
    704  1509    528103    9703  -3758160.3689   3637123.5991   3638634.2821    -188.3629   -6970.8800       1.2974
    705  1509    528104    9704  -3758153.8114   3637127.3830   3638637.2133    -195.6421   -6967.2854       1.2786
    706  1509    528105    9705  -3758147.4022   3637131.0244   3638640.0449    -202.7160   -6963.7765       1.2086
    707  1509    528106    9706  -3758141.1671   3637134.5719   3638642.8413    -209.6012   -6960.3307       1.1674
    708  1509    528107    9707  -3758135.5153   3637137.7903   3638645.3786    -215.8443   -6957.2064       1.1330
    709  1509    528108    9708  -3758130.7634   3637140.4826   3638647.4940    -221.0836   -6954.5888       1.0861
    710  1509    528109    9709  -3758127.0058   3637142.6214   3638649.1596    -225.2336   -6952.5287       1.0504
    711  1509    528110    9710  -3758124.0965   3637144.3192   3638650.4661    -228.4769   -6950.9365       1.0563
    712  1509    528111    9711  -3758121.9412   3637145.5669   3638651.4357    -230.8723   -6949.7517       1.0560
    713  1509    528112    9712  -3758120.7185   3637146.2489   3638651.9688    -232.2127   -6949.0829       1.0313
    714  1509    528113    9713  -3758120.3352   3637146.4697   3638652.1572    -232.6379   -6948.8587       1.0399
    715  1509    528114    9714  -3758120.3334   3637146.4720   3638652.1568    -232.6408   -6948.8592       1.0399
    716  1509    528115    9715  -3758120.3335   3637146.4677   3638652.1483    -232.6376   -6948.8645       1.0326
    717  1509    528116    9716  -3758120.3344   3637146.4670   3638652.1518    -232.6365   -6948.8617       1.0347
    718  1509    528117    9717  -3758120.3357   3637146.4717   3638652.1518    -232.6389   -6948.8641       1.0382
    719  1509    528118    9718  -3758120.3306   3637146.4660   3638652.1490    -232.6384   -6948.8621       1.0303
    720  1509    528119    9719  -3758120.3325   3637146.4696   3638652.1492    -232.6397   -6948.8641       1.0336
    721  1509    528120    9720  -3758120.3348   3637146.4738   3638652.1532    -232.6412   -6948.8635       1.0396
    722  1509    528121    9721  -3758120.3305   3637146.4683   3638652.1506    -232.6402   -6948.8616       1.0324
    723  1509    528122    9722  -3758120.3349   3637146.4704   3638652.1500    -232.6386   -6948.8648       1.0359
    724  1509    528123    9723  -3758120.3348   3637146.4716   3638652.1515    -232.6395   -6948.8640       1.0374
    725  1509    528124    9724  -3758120.3358   3637146.4712   3638652.1484    -232.6386   -6948.8667       1.0360
    726  1509    528125    9725  -3758120.3349   3637146.4641   3638652.1471    -232.6341   -6948.8646       1.0307
    727  1509    528126    9726  -3758120.3355   3637146.4661   3638652.1483    -232.6351   -6948.8647       1.0328
