% 2016îN 7åé 28ì˙ 15éû 50ï™ 46.480000ïb é¿çs
%------------------------------------------------------------------------------------------------------------------------------
Observation File :  03383650.15o
Ephemeris   File :  03383650.15n
IONEX       File :  Nothing
IGS SP3     File :  Nothing
START       TIME :  2015/12/31 10: 0: 0
END         TIME :  2015/12/31 23: 7:30
Ref. Position[m] :  X = -3762296.7645,  Y = 3685992.5241,  Z = 3585585.4878
True Position[m] :  X = -3762367.3634,  Y = 3680867.5254,  Z = 3590465.3036
True Baseline[m] :     7076.9484

%-------------------------------------------------------------------------------------------------------------------------------
% Epoch  WEEK      ToW     ToD      X_fix[m]       Y_fix[m]       Z_fix[m]       E_fix[m]     N_fix[m]     U_fix[m] 
%-------------------------------------------------------------------------------------------------------------------------------
    110  1877    384900   39300            NaN            NaN            NaN          NaN          NaN          NaN
    111  1877    384930   39330  -3762367.3336   3680867.5754   3590465.4348      -0.0566       0.1004       0.0855
    112  1877    384960   39360            NaN            NaN            NaN          NaN          NaN          NaN
    113  1877    384990   39390            NaN            NaN            NaN          NaN          NaN          NaN
    114  1877    385020   39420            NaN            NaN            NaN          NaN          NaN          NaN
    115  1877    385050   39450            NaN            NaN            NaN          NaN          NaN          NaN
    116  1877    385080   39480            NaN            NaN            NaN          NaN          NaN          NaN
    117  1877    385110   39510            NaN            NaN            NaN          NaN          NaN          NaN
    118  1877    385140   39540            NaN            NaN            NaN          NaN          NaN          NaN
    119  1877    385170   39570            NaN            NaN            NaN          NaN          NaN          NaN
    120  1877    385200   39600            NaN            NaN            NaN          NaN          NaN          NaN
    121  1877    385230   39630            NaN            NaN            NaN          NaN          NaN          NaN
    122  1877    385260   39660            NaN            NaN            NaN          NaN          NaN          NaN
    123  1877    385290   39690            NaN            NaN            NaN          NaN          NaN          NaN
    124  1877    385320   39720            NaN            NaN            NaN          NaN          NaN          NaN
    125  1877    385350   39750            NaN            NaN            NaN          NaN          NaN          NaN
    126  1877    385380   39780            NaN            NaN            NaN          NaN          NaN          NaN
    127  1877    385410   39810            NaN            NaN            NaN          NaN          NaN          NaN
    128  1877    385440   39840            NaN            NaN            NaN          NaN          NaN          NaN
    129  1877    385470   39870            NaN            NaN            NaN          NaN          NaN          NaN
    130  1877    385500   39900            NaN            NaN            NaN          NaN          NaN          NaN
    131  1877    385530   39930            NaN            NaN            NaN          NaN          NaN          NaN
    132  1877    385560   39960            NaN            NaN            NaN          NaN          NaN          NaN
    133  1877    385590   39990            NaN            NaN            NaN          NaN          NaN          NaN
    134  1877    385620   40020            NaN            NaN            NaN          NaN          NaN          NaN
    135  1877    385650   40050            NaN            NaN            NaN          NaN          NaN          NaN
    136  1877    385680   40080            NaN            NaN            NaN          NaN          NaN          NaN
    137  1877    385710   40110            NaN            NaN            NaN          NaN          NaN          NaN
    138  1877    385740   40140            NaN            NaN            NaN          NaN          NaN          NaN
    139  1877    385770   40170            NaN            NaN            NaN          NaN          NaN          NaN
    140  1877    385800   40200            NaN            NaN            NaN          NaN          NaN          NaN
    141  1877    385830   40230  -3762367.3473   3680867.5386   3590465.4376      -0.0207       0.1118       0.0740
    142  1877    385860   40260            NaN            NaN            NaN          NaN          NaN          NaN
    143  1877    385890   40290            NaN            NaN            NaN          NaN          NaN          NaN
    144  1877    385920   40320  -3762367.2798   3680867.5779   3590465.4040      -0.0960       0.0958       0.0378
    145  1877    385950   40350            NaN            NaN            NaN          NaN          NaN          NaN
    146  1877    385980   40380  -3762367.2759   3680867.5760   3590465.4148      -0.0974       0.1070       0.0406
    147  1877    386010   40410            NaN            NaN            NaN          NaN          NaN          NaN
    148  1877    386040   40440            NaN            NaN            NaN          NaN          NaN          NaN
    149  1877    386070   40470            NaN            NaN            NaN          NaN          NaN          NaN
    150  1877    386100   40500            NaN            NaN            NaN          NaN          NaN          NaN
    151  1877    386130   40530            NaN            NaN            NaN          NaN          NaN          NaN
    152  1877    386160   40560            NaN            NaN            NaN          NaN          NaN          NaN
    153  1877    386190   40590            NaN            NaN            NaN          NaN          NaN          NaN
    154  1877    386220   40620            NaN            NaN            NaN          NaN          NaN          NaN
    155  1877    386250   40650            NaN            NaN            NaN          NaN          NaN          NaN
    156  1877    386280   40680            NaN            NaN            NaN          NaN          NaN          NaN
    157  1877    386310   40710            NaN            NaN            NaN          NaN          NaN          NaN
    158  1877    386340   40740            NaN            NaN            NaN          NaN          NaN          NaN
    159  1877    386370   40770            NaN            NaN            NaN          NaN          NaN          NaN
    160  1877    386400   40800            NaN            NaN            NaN          NaN          NaN          NaN
    161  1877    386430   40830            NaN            NaN            NaN          NaN          NaN          NaN
    162  1877    386460   40860            NaN            NaN            NaN          NaN          NaN          NaN
    163  1877    386490   40890            NaN            NaN            NaN          NaN          NaN          NaN
    164  1877    386520   40920            NaN            NaN            NaN          NaN          NaN          NaN
    165  1877    386550   40950            NaN            NaN            NaN          NaN          NaN          NaN
    166  1877    386580   40980            NaN            NaN            NaN          NaN          NaN          NaN
    167  1877    386610   41010            NaN            NaN            NaN          NaN          NaN          NaN
    168  1877    386640   41040            NaN            NaN            NaN          NaN          NaN          NaN
    169  1877    386670   41070            NaN            NaN            NaN          NaN          NaN          NaN
    170  1877    386700   41100            NaN            NaN            NaN          NaN          NaN          NaN
    171  1877    386730   41130            NaN            NaN            NaN          NaN          NaN          NaN
    172  1877    386760   41160            NaN            NaN            NaN          NaN          NaN          NaN
    173  1877    386790   41190            NaN            NaN            NaN          NaN          NaN          NaN
    174  1877    386820   41220            NaN            NaN            NaN          NaN          NaN          NaN
    175  1877    386850   41250            NaN            NaN            NaN          NaN          NaN          NaN
    176  1877    386880   41280            NaN            NaN            NaN          NaN          NaN          NaN
    177  1877    386910   41310            NaN            NaN            NaN          NaN          NaN          NaN
    178  1877    386940   41340            NaN            NaN            NaN          NaN          NaN          NaN
    179  1877    386970   41370            NaN            NaN            NaN          NaN          NaN          NaN
    180  1877    387000   41400            NaN            NaN            NaN          NaN          NaN          NaN
    181  1877    387030   41430            NaN            NaN            NaN          NaN          NaN          NaN
    182  1877    387060   41460            NaN            NaN            NaN          NaN          NaN          NaN
    183  1877    387090   41490            NaN            NaN            NaN          NaN          NaN          NaN
    184  1877    387120   41520            NaN            NaN            NaN          NaN          NaN          NaN
    185  1877    387150   41550            NaN            NaN            NaN          NaN          NaN          NaN
    186  1877    387180   41580            NaN            NaN            NaN          NaN          NaN          NaN
    187  1877    387210   41610            NaN            NaN            NaN          NaN          NaN          NaN
    188  1877    387240   41640            NaN            NaN            NaN          NaN          NaN          NaN
    189  1877    387270   41670  -3762367.2823   3680867.6323   3590465.3751      -0.1331       0.0494       0.0544
    190  1877    387300   41700            NaN            NaN            NaN          NaN          NaN          NaN
    191  1877    387330   41730            NaN            NaN            NaN          NaN          NaN          NaN
    192  1877    387360   41760            NaN            NaN            NaN          NaN          NaN          NaN
    193  1877    387390   41790            NaN            NaN            NaN          NaN          NaN          NaN
    194  1877    387420   41820            NaN            NaN            NaN          NaN          NaN          NaN
    195  1877    387450   41850            NaN            NaN            NaN          NaN          NaN          NaN
    196  1877    387480   41880            NaN            NaN            NaN          NaN          NaN          NaN
    197  1877    387510   41910            NaN            NaN            NaN          NaN          NaN          NaN
    198  1877    387540   41940            NaN            NaN            NaN          NaN          NaN          NaN
    199  1877    387570   41970            NaN            NaN            NaN          NaN          NaN          NaN
    200  1877    387600   42000  -3762367.2704   3680867.5983   3590465.3695      -0.1171       0.0632       0.0245
    201  1877    387630   42030            NaN            NaN            NaN          NaN          NaN          NaN
    202  1877    387660   42060            NaN            NaN            NaN          NaN          NaN          NaN
    203  1877    387690   42090            NaN            NaN            NaN          NaN          NaN          NaN
    204  1877    387720   42120            NaN            NaN            NaN          NaN          NaN          NaN
    205  1877    387750   42150            NaN            NaN            NaN          NaN          NaN          NaN
    206  1877    387780   42180            NaN            NaN            NaN          NaN          NaN          NaN
    207  1877    387810   42210            NaN            NaN            NaN          NaN          NaN          NaN
    208  1877    387840   42240            NaN            NaN            NaN          NaN          NaN          NaN
    209  1877    387870   42270            NaN            NaN            NaN          NaN          NaN          NaN
    210  1877    387900   42300            NaN            NaN            NaN          NaN          NaN          NaN
    211  1877    387930   42330            NaN            NaN            NaN          NaN          NaN          NaN
    212  1877    387960   42360            NaN            NaN            NaN          NaN          NaN          NaN
    213  1877    387990   42390            NaN            NaN            NaN          NaN          NaN          NaN
    214  1877    388020   42420            NaN            NaN            NaN          NaN          NaN          NaN
    215  1877    388050   42450            NaN            NaN            NaN          NaN          NaN          NaN
    216  1877    388080   42480            NaN            NaN            NaN          NaN          NaN          NaN
    217  1877    388110   42510            NaN            NaN            NaN          NaN          NaN          NaN
    218  1877    388140   42540            NaN            NaN            NaN          NaN          NaN          NaN
    219  1877    388170   42570            NaN            NaN            NaN          NaN          NaN          NaN
    220  1877    388200   42600            NaN            NaN            NaN          NaN          NaN          NaN
    221  1877    388230   42630            NaN            NaN            NaN          NaN          NaN          NaN
    222  1877    388260   42660            NaN            NaN            NaN          NaN          NaN          NaN
    223  1877    388290   42690            NaN            NaN            NaN          NaN          NaN          NaN
    224  1877    388320   42720            NaN            NaN            NaN          NaN          NaN          NaN
    225  1877    388350   42750            NaN            NaN            NaN          NaN          NaN          NaN
    226  1877    388380   42780            NaN            NaN            NaN          NaN          NaN          NaN
    227  1877    388410   42810            NaN            NaN            NaN          NaN          NaN          NaN
    228  1877    388440   42840            NaN            NaN            NaN          NaN          NaN          NaN
    229  1877    388470   42870            NaN            NaN            NaN          NaN          NaN          NaN
    230  1877    388500   42900            NaN            NaN            NaN          NaN          NaN          NaN
    231  1877    388530   42930            NaN            NaN            NaN          NaN          NaN          NaN
    232  1877    388560   42960  -3762367.3175   3680867.5213   3590465.3848      -0.0291       0.0872       0.0165
    233  1877    388590   42990            NaN            NaN            NaN          NaN          NaN          NaN
    234  1877    388620   43020            NaN            NaN            NaN          NaN          NaN          NaN
    235  1877    388650   43050            NaN            NaN            NaN          NaN          NaN          NaN
    236  1877    388680   43080            NaN            NaN            NaN          NaN          NaN          NaN
    237  1877    388710   43110            NaN            NaN            NaN          NaN          NaN          NaN
    238  1877    388740   43140            NaN            NaN            NaN          NaN          NaN          NaN
    239  1877    388770   43170            NaN            NaN            NaN          NaN          NaN          NaN
    240  1877    388800   43200            NaN            NaN            NaN          NaN          NaN          NaN
    241  1877    388830   43230            NaN            NaN            NaN          NaN          NaN          NaN
    242  1877    388860   43260            NaN            NaN            NaN          NaN          NaN          NaN
    243  1877    388890   43290            NaN            NaN            NaN          NaN          NaN          NaN
    244  1877    388920   43320            NaN            NaN            NaN          NaN          NaN          NaN
    245  1877    388950   43350            NaN            NaN            NaN          NaN          NaN          NaN
    246  1877    388980   43380            NaN            NaN            NaN          NaN          NaN          NaN
    247  1877    389010   43410            NaN            NaN            NaN          NaN          NaN          NaN
    248  1877    389040   43440            NaN            NaN            NaN          NaN          NaN          NaN
    249  1877    389070   43470            NaN            NaN            NaN          NaN          NaN          NaN
    250  1877    389100   43500            NaN            NaN            NaN          NaN          NaN          NaN
    251  1877    389130   43530            NaN            NaN            NaN          NaN          NaN          NaN
    252  1877    389160   43560            NaN            NaN            NaN          NaN          NaN          NaN
    253  1877    389190   43590            NaN            NaN            NaN          NaN          NaN          NaN
    254  1877    389220   43620            NaN            NaN            NaN          NaN          NaN          NaN
    255  1877    389250   43650            NaN            NaN            NaN          NaN          NaN          NaN
    256  1877    389280   43680            NaN            NaN            NaN          NaN          NaN          NaN
    257  1877    389310   43710            NaN            NaN            NaN          NaN          NaN          NaN
    258  1877    389340   43740            NaN            NaN            NaN          NaN          NaN          NaN
    259  1877    389370   43770            NaN            NaN            NaN          NaN          NaN          NaN
    260  1877    389400   43800            NaN            NaN            NaN          NaN          NaN          NaN
    261  1877    389430   43830            NaN            NaN            NaN          NaN          NaN          NaN
    262  1877    389460   43860            NaN            NaN            NaN          NaN          NaN          NaN
    263  1877    389490   43890            NaN            NaN            NaN          NaN          NaN          NaN
    264  1877    389520   43920            NaN            NaN            NaN          NaN          NaN          NaN
    265  1877    389550   43950            NaN            NaN            NaN          NaN          NaN          NaN
    266  1877    389580   43980            NaN            NaN            NaN          NaN          NaN          NaN
    267  1877    389610   44010            NaN            NaN            NaN          NaN          NaN          NaN
    268  1877    389640   44040            NaN            NaN            NaN          NaN          NaN          NaN
    269  1877    389670   44070            NaN            NaN            NaN          NaN          NaN          NaN
    270  1877    389700   44100            NaN            NaN            NaN          NaN          NaN          NaN
    271  1877    389730   44130            NaN            NaN            NaN          NaN          NaN          NaN
    272  1877    389760   44160            NaN            NaN            NaN          NaN          NaN          NaN
    273  1877    389790   44190            NaN            NaN            NaN          NaN          NaN          NaN
    274  1877    389820   44220            NaN            NaN            NaN          NaN          NaN          NaN
    275  1877    389850   44250            NaN            NaN            NaN          NaN          NaN          NaN
    276  1877    389880   44280            NaN            NaN            NaN          NaN          NaN          NaN
    277  1877    389910   44310            NaN            NaN            NaN          NaN          NaN          NaN
    278  1877    389940   44340            NaN            NaN            NaN          NaN          NaN          NaN
    279  1877    389970   44370            NaN            NaN            NaN          NaN          NaN          NaN
    280  1877    390000   44400            NaN            NaN            NaN          NaN          NaN          NaN
    281  1877    390030   44430            NaN            NaN            NaN          NaN          NaN          NaN
    282  1877    390060   44460            NaN            NaN            NaN          NaN          NaN          NaN
    283  1877    390090   44490            NaN            NaN            NaN          NaN          NaN          NaN
    284  1877    390120   44520            NaN            NaN            NaN          NaN          NaN          NaN
    285  1877    390150   44550            NaN            NaN            NaN          NaN          NaN          NaN
    286  1877    390180   44580            NaN            NaN            NaN          NaN          NaN          NaN
    287  1877    390210   44610            NaN            NaN            NaN          NaN          NaN          NaN
    288  1877    390240   44640            NaN            NaN            NaN          NaN          NaN          NaN
    289  1877    390270   44670            NaN            NaN            NaN          NaN          NaN          NaN
    290  1877    390300   44700            NaN            NaN            NaN          NaN          NaN          NaN
    291  1877    390330   44730            NaN            NaN            NaN          NaN          NaN          NaN
    292  1877    390360   44760            NaN            NaN            NaN          NaN          NaN          NaN
    293  1877    390390   44790            NaN            NaN            NaN          NaN          NaN          NaN
    294  1877    390420   44820            NaN            NaN            NaN          NaN          NaN          NaN
    295  1877    390450   44850            NaN            NaN            NaN          NaN          NaN          NaN
    296  1877    390480   44880            NaN            NaN            NaN          NaN          NaN          NaN
    297  1877    390510   44910            NaN            NaN            NaN          NaN          NaN          NaN
    298  1877    390540   44940            NaN            NaN            NaN          NaN          NaN          NaN
    299  1877    390570   44970            NaN            NaN            NaN          NaN          NaN          NaN
    300  1877    390600   45000            NaN            NaN            NaN          NaN          NaN          NaN
    301  1877    390630   45030            NaN            NaN            NaN          NaN          NaN          NaN
    302  1877    390660   45060            NaN            NaN            NaN          NaN          NaN          NaN
    303  1877    390690   45090            NaN            NaN            NaN          NaN          NaN          NaN
    304  1877    390720   45120            NaN            NaN            NaN          NaN          NaN          NaN
    305  1877    390750   45150            NaN            NaN            NaN          NaN          NaN          NaN
    306  1877    390780   45180  -3762367.3509   3680867.5873   3590465.4624      -0.0529       0.1114       0.1182
    307  1877    390810   45210            NaN            NaN            NaN          NaN          NaN          NaN
    308  1877    390840   45240            NaN            NaN            NaN          NaN          NaN          NaN
    309  1877    390870   45270            NaN            NaN            NaN          NaN          NaN          NaN
    310  1877    390900   45300            NaN            NaN            NaN          NaN          NaN          NaN
    311  1877    390930   45330            NaN            NaN            NaN          NaN          NaN          NaN
    312  1877    390960   45360            NaN            NaN            NaN          NaN          NaN          NaN
    313  1877    390990   45390            NaN            NaN            NaN          NaN          NaN          NaN
    314  1877    391020   45420            NaN            NaN            NaN          NaN          NaN          NaN
    315  1877    391050   45450  -3762367.3384   3680867.5917   3590465.4180      -0.0649       0.0782       0.0883
    316  1877    391080   45480            NaN            NaN            NaN          NaN          NaN          NaN
    317  1877    391110   45510            NaN            NaN            NaN          NaN          NaN          NaN
    318  1877    391140   45540            NaN            NaN            NaN          NaN          NaN          NaN
    319  1877    391170   45570  -3762367.3768   3680867.5753   3590465.4656      -0.0263       0.1084       0.1283
    320  1877    391200   45600            NaN            NaN            NaN          NaN          NaN          NaN
    321  1877    391230   45630            NaN            NaN            NaN          NaN          NaN          NaN
    322  1877    391260   45660            NaN            NaN            NaN          NaN          NaN          NaN
    323  1877    391290   45690            NaN            NaN            NaN          NaN          NaN          NaN
    324  1877    391320   45720            NaN            NaN            NaN          NaN          NaN          NaN
    325  1877    391350   45750            NaN            NaN            NaN          NaN          NaN          NaN
    326  1877    391380   45780            NaN            NaN            NaN          NaN          NaN          NaN
    327  1877    391410   45810            NaN            NaN            NaN          NaN          NaN          NaN
    328  1877    391440   45840            NaN            NaN            NaN          NaN          NaN          NaN
    329  1877    391470   45870            NaN            NaN            NaN          NaN          NaN          NaN
    330  1877    391500   45900            NaN            NaN            NaN          NaN          NaN          NaN
    331  1877    391530   45930            NaN            NaN            NaN          NaN          NaN          NaN
    332  1877    391560   45960  -3762367.3187   3680867.5496   3590465.4090      -0.0486       0.0954       0.0473
    333  1877    391590   45990            NaN            NaN            NaN          NaN          NaN          NaN
    334  1877    391620   46020            NaN            NaN            NaN          NaN          NaN          NaN
    335  1877    391650   46050            NaN            NaN            NaN          NaN          NaN          NaN
    336  1877    391680   46080            NaN            NaN            NaN          NaN          NaN          NaN
    337  1877    391710   46110            NaN            NaN            NaN          NaN          NaN          NaN
    338  1877    391740   46140            NaN            NaN            NaN          NaN          NaN          NaN
    339  1877    391770   46170            NaN            NaN            NaN          NaN          NaN          NaN
    340  1877    391800   46200            NaN            NaN            NaN          NaN          NaN          NaN
    341  1877    391830   46230            NaN            NaN            NaN          NaN          NaN          NaN
    342  1877    391860   46260            NaN            NaN            NaN          NaN          NaN          NaN
    343  1877    391890   46290            NaN            NaN            NaN          NaN          NaN          NaN
    344  1877    391920   46320            NaN            NaN            NaN          NaN          NaN          NaN
    345  1877    391950   46350            NaN            NaN            NaN          NaN          NaN          NaN
    346  1877    391980   46380            NaN            NaN            NaN          NaN          NaN          NaN
    347  1877    392010   46410            NaN            NaN            NaN          NaN          NaN          NaN
    348  1877    392040   46440            NaN            NaN            NaN          NaN          NaN          NaN
    349  1877    392070   46470            NaN            NaN            NaN          NaN          NaN          NaN
    350  1877    392100   46500            NaN            NaN            NaN          NaN          NaN          NaN
    351  1877    392130   46530            NaN            NaN            NaN          NaN          NaN          NaN
    352  1877    392160   46560            NaN            NaN            NaN          NaN          NaN          NaN
    353  1877    392190   46590            NaN            NaN            NaN          NaN          NaN          NaN
    354  1877    392220   46620            NaN            NaN            NaN          NaN          NaN          NaN
    355  1877    392250   46650            NaN            NaN            NaN          NaN          NaN          NaN
    356  1877    392280   46680            NaN            NaN            NaN          NaN          NaN          NaN
    357  1877    392310   46710            NaN            NaN            NaN          NaN          NaN          NaN
    358  1877    392340   46740            NaN            NaN            NaN          NaN          NaN          NaN
    359  1877    392370   46770            NaN            NaN            NaN          NaN          NaN          NaN
    360  1877    392400   46800            NaN            NaN            NaN          NaN          NaN          NaN
    361  1877    392430   46830            NaN            NaN            NaN          NaN          NaN          NaN
    362  1877    392460   46860            NaN            NaN            NaN          NaN          NaN          NaN
