% 2016îN 11åé 14ì˙ 17éû 45ï™ 1.662000ïb é¿çs
%------------------------------------------------------------------------------------------------------------------------------
Observation File :  oem4_20081213.08O
Ephemeris   File :  oem4_20081213.08N
IONEX       File :  Nothing
IGS SP3     File :  Nothing
START       TIME :  2008/12/13  3: 0: 0
END         TIME :  2008/12/13  3:30: 0
Ref. Position[m] :  X = -3761093.2427,  Y = 3636603.6005,  Z = 3636306.6059

%-------------------------------------------------------------------------------------------------------------------------------
% Epoch  WEEK      ToW     ToD     X_float[m]     Y_float[m]     Z_float[m]    E_float[m]   N_float[m]   U_float[m] 
%-------------------------------------------------------------------------------------------------------------------------------
    447  1509    529646   11246  -3754318.8525   3632359.4804   3647281.8235     563.7269    3596.4472      -0.7834
    448  1509    529647   11247  -3754309.2353   3632366.8748   3647284.3686     551.7252    3599.5466      -0.7687
    449  1509    529648   11248  -3754299.4690   3632374.4190   3647286.9927     539.5123    3602.7123      -0.7110
    450  1509    529649   11249  -3754289.5319   3632382.1190   3647289.6225     527.0686    3605.8910      -0.6619
    451  1509    529650   11250  -3754279.3988   3632389.8772   3647292.2976     514.4468    3609.1644      -0.6688
    452  1509    529651   11251  -3754269.0747   3632397.7181   3647294.9708     501.6327    3612.4821      -0.7422
    453  1509    529652   11252  -3754258.7107   3632405.6503   3647297.7272     488.7253    3615.8479      -0.7391
    454  1509    529653   11253  -3754248.2554   3632413.6683   3647300.4755     475.6928    3619.2104      -0.7457
    455  1509    529654   11254  -3754237.6907   3632421.7796   3647303.2362     462.5170    3622.5910      -0.7564
    456  1509    529655   11255  -3754227.0248   3632429.9944   3647306.0541     449.1966    3626.0188      -0.7347
    457  1509    529656   11256  -3754216.2970   3632438.2256   3647308.8733     435.8213    3629.4668      -0.7395
    458  1509    529657   11257  -3754205.5872   3632446.4670   3647311.7521     422.4512    3632.9519      -0.6936
    459  1509    529658   11258  -3754194.9141   3632454.5420   3647314.5738     409.2262    3636.4417      -0.7536
    460  1509    529659   11259  -3754184.5160   3632462.4802   3647317.4309     396.2908    3639.9016      -0.7094
    461  1509    529660   11260  -3754174.3042   3632470.1615   3647320.2597     383.6695    3643.3640      -0.7180
    462  1509    529661   11261  -3754164.2856   3632477.7344   3647323.0173     371.2605    3646.7317      -0.7157
    463  1509    529662   11262  -3754154.4111   3632485.4292   3647325.5496     358.8640    3649.8068      -0.6887
    464  1509    529663   11263  -3754144.5016   3632493.2617   3647328.0621     346.3444    3652.8251      -0.6153
    465  1509    529664   11264  -3754134.4824   3632501.1933   3647330.5191     333.6771    3655.8037      -0.5819
    466  1509    529665   11265  -3754124.4039   3632509.2004   3647332.9574     320.9143    3658.7613      -0.5511
    467  1509    529666   11266  -3754114.2048   3632517.2535   3647335.5101     308.0348    3661.8439      -0.4994
    468  1509    529667   11267  -3754103.9117   3632525.2793   3647338.1729     295.1094    3665.0665      -0.4552
    469  1509    529668   11268  -3754093.5706   3632533.2767   3647340.8170     282.1710    3668.3048      -0.4662
    470  1509    529669   11269  -3754083.2266   3632541.2761   3647343.4493     269.2292    3671.5339      -0.4845
    471  1509    529670   11270  -3754073.0073   3632549.2643   3647346.0792     256.3822    3674.7140      -0.4372
    472  1509    529671   11271  -3754062.7595   3632557.1676   3647348.6540     243.5763    3677.8947      -0.4866
    473  1509    529672   11272  -3754052.5201   3632565.1133   3647351.2675     230.7458    3681.0867      -0.4848
    474  1509    529673   11273  -3754042.2761   3632573.1190   3647353.9284     217.8691    3684.2954      -0.4243
    475  1509    529674   11274  -3754031.9357   3632581.1391   3647356.6576     204.9149    3687.5940      -0.3731
    476  1509    529675   11275  -3754021.4909   3632589.1857   3647359.4033     191.8690    3690.9387      -0.3586
    477  1509    529676   11276  -3754011.0831   3632597.2534   3647362.1913     178.8338    3694.2942      -0.2860
    478  1509    529677   11277            NaN            NaN            NaN          NaN          NaN          NaN
    479  1509    529678   11278            NaN            NaN            NaN          NaN          NaN          NaN
    480  1509    529679   11279            NaN            NaN            NaN          NaN          NaN          NaN
    481  1509    529680   11280            NaN            NaN            NaN          NaN          NaN          NaN
    482  1509    529681   11281  -3753962.8588   3632636.2662   3647372.3933     117.2630    3706.9674      -0.5824
    483  1509    529682   11282            NaN            NaN            NaN          NaN          NaN          NaN
    484  1509    529683   11283            NaN            NaN            NaN          NaN          NaN          NaN
    485  1509    529684   11284            NaN            NaN            NaN          NaN          NaN          NaN
    486  1509    529685   11285            NaN            NaN            NaN          NaN          NaN          NaN
    487  1509    529686   11286            NaN            NaN            NaN          NaN          NaN          NaN
    488  1509    529687   11287  -3753931.4648   3632662.6013   3647381.3763      76.5065    3716.7592       1.1039
    489  1509    529688   11288  -3753930.7360   3632665.8719   3647378.6775      73.6494    3713.5445       0.9861
    490  1509    529689   11289  -3753931.3504   3632669.3213   3647374.4858      71.5979    3708.4819       0.9022
    491  1509    529690   11290  -3753932.6192   3632673.3044   3647369.1085      69.6179    3701.9654       0.8257
    492  1509    529691   11291  -3753933.7702   3632677.4918   3647362.3910      67.4093    3694.3191       0.0261
    493  1509    529692   11292  -3753935.5471   3632682.5656   3647355.4238      64.9989    3685.8557      -0.0444
    494  1509    529693   11293  -3753937.3599   3632688.0195   3647348.2200      62.3403    3677.0321      -0.0133
    495  1509    529694   11294  -3753939.1321   3632693.6059   3647340.8233      59.5583    3668.0144      -0.0415
    496  1509    529695   11295  -3753940.8522   3632699.1988   3647333.5509      56.7354    3659.1173      -0.0253
    497  1509    529696   11296  -3753942.5487   3632704.6817   3647326.4577      53.9751    3650.4205       0.0175
    498  1509    529697   11297  -3753944.1367   3632709.8793   3647319.5499      51.3444    3642.0344      -0.0595
    499  1509    529698   11298  -3753945.6583   3632714.8939   3647312.9986      48.7989    3634.0406      -0.0748
    500  1509    529699   11299  -3753947.0188   3632719.4317   3647306.9785      46.4842    3626.7385      -0.1510
    501  1509    529700   11300  -3753948.0450   3632723.3715   3647301.8138      44.3666    3620.5135      -0.2727
    502  1509    529701   11301  -3753948.5410   3632726.9224   3647297.7276      42.1598    3615.5455      -0.3079
    503  1509    529702   11302  -3753948.4130   3632730.0801   3647294.7474      39.8017    3611.8975      -0.2983
    504  1509    529703   11303  -3753947.8315   3632732.6100   3647292.8144      37.5792    3609.5447      -0.3111
    505  1509    529704   11304  -3753947.1748   3632734.4829   3647291.6723      35.7767    3608.1327      -0.2876
    506  1509    529705   11305  -3753946.4865   3632736.0930   3647290.8334      34.1411    3607.0870      -0.2580
    508  1509    529707   11307  -3753945.8973   3632737.2992   3647290.2616      32.8645    3606.3803      -0.2466
    509  1509    529708   11308  -3753945.9001   3632737.2960   3647290.2576      32.8688    3606.3771      -0.2491
    510  1509    529709   11309  -3753945.8996   3632737.2924   3647290.2549      32.8710    3606.3766      -0.2529
    511  1509    529710   11310  -3753945.8971   3632737.2888   3647290.2527      32.8718    3606.3773      -0.2578
    512  1509    529711   11311  -3753945.8986   3632737.2908   3647290.2549      32.8715    3606.3777      -0.2545
    513  1509    529712   11312  -3753945.9016   3632737.2905   3647290.2541      32.8738    3606.3759      -0.2533
    514  1509    529713   11313  -3753945.8954   3632737.2859   3647290.2487      32.8727    3606.3759      -0.2627
    515  1509    529714   11314  -3753945.8932   3632737.2814   3647290.2489      32.8744    3606.3788      -0.2664
    516  1509    529715   11315  -3753945.8927   3632737.2830   3647290.2501      32.8729    3606.3792      -0.2651
    517  1509    529716   11316  -3753945.8972   3632737.2833   3647290.2507      32.8759    3606.3778      -0.2619
    518  1509    529717   11317  -3753945.8993   3632737.2870   3647290.2500      32.8747    3606.3749      -0.2590
    519  1509    529718   11318  -3753945.8739   3632737.3353   3647290.2265      32.8223    3606.3468      -0.2600
    520  1509    529719   11319  -3753945.7943   3632737.5049   3647290.1347      32.6451    3606.2368      -0.2630
    521  1509    529720   11320  -3753945.3108   3632738.5337   3647289.5997      31.5695    3605.5874      -0.2693
    522  1509    529721   11321  -3753944.1037   3632742.1770   3647287.2246      28.1120    3602.6863      -0.2703
    523  1509    529722   11322  -3753944.1091   3632747.0343   3647282.3803      24.6253    3596.7783      -0.2860
    524  1509    529723   11323  -3753945.8748   3632752.2795   3647275.3983      22.0839    3588.2390      -0.2740
    525  1509    529724   11324  -3753948.3520   3632758.4106   3647266.8036      19.4007    3577.7320      -0.2659
    526  1509    529725   11325  -3753951.0961   3632765.1683   3647257.3248      16.4528    3566.1409      -0.2523
    527  1509    529726   11326  -3753954.0374   3632772.4171   3647247.1110      13.2893    3553.6706      -0.2654
    528  1509    529727   11327  -3753957.1626   3632780.2058   3647236.2340       9.8655    3540.3659      -0.2442
    529  1509    529728   11328  -3753960.4427   3632788.3483   3647224.7854       6.2952    3526.3879      -0.2589
    530  1509    529729   11329  -3753963.8416   3632796.9101   3647212.9007       2.5064    3511.8364      -0.2157
    531  1509    529730   11330  -3753967.3367   3632805.6657   3647200.7093      -1.3550    3496.9168      -0.1819
    532  1509    529731   11331  -3753970.8789   3632814.5399   3647188.3133      -5.2687    3481.7628      -0.1704
    533  1509    529732   11332  -3753974.4623   3632823.4505   3647175.8210      -9.1801    3466.4986      -0.1693
    534  1509    529733   11333  -3753978.1009   3632832.5108   3647163.1423     -13.1605    3450.9990      -0.1576
    535  1509    529734   11334  -3753981.8190   3632841.7932   3647150.3149     -17.2453    3435.2563      -0.0582
    536  1509    529735   11335  -3753985.5476   3632851.1306   3647137.2742     -21.3623    3419.3127      -0.0439
    537  1509    529736   11336  -3753989.2603   3632860.4945   3647124.1661     -25.5094    3403.3099      -0.0626
    538  1509    529737   11337  -3753993.0140   3632869.8777   3647111.0456     -29.6419    3387.2723      -0.0533
    539  1509    529738   11338  -3753996.7104   3632879.0868   3647098.0164     -33.6891    3371.4026      -0.1243
    540  1509    529739   11339  -3754000.3182   3632888.2233   3647085.2227     -37.7457    3355.7913      -0.1535
    541  1509    529740   11340  -3754003.9095   3632897.2684   3647072.6782     -41.7483    3340.4272      -0.1012
    542  1509    529741   11341  -3754007.4187   3632906.1265   3647060.3316     -45.6734    3325.3339      -0.0898
    543  1509    529742   11342  -3754010.8689   3632914.9063   3647048.2204     -49.5833    3310.4887      -0.0226
    544  1509    529743   11343  -3754014.4179   3632923.7684   3647036.5885     -53.4836    3295.9621       0.4251
    545  1509    529744   11344  -3754017.8729   3632932.2353   3647025.0035     -57.1653    3281.6708       0.6195
    546  1509    529745   11345  -3754021.2322   3632940.4842   3647013.3661     -60.7570    3267.4630       0.6033
    547  1509    529746   11346  -3754024.5673   3632948.8228   3647001.4027     -64.4299    3252.9627       0.4368
    548  1509    529747   11347  -3754027.8326   3632957.2980   3646988.9336     -68.2496    3238.0227       0.0163
    549  1509    529748   11348  -3754031.3856   3632966.2283   3646976.3603     -72.1960    3222.6968      -0.0358
    550  1509    529749   11349  -3754035.0895   3632975.3456   3646963.5652     -76.1721    3207.0523      -0.0202
    551  1509    529750   11350  -3754038.8419   3632984.6367   3646950.5381     -80.2394    3191.1285      -0.0104
    552  1509    529751   11351  -3754042.6494   3632994.0561   3646937.3233     -84.3604    3174.9771      -0.0030
    553  1509    529752   11352  -3754046.4789   3633003.5918   3646923.9596     -88.5497    3158.6481      -0.0021
    554  1509    529753   11353  -3754050.3145   3633013.2181   3646910.4664     -92.7999    3142.1746      -0.0204
    555  1509    529754   11354  -3754054.1907   3633022.9873   3646896.8856     -97.1246    3125.5553       0.0162
    556  1509    529755   11355  -3754058.0861   3633032.8330   3646883.1810    -101.4909    3108.7965       0.0364
    557  1509    529756   11356  -3754061.9677   3633042.7540   3646869.3468    -105.9208    3091.9070       0.0169
    558  1509    529757   11357  -3754065.9191   3633052.7385   3646855.3922    -110.3480    3074.8648       0.0055
    559  1509    529758   11358  -3754069.9556   3633062.7680   3646841.3415    -114.7483    3057.6909       0.0144
    560  1509    529759   11359  -3754074.0614   3633072.8058   3646827.2172    -119.1062    3040.4248       0.0266
    561  1509    529760   11360  -3754078.1548   3633082.8507   3646813.0681    -123.4780    3023.1407       0.0213
    562  1509    529761   11361  -3754082.2193   3633092.9387   3646798.9794    -127.9008    3005.9007       0.0582
    563  1509    529762   11362  -3754086.2265   3633103.0425   3646784.8339    -132.3748    2988.6316       0.0377
    564  1509    529763   11363  -3754090.3311   3633113.2600   3646770.5856    -136.8628    2971.1926       0.0802
    565  1509    529764   11364  -3754094.4653   3633123.5564   3646756.1817    -141.3869    2953.5827       0.0956
    566  1509    529765   11365  -3754098.6161   3633133.9028   3646741.6576    -145.9354    2935.8474       0.0801
    567  1509    529766   11366  -3754102.8358   3633144.3111   3646727.0866    -150.4805    2918.0207       0.1136
    568  1509    529767   11367  -3754107.1835   3633154.6160   3646712.4216    -154.8621    2900.1054       0.1094
    569  1509    529768   11368  -3754111.6618   3633164.9093   3646697.7398    -159.1447    2882.1271       0.1657
    570  1509    529769   11369  -3754116.1589   3633175.1557   3646683.0245    -163.3805    2864.1324       0.1871
    571  1509    529770   11370  -3754120.6338   3633185.4036   3646668.2632    -167.6328    2846.1086       0.1700
    572  1509    529771   11371  -3754125.0945   3633195.7052   3646653.4916    -171.9336    2828.0608       0.1691
    573  1509    529772   11372  -3754129.4953   3633206.0440   3646638.7340    -176.3028    2810.0343       0.1622
    574  1509    529773   11373  -3754133.7951   3633216.3615   3646623.9425    -180.7269    2792.0302       0.0643
    575  1509    529774   11374  -3754138.1746   3633226.8714   3646609.3944    -185.2338    2774.1156       0.2626
    576  1509    529775   11375  -3754142.5181   3633237.4151   3646595.1517    -189.7900    2756.4523       0.6345
    577  1509    529776   11376  -3754146.6903   3633247.9374   3646581.1443    -194.4501    2739.0609       1.0287
    578  1509    529777   11377  -3754150.6007   3633258.3795   3646567.2968    -199.2345    2721.9404       1.3151
    579  1509    529778   11378  -3754154.2222   3633268.6827   3646553.5952    -204.1200    2705.1142       1.4363
    580  1509    529779   11379  -3754157.7178   3633278.7596   3646540.1111    -208.9306    2688.6084       1.4797
    581  1509    529780   11380  -3754161.4869   3633288.4448   3646526.6020    -213.2693    2672.1257       1.4467
    582  1509    529781   11381  -3754166.0658   3633297.5006   3646512.9129    -216.5926    2655.4128       1.4282
    583  1509    529782   11382  -3754171.8552   3633305.5111   3646499.0777    -218.3231    2638.4982       1.4428
    584  1509    529783   11383  -3754178.8643   3633312.2876   3646485.1846    -218.3184    2621.5257       1.4393
    585  1509    529784   11384  -3754187.0195   3633317.7712   3646471.3827    -216.5878    2604.6712       1.4262
    586  1509    529785   11385  -3754196.0970   3633322.1868   3646457.7889    -213.4482    2588.0330       1.4674
    587  1509    529786   11386  -3754205.9773   3633325.5964   3646444.3187    -209.0275    2571.5664       1.4791
    588  1509    529787   11387  -3754216.6994   3633327.9217   3646431.0441    -203.2422    2555.3455       1.4812
    589  1509    529788   11388  -3754228.2546   3633329.0174   3646418.1345    -195.9939    2539.5707       1.4832
    590  1509    529789   11389  -3754240.5607   3633328.9235   3646405.6665    -187.3686    2524.3227       1.5034
    591  1509    529790   11390  -3754253.5529   3633327.4911   3646393.7860    -177.3043    2509.8070       1.5029
    592  1509    529791   11391  -3754267.1744   3633324.6821   3646382.6355    -165.8131    2496.1790       1.5086
    593  1509    529792   11392  -3754281.3024   3633320.6244   3646372.2687    -153.0724    2483.4823       1.5517
    594  1509    529793   11393  -3754295.7916   3633315.5101   3646362.6052    -139.3212    2471.6341       1.6100
    595  1509    529794   11394  -3754310.4579   3633309.6553   3646353.3906    -124.9147    2460.3762       1.6088
    596  1509    529795   11395  -3754325.2569   3633303.5265   3646344.2840    -110.2191    2449.2613       1.5919
    597  1509    529796   11396  -3754340.1761   3633297.2366   3646335.2037     -95.3240    2438.1827       1.5691
    598  1509    529797   11397  -3754355.2125   3633290.9259   3646326.1026     -80.3326    2427.0470       1.5914
    599  1509    529798   11398  -3754370.2891   3633284.6068   3646316.9643     -65.3071    2415.8676       1.6112
    600  1509    529799   11399  -3754385.3107   3633278.3460   3646307.8134     -50.3618    2404.6773       1.6246
    601  1509    529800   11400  -3754400.2621   3633272.1418   3646298.6486     -35.5060    2393.4820       1.6209
    602  1509    529801   11401  -3754415.1782   3633265.9739   3646289.4918     -20.7008    2382.2933       1.6218
    603  1509    529802   11402  -3754430.0594   3633259.8479   3646280.3872      -5.9500    2371.1450       1.6559
    604  1509    529803   11403  -3754444.9023   3633253.7248   3646271.3705       8.7721    2360.0833       1.7197
    605  1509    529804   11404  -3754459.6532   3633247.5959   3646262.3259      23.4343    2349.0391       1.7100
    606  1509    529805   11405  -3754474.2800   3633241.9348   3646252.9521      37.6741    2337.5898       1.7045
    607  1509    529806   11406  -3754488.6000   3633237.4449   3646242.7567      50.8589    2325.1267       1.7130
    608  1509    529807   11407  -3754502.5124   3633234.2220   3646231.7680      62.8498    2311.6763       1.7471
    609  1509    529808   11408  -3754515.8369   3633232.4073   3646219.9490      73.4200    2297.2266       1.7598
    610  1509    529809   11409  -3754528.5317   3633231.8710   3646207.4750      82.6334    2281.9899       1.7535
    611  1509    529810   11410  -3754540.5671   3633232.5844   3646194.4349      90.4904    2266.0628       1.7453
    612  1509    529811   11411  -3754551.8107   3633234.6298   3646180.9228      96.8395    2249.5440       1.7583
    613  1509    529812   11412  -3754562.1680   3633238.0147   3646167.0017     101.6097    2232.5214       1.7774
    614  1509    529813   11413  -3754571.6651   3633242.4663   3646152.7888     105.0152    2215.1888       1.7302
    615  1509    529814   11414  -3754580.4447   3633247.8891   3646138.4458     107.2238    2197.6578       1.7389
    616  1509    529815   11415  -3754588.8268   3633253.7480   3646124.0155     108.8426    2180.0454       1.7118
    617  1509    529816   11416  -3754597.1258   3633259.6815   3646109.5709     110.3500    2162.4258       1.6702
    618  1509    529817   11417  -3754605.5164   3633265.6074   3646095.1316     111.9265    2144.7756       1.6811
    619  1509    529818   11418  -3754613.9925   3633271.5598   3646080.5472     113.5435    2126.9610       1.6740
    620  1509    529819   11419  -3754622.5697   3633277.5711   3646065.8053     115.1884    2108.9519       1.6694
    621  1509    529820   11420  -3754631.1881   3633283.6459   3646050.9562     116.8163    2090.8129       1.6636
    622  1509    529821   11421  -3754639.8610   3633289.7210   3646036.0644     118.4820    2072.6163       1.6654
    623  1509    529822   11422  -3754648.5935   3633295.7450   3646021.2094     120.2258    2054.4456       1.6944
    624  1509    529823   11423  -3754657.4817   3633301.4372   3646006.3946     122.3164    2036.3760       1.6492
    625  1509    529824   11424  -3754666.8848   3633306.5012   3645991.7613     125.2163    2018.4935       1.6536
    626  1509    529825   11425  -3754676.8614   3633310.7645   3645977.3467     129.0906    2000.8731       1.6652
    627  1509    529826   11426  -3754687.3881   3633314.1693   3645963.2112     133.9643    1983.5970       1.6722
    628  1509    529827   11427  -3754698.4282   3633316.6833   3645949.4071     139.8351    1966.7361       1.6644
    629  1509    529828   11428  -3754709.9495   3633318.3173   3645935.9916     146.6731    1950.3462       1.6621
    630  1509    529829   11429  -3754721.9132   3633319.1237   3645923.0272     154.4133    1934.4735       1.7082
    631  1509    529830   11430  -3754734.0667   3633319.3187   3645910.3762     162.7249    1919.0233       1.6980
    632  1509    529831   11431  -3754746.2315   3633319.3892   3645897.8604     171.1338    1903.7287       1.7013
    633  1509    529832   11432  -3754758.3384   3633319.4757   3645885.4074     179.4910    1888.5031       1.7156
    634  1509    529833   11433  -3754770.3853   3633319.5463   3645873.0277     187.8178    1873.3686       1.7278
    635  1509    529834   11434  -3754782.3440   3633319.6605   3645860.6925     196.0520    1858.2895       1.7385
    636  1509    529835   11435  -3754794.2394   3633319.8100   3645848.4094     204.2169    1843.2651       1.7620
    637  1509    529836   11436  -3754806.0847   3633319.8950   3645836.2078     212.3931    1828.3538       1.7662
    638  1509    529837   11437  -3754817.9725   3633319.5696   3645824.3312     220.8939    1813.8551       1.7484
    639  1509    529838   11438  -3754830.1069   3633318.1684   3645813.2294     230.3393    1800.3184       1.7086
    640  1509    529839   11439  -3754842.5017   3633315.4492   3645803.2160     240.9128    1788.0917       1.6973
    641  1509    529840   11440  -3754854.9749   3633311.4738   3645794.3786     252.4436    1777.2969       1.6928
    642  1509    529841   11441  -3754867.4408   3633306.2936   3645786.7490     264.8351    1767.9753       1.6922
    643  1509    529842   11442  -3754880.0086   3633299.9180   3645780.1868     278.1566    1759.9627       1.6845
    644  1509    529843   11443  -3754892.6832   3633292.4552   3645774.6654     292.3334    1753.1923       1.7189
    645  1509    529844   11444  -3754905.3494   3633283.8347   3645770.3132     307.3365    1747.8449       1.7612
    646  1509    529845   11445  -3754917.8141   3633274.4122   3645766.8955     322.7758    1743.6660       1.7656
    647  1509    529846   11446  -3754930.1138   3633264.7604   3645763.8590     338.2650    1739.9589       1.7614
    648  1509    529847   11447  -3754942.2656   3633255.1731   3645760.9359     353.6051    1736.3799       1.7721
    649  1509    529848   11448  -3754954.3891   3633245.6025   3645758.0004     368.9135    1732.7956       1.7685
    650  1509    529849   11449  -3754966.6636   3633235.9485   3645755.0196     384.3868    1729.1454       1.7803
    651  1509    529850   11450  -3754979.0803   3633226.1927   3645751.9718     400.0321    1725.4222       1.7792
    652  1509    529851   11451  -3754991.6239   3633216.3299   3645748.9298     415.8426    1721.6941       1.7951
    653  1509    529852   11452  -3755004.2443   3633206.3901   3645745.8772     431.7618    1717.9565       1.8065
    654  1509    529853   11453  -3755016.8804   3633196.5334   3645742.8155     447.6323    1714.1717       1.8690
    655  1509    529854   11454  -3755029.3333   3633186.7148   3645739.8361     463.3479    1710.5146       1.8928
    656  1509    529855   11455  -3755041.4494   3633176.9819   3645736.9611     478.7678    1707.0479       1.8273
    657  1509    529856   11456  -3755053.4879   3633167.3032   3645734.2147     494.0948    1703.6967       1.8208
    658  1509    529857   11457  -3755065.4831   3633157.5664   3645731.5806     509.4333    1700.4786       1.8203
    659  1509    529858   11458  -3755077.4615   3633147.7504   3645729.0648     524.8171    1697.3959       1.8329
    660  1509    529859   11459  -3755089.4748   3633137.9348   3645726.5825     540.2250    1694.3260       1.8855
    661  1509    529860   11460  -3755101.4981   3633128.2990   3645723.9344     555.5105    1691.0444       1.9511
    662  1509    529861   11461  -3755113.5409   3633119.1695   3645720.7199     570.4458    1687.0890       1.9908
    663  1509    529862   11462  -3755125.6779   3633111.0036   3645716.4528     584.7542    1681.8481       2.0295
    664  1509    529863   11463  -3755137.7888   3633103.9715   3645710.9479     598.2295    1675.1519       1.9870
    665  1509    529864   11464  -3755149.7839   3633098.1532   3645704.3813     610.7521    1667.1495       1.9571
    666  1509    529865   11465  -3755161.5500   3633093.4939   3645696.9484     622.2827    1658.0697       1.9545
    667  1509    529866   11466  -3755172.9697   3633089.9642   3645688.7909     632.7606    1648.0884       1.9747
    668  1509    529867   11467  -3755183.9954   3633087.5337   3645679.9161     642.1746    1637.2435       1.9766
    669  1509    529868   11468  -3755194.7076   3633086.2377   3645670.2427     650.5554    1625.4211       1.9810
    670  1509    529869   11469  -3755204.9201   3633086.1767   3645659.8474     657.7011    1612.7207       1.9797
    671  1509    529870   11470  -3755214.5169   3633087.3248   3645648.8804     663.5498    1599.3235       1.9758
    672  1509    529871   11471  -3755223.4251   3633089.6166   3645637.4965     668.0978    1585.4124       1.9784
    673  1509    529872   11472  -3755231.5343   3633093.0123   3645625.8126     671.2969    1571.1447       1.9669
    674  1509    529873   11473  -3755238.8235   3633097.4818   3645613.9267     673.1541    1556.6211       1.9683
    675  1509    529874   11474  -3755245.4591   3633102.7820   3645601.8029     673.9598    1541.8408       1.9214
    676  1509    529875   11475  -3755251.9134   3633108.5031   3645589.4753     674.3370    1526.8003       1.8903
    677  1509    529876   11476  -3755258.3893   3633114.3908   3645576.9356     674.6095    1511.5108       1.8449
    678  1509    529877   11477  -3755264.9744   3633120.4910   3645564.2547     674.8052    1495.9756       1.9035
    679  1509    529878   11478  -3755271.6262   3633126.6574   3645551.3778     674.9997    1480.2262       1.9263
    680  1509    529879   11479  -3755278.4447   3633132.9543   3645538.4726     675.2164    1464.3325       2.1053
    681  1509    529880   11480  -3755285.2928   3633139.3957   3645525.6515     675.3499    1448.4378       2.4322
    682  1509    529881   11481  -3755292.1715   3633145.8779   3645512.9868     675.4752    1432.6420       2.8902
    683  1509    529882   11482  -3755298.9829   3633152.2151   3645500.3470     675.6580    1416.9524       3.2404
    684  1509    529883   11483  -3755305.7689   3633158.4396   3645487.6930     675.9041    1401.3067       3.5034
    685  1509    529884   11484  -3755312.3835   3633164.5505   3645474.8751     676.1126    1385.6430       3.5068
    686  1509    529885   11485  -3755318.8876   3633170.5792   3645461.8302     676.3034    1369.8720       3.2679
    687  1509    529886   11486  -3755325.2933   3633176.5081   3645448.7130     676.4975    1354.1223       2.8727
    688  1509    529887   11487  -3755331.6736   3633182.3529   3645435.6071     676.7344    1338.4261       2.4213
    689  1509    529888   11488  -3755338.0750   3633188.2170   3645422.6683     676.9719    1322.8501       2.0893
    690  1509    529889   11489  -3755344.4573   3633194.1364   3645410.0315     677.1566    1307.5070       1.9511
    691  1509    529890   11490  -3755350.7877   3633199.9997   3645397.7189     677.3454    1292.4731       1.9366
    692  1509    529891   11491  -3755356.9795   3633205.7715   3645385.7072     677.5036    1277.7793       1.9616
    693  1509    529892   11492  -3755363.1609   3633211.4759   3645373.7280     677.7030    1263.1434       1.9607
    694  1509    529893   11493  -3755369.4082   3633217.2184   3645361.6678     677.9208    1248.3987       1.9736
    695  1509    529894   11494  -3755375.6680   3633223.0409   3645349.5216     678.0899    1233.5465       1.9901
    696  1509    529895   11495  -3755381.8932   3633228.8669   3645337.3644     678.2324    1218.6981       1.9819
    697  1509    529896   11496  -3755388.0821   3633234.6688   3645325.2691     678.3669    1203.9251       1.9741
    698  1509    529897   11497  -3755394.3387   3633240.4661   3645313.1632     678.5519    1189.1173       1.9975
    699  1509    529898   11498  -3755400.7197   3633246.3367   3645300.8175     678.7707    1174.0326       1.9980
    700  1509    529899   11499  -3755407.2363   3633252.3311   3645288.2192     678.9948    1158.6357       2.0036
    701  1509    529900   11500  -3755413.8561   3633258.4336   3645275.3708     679.2130    1142.9482       1.9876
    702  1509    529901   11501  -3755420.5305   3633264.6837   3645262.3693     679.3631    1127.0540       1.9999
    703  1509    529902   11502  -3755427.2641   3633270.9737   3645249.2534     679.5257    1111.0257       2.0039
    704  1509    529903   11503  -3755434.0094   3633277.2379   3645236.1481     679.7149    1095.0115       2.0062
    705  1509    529904   11504  -3755440.7354   3633283.4758   3645223.1037     679.9097    1079.0657       2.0171
    706  1509    529905   11505  -3755447.4755   3633289.5929   3645210.1266     680.2011    1063.2175       2.0063
    707  1509    529906   11506  -3755454.4448   3633295.3789   3645197.1876     680.8898    1047.4381       1.9638
    708  1509    529907   11507  -3755461.9494   3633300.5306   3645184.3520     682.4065    1031.7756       1.9344
    709  1509    529908   11508  -3755470.0694   3633304.8762   3645171.6782     684.9305    1016.3137       1.9012
    710  1509    529909   11509  -3755478.7802   3633308.5482   3645159.1396     688.3494    1000.9875       1.9098
    711  1509    529910   11510  -3755488.1372   3633311.4334   3645146.6666     692.7830     985.7627       1.8883
    712  1509    529911   11511  -3755498.1422   3633313.6013   3645134.3091     698.1828     970.6515       1.9060
    713  1509    529912   11512  -3755508.7977   3633315.0363   3645122.2286     704.5616     955.7912       2.0483
    714  1509    529913   11513  -3755520.0516   3633315.7262   3645110.6385     711.8919     941.3829       2.4002
    715  1509    529914   11514  -3755531.6559   3633315.8008   3645099.6237     719.9081     927.5466       2.9386
    716  1509    529915   11515  -3755543.1980   3633315.7571   3645088.8527     727.9661     913.9829       3.5133
    717  1509    529916   11516  -3755554.5532   3633315.6519   3645078.0798     735.9383     900.5193       3.9418
    718  1509    529917   11517  -3755565.7709   3633315.4438   3645067.3200     743.8888     887.1644       4.2385
    719  1509    529918   11518  -3755576.7149   3633315.1302   3645056.5323     751.7247     873.9417       4.2980
