2018,4,18,8,9,54.0004101
2018,4,18,8,9,55.0004101
-0.573818,-0.818983,0,,,
-0.597162,-0.802121,0,,,
2018,4,18,8,9,56.0004101
-0.546039,-0.83776,0,,,
2018,4,18,8,9,57.0004101
-0.60469,-0.796461,0,,,
2018,4,18,8,9,58.0004101
-0.561251,-0.827646,0,,,
2018,4,18,8,9,59.0004101
2018,4,18,8,10,0.0004101
2018,4,18,8,10,1.0004101
2018,4,18,8,10,2.0004101
2018,4,18,8,10,3.0004101
-0.499597,-0.866258,0,,,
2018,4,18,8,10,4.0004101
-0.506758,-0.862088,0,,,
-0.534978,-0.844866,0,,,
2018,4,18,8,10,5.0004101
-0.491967,-0.870614,0,,,
2018,4,18,8,10,6.0004101
2018,4,18,8,10,7.0004101
-0.512652,-0.858596,0,,,
-0.503572,-0.863954,0,,,
2018,4,18,8,10,8.0004101
-0.485853,-0.87404,0,,,
2018,4,18,8,10,9.0004101
-0.486545,-0.873656,0,,,
2018,4,18,8,10,10.0004101
-0.542752,-0.839893,0,,,
-0.533258,-0.845953,0,,,
2018,4,18,8,10,11.0004101
-0.555012,-0.831842,0,,,
2018,4,18,8,10,12.0004101
-0.5731,-0.819486,0,,,
-0.607579,-0.794259,0,,,
2018,4,18,8,10,13.0004101
-0.565367,-0.824839,0,,,
2018,4,18,8,10,14.0004101
-0.533533,-0.845779,0,,,
-0.499795,-0.866143,0,,,
-0.523092,-0.852277,0,,,
2018,4,18,8,10,15.0004101
-0.41729,-0.908774,0,,,
2018,4,18,8,10,16.0004101
-0.381639,-0.924312,0,,,
2018,4,18,8,10,17.0004101
-0.399466,-0.916748,0,,,
2018,4,18,8,10,18.0004101
-0.475665,-0.879627,0,,,
-0.510534,-0.859858,0,,,
2018,4,18,8,10,19.0004101
-0.528783,-0.848757,0,,,
2018,4,18,8,10,20.0004101
-0.594716,-0.803936,0,,,
2018,4,18,8,10,21.0004101
-0.635767,-0.771881,0,,,
-0.666488,-0.745516,0,,,
2018,4,18,8,10,22.0004101
-0.655979,-0.754779,0,,,
-0.661407,-0.750028,0,,,
2018,4,18,8,10,23.0004101
-0.672937,-0.7397,0,,,
-0.679389,-0.733779,0,,,
2018,4,18,8,10,24.0004101
-0.675064,-0.737759,0,,,
-0.703731,-0.710467,0,,,
2018,4,18,8,10,25.0004101
2018,4,18,8,10,26.0004101
-0.707546,-0.706668,0,,,
-0.714645,-0.699488,0,,,
2018,4,18,8,10,27.0004101
-0.774543,-0.632521,0,,,
2018,4,18,8,10,28.0004101
-0.829608,-0.558347,0,,,
2018,4,18,8,10,29.0004101
2018,4,18,8,10,30.0004101
-0.794968,-0.606652,0,,,
-0.785809,-0.61847,0,,,
2018,4,18,8,10,31.0004101
-0.760785,-0.649004,0,,,
-0.760805,-0.64898,0,,,
2018,4,18,8,10,32.0004101
-0.741493,-0.670961,0,,,
2018,4,18,8,10,33.0004101
-0.78171,-0.623642,0,,,
-0.794372,-0.607432,0,,,
2018,4,18,8,10,34.0004101
-0.818206,-0.574925,0,,,
2018,4,18,8,10,35.0004101
-0.742674,-0.669653,0,,,
-0.773675,-0.633582,0,,,
2018,4,18,8,10,36.0004101
-0.775366,-0.631513,0,,,
2018,4,18,8,10,37.0004101
-0.810391,-0.585889,0,,,
-0.788201,-0.615418,0,,,
2018,4,18,8,10,38.0004101
2018,4,18,8,10,39.0004101
-0.794021,-0.607891,0,,,
-0.827834,-0.560973,0,,,
-0.860821,-0.508909,0,,,
2018,4,18,8,10,40.0004101
2018,4,18,8,10,41.0004101
-0.840397,-0.541971,0,,,
2018,4,18,8,10,42.0004101
-0.89234,-0.451365,0,,,
2018,4,18,8,10,43.0004101
-0.898525,-0.438922,0,,,
2018,4,18,8,10,44.0004101
-0.821454,-0.570275,0,,,
-0.825149,-0.564915,0,,,
-0.830274,-0.557356,0,,,
2018,4,18,8,10,45.0004101
-0.818947,-0.573869,0,,,
-0.840942,-0.541126,0,,,
-0.864461,-0.5027,0,,,
2018,4,18,8,10,46.0004101
-0.841547,-0.540184,0,,,
2018,4,18,8,10,47.0004101
-0.899844,-0.436213,0,,,
-0.875604,-0.483029,0,,,
2018,4,18,8,10,48.0004101
-0.881352,-0.47246,0,,,
-0.812147,-0.583453,0,,,
2018,4,18,8,10,49.0004101
-0.784159,-0.62056,0,,,
-0.682106,-0.731254,0,,,
-0.463142,-0.886284,0,,,
2018,4,18,8,10,50.0004101
-0.380086,-0.924951,0,,,
2018,4,18,8,10,51.0004101
-0.275212,-0.961384,0,,,
2018,4,18,8,10,52.0004101
-0.280708,-0.959793,0,,,
2018,4,18,8,10,53.0004101
-0.313854,-0.949471,0,,,
-0.224757,-0.974415,0,,,
-0.266772,-0.96376,0,,,
2018,4,18,8,10,54.0004101
-0.177533,-0.984115,0,,,
2018,4,18,8,10,55.0004101
-0.122399,-0.992481,0,,,
0.001972,-0.999998,0,,,
2018,4,18,8,10,56.0004101
-0.038576,-0.999256,0,,,
2018,4,18,8,10,57.0004101
0.087662,-0.99615,0,,,
0.092544,-0.995709,0,,,
2018,4,18,8,10,58.0004101
0.26189,-0.965098,0,,,
2018,4,18,8,10,59.0004101
0.345532,-0.938407,0,,,
0.397726,-0.917504,0,,,
0.44067,-0.897669,0,,,
2018,4,18,8,11,0.0004101
0.523171,-0.852228,0,,,
2018,4,18,8,11,1.0004101
0.588467,-0.808521,0,,,
2018,4,18,8,11,2.0004101
0.621668,-0.783281,0,,,
0.610693,-0.791868,0,,,
2018,4,18,8,11,3.0004101
