2017,12,19,6,24,33.9996887
-0.980016,0.19892,0,,,
2017,12,19,6,24,34.9996887
-0.97747,0.211074,0,,,
-0.978318,0.207111,0,,,
2017,12,19,6,24,35.9996887
-0.977442,0.211205,0,,,
-0.977919,0.208983,0,,,
2017,12,19,6,24,36.9996887
-0.977911,0.20902,0,,,
-0.975606,0.219528,0,,,
2017,12,19,6,24,37.9996887
-0.977395,0.211422,0,,,
2017,12,19,6,24,38.9996887
-0.977121,0.212682,0,,,
-0.975161,0.221495,0,,,
2017,12,19,6,24,39.9996887
-0.976041,0.217585,0,,,
-0.97352,0.228601,0,,,
2017,12,19,6,24,40.9996887
-0.975636,0.219396,0,,,
-0.973385,0.229177,0,,,
2017,12,19,6,24,41.9996887
-0.976275,0.216535,0,,,
-0.974948,0.222434,0,,,
2017,12,19,6,24,42.9996887
-0.975223,0.221222,0,,,
2017,12,19,6,24,43.9996887
-0.977215,0.21225,0,,,
-0.977704,0.209988,0,,,
2017,12,19,6,24,44.9996887
-0.975045,0.222009,0,,,
-0.974339,0.225086,0,,,
2017,12,19,6,24,45.9996887
-0.974927,0.222523,0,,,
-0.974122,0.226024,0,,,
2017,12,19,6,24,46.9996887
-0.973356,0.229299,0,,,
-0.974597,0.223967,0,,,
2017,12,19,6,24,47.9996887
-0.974763,0.223244,0,,,
-0.972407,0.233293,0,,,
2017,12,19,6,24,48.9996887
-0.973902,0.22697,0,,,
2017,12,19,6,24,49.9996887
-0.973586,0.228319,0,,,
-0.975966,0.217921,0,,,
2017,12,19,6,24,50.9996887
-0.977822,0.209439,0,,,
-0.974994,0.222232,0,,,
2017,12,19,6,24,51.9996887
-0.974929,0.222514,0,,,
-0.975006,0.222179,0,,,
2017,12,19,6,24,52.9996887
-0.975072,0.221888,0,,,
-0.976082,0.217401,0,,,
2017,12,19,6,24,53.9996887
-0.978904,0.204321,0,,,
-0.979107,0.203347,0,,,
2017,12,19,6,24,54.9996887
-0.977055,0.212988,0,,,
-0.978546,0.206028,0,,,
2017,12,19,6,24,55.9996887
-0.97749,0.210981,0,,,
-0.978941,0.204145,0,,,
2017,12,19,6,24,56.9996887
-0.978603,0.205757,0,,,
2017,12,19,6,24,57.9996887
-0.97929,0.20246,0,,,
-0.979267,0.202576,0,,,
2017,12,19,6,24,58.9996887
-0.978662,0.205479,0,,,
-0.97956,0.20115,0,,,
2017,12,19,6,24,59.9996887
-0.979824,0.199864,0,,,
-0.980842,0.194804,0,,,
2017,12,19,6,25,0.9996887
-0.980968,0.19417,0,,,
-0.980499,0.196523,0,,,
2017,12,19,6,25,1.9996887
-0.981411,0.19192,0,,,
-0.980039,0.198804,0,,,
2017,12,19,6,25,2.9996887
-0.980201,0.198003,0,,,
2017,12,19,6,25,3.9996887
-0.981533,0.191291,0,,,
-0.979206,0.202868,0,,,
2017,12,19,6,25,4.9996887
-0.978954,0.20408,0,,,
-0.979258,0.202617,0,,,
2017,12,19,6,25,5.9996887
-0.980827,0.194878,0,,,
-0.977417,0.211318,0,,,
2017,12,19,6,25,6.9996887
-0.979394,0.20196,0,,,
-0.978023,0.208496,0,,,
2017,12,19,6,25,7.9996887
-0.977881,0.20916,0,,,
-0.978578,0.205876,0,,,
2017,12,19,6,25,8.9996887
-0.979995,0.199023,0,,,
2017,12,19,6,25,9.9996887
-0.980386,0.197087,0,,,
-0.980367,0.197179,0,,,
2017,12,19,6,25,10.9996887
-0.982975,0.183738,0,,,
-0.98418,0.177172,0,,,
2017,12,19,6,25,11.9996887
