0.684365,0.729140,248.074081
  2019,     7,     4,     4,    46,   44.9999252
0.679079,0.734066,248.142624
  2019,     7,     4,     4,    46,   45.9999252
  2019,     7,     4,     4,    46,   46.9999252
0.650743,0.759298,245.736221
0.646037,0.763306,246.792175
0.572119,0.820171,247.303741
0.598258,0.801303,247.211304
  2019,     7,     4,     4,    46,   47.9999252
0.565462,0.824774,247.090729
0.615603,0.788057,245.828110
  2019,     7,     4,     4,    46,   48.9999252
0.573122,0.819470,246.855392
  2019,     7,     4,     4,    46,   49.9999252
0.646918,0.762560,247.013168
  2019,     7,     4,     4,    46,   50.9999252
0.677364,0.735648,246.160614
  2019,     7,     4,     4,    46,   51.9999252
0.669096,0.743176,246.347046
0.751958,0.659211,246.221161
0.737973,0.674830,247.711212
  2019,     7,     4,     4,    46,   52.9999252
0.732597,0.680663,245.840332
0.688527,0.725210,245.956650
0.738862,0.673857,246.356613
0.683013,0.730406,246.965881
  2019,     7,     4,     4,    46,   53.9999252
0.712741,0.701427,246.426727
0.703931,0.710268,246.723648
0.760340,0.649525,245.739944
0.737797,0.675023,247.916290
  2019,     7,     4,     4,    46,   54.9999252
0.722479,0.691393,245.082443
0.696190,0.717858,246.060745
0.731887,0.681426,245.625748
  2019,     7,     4,     4,    46,   55.9999252
0.719078,0.694929,245.847229
0.680849,0.732423,246.242401
0.726911,0.686732,245.963028
  2019,     7,     4,     4,    46,   56.9999252
0.633227,0.773966,245.278412
0.739670,0.672970,245.892914
0.737729,0.675097,248.005020
  2019,     7,     4,     4,    46,   57.9999252
0.693720,0.720245,245.110596
0.691415,0.722458,246.476654
  2019,     7,     4,     4,    46,   58.9999252
0.701019,0.713143,246.154770
0.708176,0.706035,246.310394
  2019,     7,     4,     4,    46,   59.9999252
0.675669,0.737205,246.111206
0.599158,0.800631,247.211304
  2019,     7,     4,     4,    47,    0.9999252
0.646028,0.763314,246.543579
0.699910,0.714231,245.557236
  2019,     7,     4,     4,    47,    1.9999252
0.713800,0.700350,246.118118
0.783611,0.621251,245.569458
  2019,     7,     4,     4,    47,    2.9999252
0.641938,0.766756,246.883011
0.594721,0.803932,245.250259
  2019,     7,     4,     4,    47,    3.9999252
0.661036,0.750354,247.012100
0.670134,0.742240,245.841919
0.671547,0.740962,245.680466
  2019,     7,     4,     4,    47,    4.9999252
0.610607,0.791933,246.850616
0.656338,0.754467,245.600266
  2019,     7,     4,     4,    47,    5.9999252
0.618979,0.785407,246.312515
0.659025,0.752121,244.759552
  2019,     7,     4,     4,    47,    6.9999252
0.731046,0.682329,246.478241
  2019,     7,     4,     4,    47,    7.9999252
0.775057,0.631892,245.980011
0.719976,0.693999,246.392731
0.697103,0.716971,245.701172
  2019,     7,     4,     4,    47,    8.9999252
0.691284,0.722583,245.925308
0.697965,0.716132,247.065750
0.673639,0.739061,246.086777
  2019,     7,     4,     4,    47,    9.9999252
