2019,1,11,9,6,3.9998892
2019,1,11,9,6,4.9998892
2019,1,11,9,6,5.9998892
2019,1,11,9,6,6.9998892
2019,1,11,9,6,7.9998892
2019,1,11,9,6,8.9998892
2019,1,11,9,6,9.9998892
2019,1,11,9,6,10.9998892
2019,1,11,9,6,11.9998892
2019,1,11,9,6,12.9998892
2019,1,11,9,6,13.9998892
2019,1,11,9,6,14.9998892
2019,1,11,9,6,15.9998892
2019,1,11,9,6,16.9998892
2019,1,11,9,6,17.9998892
2019,1,11,9,6,18.9998892
2019,1,11,9,6,19.9998892
2019,1,11,9,6,20.9998892
2019,1,11,9,6,21.9998892
2019,1,11,9,6,22.9998892
2019,1,11,9,6,23.9998892
2019,1,11,9,6,24.9998892
2019,1,11,9,6,25.9998892
2019,1,11,9,6,26.9998892
2019,1,11,9,6,27.9998892
-0.9773,-0.211862,0,,,
2019,1,11,9,6,28.9998892
-0.979562,-0.201143,0,,,
-0.977944,-0.208869,0,,,
2019,1,11,9,6,29.9998892
-0.979904,-0.199467,0,,,
2019,1,11,9,6,30.9998892
-0.976949,-0.213471,0,,,
-0.976983,-0.213315,0,,,
2019,1,11,9,6,31.9998892
-0.979327,-0.202284,0,,,
2019,1,11,9,6,32.9998892
-0.980617,-0.195934,0,,,
-0.979687,-0.200531,0,,,
2019,1,11,9,6,33.9998892
-0.982072,-0.188506,0,,,
2019,1,11,9,6,34.9998892
-0.982224,-0.187712,0,,,
-0.981981,-0.188981,0,,,
2019,1,11,9,6,35.9998892
-0.981462,-0.191658,0,,,
-0.979517,-0.201359,0,,,
2019,1,11,9,6,36.9998892
-0.980484,-0.1966,0,,,
2019,1,11,9,6,37.9998892
-0.979188,-0.202955,0,,,
-0.97915,-0.203137,0,,,
2019,1,11,9,6,38.9998892
-0.979121,-0.203276,0,,,
-0.980904,-0.19449,0,,,
2019,1,11,9,6,39.9998892
-0.980195,-0.198033,0,,,
2019,1,11,9,6,40.9998892
-0.981068,-0.193663,0,,,
-0.98037,-0.197167,0,,,
2019,1,11,9,6,41.9998892
-0.980273,-0.197649,0,,,
2019,1,11,9,6,42.9998892
-0.98057,-0.196169,0,,,
-0.979168,-0.203052,0,,,
2019,1,11,9,6,43.9998892
-0.977019,-0.21315,0,,,
2019,1,11,9,6,44.9998892
-0.976178,-0.216973,0,,,
-0.97872,-0.2052,0,,,
2019,1,11,9,6,45.9998892
-0.978565,-0.20594,0,,,
2019,1,11,9,6,46.9998892
-0.980776,-0.195138,0,,,
-0.980926,-0.194383,0,,,
2019,1,11,9,6,47.9998892
-0.98142,-0.191873,0,,,
-0.977497,-0.210951,0,,,
2019,1,11,9,6,48.9998892
-0.983451,-0.181173,0,,,
2019,1,11,9,6,49.9998892
-0.980342,-0.197305,0,,,
-0.981966,-0.189059,0,,,
2019,1,11,9,6,50.9998892
-0.976867,-0.213849,0,,,
2019,1,11,9,6,51.9998892
-0.981616,-0.190868,0,,,
-0.981729,-0.190282,0,,,
2019,1,11,9,6,52.9998892
-0.980598,-0.196031,0,,,
-0.978396,-0.206741,0,,,
2019,1,11,9,6,53.9998892
-0.97985,-0.199736,0,,,
2019,1,11,9,6,54.9998892
-0.981414,-0.191903,0,,,
-0.980148,-0.198265,0,,,
2019,1,11,9,6,55.9998892
-0.982076,-0.188484,0,,,
2019,1,11,9,6,56.9998892
-0.980288,-0.197576,0,,,
-0.978632,-0.205618,0,,,
2019,1,11,9,6,57.9998892
-0.982894,-0.184175,0,,,
2019,1,11,9,6,58.9998892
-0.98179,-0.189971,0,,,
2019,1,11,9,6,59.9998892
-0.982096,-0.188383,0,,,
-0.978435,-0.206555,0,,,
2019,1,11,9,7,0.9998892
-0.98181,-0.189866,0,,,
2019,1,11,9,7,1.9998892
-0.984034,-0.177981,0,,,
-0.983036,-0.183414,0,,,
2019,1,11,9,7,2.9998892
-0.98309,-0.183121,0,,,
2019,1,11,9,7,3.9998892
-0.980587,-0.196085,0,,,
-0.97712,-0.21269,0,,,
2019,1,11,9,7,4.9998892
-0.97895,-0.204101,0,,,
-0.979132,-0.203227,0,,,
2019,1,11,9,7,5.9998892
-0.979673,-0.200603,0,,,
2019,1,11,9,7,6.9998892
-0.980857,-0.19473,0,,,
-0.978041,-0.20841,0,,,
2019,1,11,9,7,7.9998892
-0.978956,-0.204074,0,,,
2019,1,11,9,7,8.9998892
-0.977991,-0.208645,0,,,
2019,1,11,9,7,9.9998892
-0.982097,-0.188377,0,,,
-0.98168,-0.190536,0,,,
2019,1,11,9,7,10.9998892
-0.977929,-0.208937,0,,,
2019,1,11,9,7,11.9998892
-0.980935,-0.194337,0,,,
-0.979149,-0.203142,0,,,
2019,1,11,9,7,12.9998892
-0.982225,-0.187707,0,,,
2019,1,11,9,7,13.9998892
-0.979951,-0.199237,0,,,
2019,1,11,9,7,14.9998892
-0.98361,-0.180312,0,,,
-0.979401,-0.201926,0,,,
2019,1,11,9,7,15.9998892
-0.984751,-0.173972,0,,,
2019,1,11,9,7,16.9998892
-0.980414,-0.196947,0,,,
2019,1,11,9,7,17.9998892
-0.982119,-0.188262,0,,,
-0.980286,-0.197582,0,,,
2019,1,11,9,7,18.9998892
-0.982753,-0.184922,0,,,
2019,1,11,9,7,19.9998892
-0.981876,-0.189522,0,,,
-0.983334,-0.181807,0,,,
2019,1,11,9,7,20.9998892
-0.981462,-0.191656,0,,,
2019,1,11,9,7,21.9998892
-0.982396,-0.186809,0,,,
2019,1,11,9,7,22.9998892
-0.981256,-0.192707,0,,,
-0.981564,-0.191133,0,,,
2019,1,11,9,7,23.9998892
-0.981198,-0.193004,0,,,
2019,1,11,9,7,24.9998892
-0.981852,-0.189647,0,,,
-0.978547,-0.206024,0,,,
2019,1,11,9,7,25.9998892
-0.980593,-0.196054,0,,,
2019,1,11,9,7,26.9998892
-0.978239,-0.207481,0,,,
-0.980724,-0.195398,0,,,
2019,1,11,9,7,27.9998892
-0.978072,-0.208266,0,,,
2019,1,11,9,7,28.9998892
-0.979501,-0.20144,0,,,
2019,1,11,9,7,29.9998892
-0.975563,-0.219721,0,,,
-0.977123,-0.212674,0,,,
2019,1,11,9,7,30.9998892
-0.975422,-0.220344,0,,,
2019,1,11,9,7,31.9998892
-0.979668,-0.200626,0,,,
-0.980285,-0.19759,0,,,
2019,1,11,9,7,32.9998892
-0.979874,-0.199618,0,,,
2019,1,11,9,7,33.9998892
-0.979577,-0.201071,0,,,
-0.980921,-0.194407,0,,,
2019,1,11,9,7,34.9998892
-0.976019,-0.217686,0,,,
2019,1,11,9,7,35.9998892
-0.975278,-0.22098,0,,,
2019,1,11,9,7,36.9998892
-0.974594,-0.223981,0,,,
-0.97711,-0.212734,0,,,
2019,1,11,9,7,37.9998892
-0.967676,-0.252197,0,,,
2019,1,11,9,7,38.9998892
-0.97907,-0.203524,0,,,
-0.973465,-0.228835,0,,,
2019,1,11,9,7,39.9998892
-0.971587,-0.236682,0,,,
-0.973469,-0.228819,0,,,
2019,1,11,9,7,40.9998892
-0.974183,-0.225759,0,,,
2019,1,11,9,7,41.9998892
-0.968492,-0.249044,0,,,
-0.973727,-0.227719,0,,,
2019,1,11,9,7,42.9998892
-0.965918,-0.258847,0,,,
2019,1,11,9,7,43.9998892
-0.975308,-0.22085,0,,,
-0.968767,-0.247974,0,,,
2019,1,11,9,7,44.9998892
-0.968242,-0.250015,0,,,
2019,1,11,9,7,45.9998892
-0.963735,-0.266859,0,,,
-0.969466,-0.245227,0,,,
2019,1,11,9,7,46.9998892
-0.969612,-0.244648,0,,,
2019,1,11,9,7,47.9998892
-0.975126,-0.221651,0,,,
-0.965426,-0.260679,0,,,
2019,1,11,9,7,48.9998892
-0.970319,-0.241827,0,,,
-0.971251,-0.238056,0,,,
2019,1,11,9,7,49.9998892
-0.97183,-0.235682,0,,,
2019,1,11,9,7,50.9998892
-0.972366,-0.233463,0,,,
-0.972193,-0.234181,0,,,
2019,1,11,9,7,51.9998892
-0.967302,-0.253627,0,,,
2019,1,11,9,7,52.9998892
-0.971819,-0.235728,0,,,
-0.971092,-0.238706,0,,,
2019,1,11,9,7,53.9998892
-0.973813,-0.227352,0,,,
-0.971531,-0.236911,0,,,
2019,1,11,9,7,54.9998892
-0.973661,-0.228002,0,,,
2019,1,11,9,7,55.9998892
-0.969454,-0.245274,0,,,
-0.97082,-0.239808,0,,,
2019,1,11,9,7,56.9998892
-0.968598,-0.248632,0,,,
2019,1,11,9,7,57.9998892
-0.970079,-0.24279,0,,,
-0.967313,-0.253584,0,,,
2019,1,11,9,7,58.9998892
-0.97068,-0.240377,0,,,
-0.971286,-0.237917,0,,,
2019,1,11,9,7,59.9998892
-0.973456,-0.228875,0,,,
2019,1,11,9,8,0.9998892
-0.971443,-0.237272,0,,,
-0.966975,-0.254872,0,,,
2019,1,11,9,8,1.9998892
-0.970443,-0.241332,0,,,
2019,1,11,9,8,2.9998892
-0.972222,-0.234061,0,,,
-0.97376,-0.227577,0,,,
2019,1,11,9,8,3.9998892
-0.971027,-0.238969,0,,,
2019,1,11,9,8,4.9998892
2019,1,11,9,8,5.9998892
