2018,4,18,8,5,43.0003973
2018,4,18,8,5,44.0003973
-0.076983,-0.997032,0,,,
2018,4,18,8,5,45.0003973
-0.047974,-0.998849,0,,,
2018,4,18,8,5,46.0003973
2018,4,18,8,5,47.0003973
2018,4,18,8,5,48.0003973
2018,4,18,8,5,49.0003973
0.110034,-0.993928,0,,,
2018,4,18,8,5,50.0003973
0.106465,-0.994316,0,,,
2018,4,18,8,5,51.0003973
0.024545,-0.999699,0,,,
2018,4,18,8,5,52.0003973
0.214012,-0.976831,0,,,
2018,4,18,8,5,53.0003973
0.228933,-0.973442,0,,,
2018,4,18,8,5,54.0003973
0.340859,-0.940114,0,,,
2018,4,18,8,5,55.0003973
0.277903,-0.960609,0,,,
2018,4,18,8,5,56.0003973
0.167528,-0.985867,0,,,
2018,4,18,8,5,57.0003973
2018,4,18,8,5,58.0003973
2018,4,18,8,5,59.0003973
2018,4,18,8,6,0.0003973
