0.682614,-0.730779,162.407211,0.682614,136.951741,112.000000
  2019,     9,    12,    10,    40,    2.0002386
0.690013,-0.723797,162.856628,0.690013,136.368880,113.000000
  2019,     9,    12,    10,    40,    3.0002386
0.689997,-0.723812,162.978973,0.689997,136.370150,114.000000
0.688275,-0.725449,162.324265,0.688275,136.506248,115.000000
  2019,     9,    12,    10,    40,    4.0002386
0.686800,-0.726846,162.026062,0.686800,136.622648,116.000000
0.696785,-0.717280,162.431366,0.696785,135.830360,117.000000
  2019,     9,    12,    10,    40,    5.0002386
0.703841,-0.710357,162.784180,0.703841,135.264001,118.000000
0.727554,-0.686050,162.304840,0.727554,133.318271,119.000000
  2019,     9,    12,    10,    40,    6.0002386
0.716321,-0.697771,162.700165,0.716321,134.248420,120.000000
0.719492,-0.694500,162.743744,0.719492,133.987411,121.000000
  2019,     9,    12,    10,    40,    7.0002386
0.720160,-0.693808,162.506958,0.720160,133.932305,122.000000
0.736828,-0.676080,162.326889,0.736828,132.538086,123.000000
  2019,     9,    12,    10,    40,    8.0002386
0.725649,-0.688065,162.650818,0.725649,133.477128,124.000000
0.711514,-0.702672,162.639801,0.711514,134.641771,125.000000
0.714198,-0.699944,162.330566,0.714198,134.422508,126.000000
  2019,     9,    12,    10,    40,    9.0002386
0.676160,-0.736754,162.412460,0.676160,137.455672,127.000000
  2019,     9,    12,    10,    40,   10.0002386
0.689131,-0.724637,162.650818,0.689131,136.438657,128.000000
0.701126,-0.713037,162.374664,0.701126,135.482581,129.000000
  2019,     9,    12,    10,    40,   11.0002386
0.712023,-0.702156,163.026215,0.712023,134.600257,130.000000
0.718758,-0.695260,162.408783,0.718758,134.047954,131.000000
  2019,     9,    12,    10,    40,   12.0002386
0.715722,-0.698385,162.201935,0.715722,134.297570,132.000000
0.705195,-0.709013,162.564713,0.705195,135.154663,133.000000
0.718374,-0.695657,162.406158,0.718374,134.079632,134.000000
  2019,     9,    12,    10,    40,   13.0002386
0.720755,-0.693189,162.636124,0.720755,133.883114,135.000000
0.705800,-0.708411,162.081192,0.705800,135.105786,136.000000
  2019,     9,    12,    10,    40,   14.0002386
0.728371,-0.685183,162.883926,0.728371,133.249969,137.000000
0.720788,-0.693156,162.520096,0.720788,133.880450,138.000000
  2019,     9,    12,    10,    40,   15.0002386
0.725762,-0.687946,162.959015,0.725762,133.467729,139.000000
  2019,     9,    12,    10,    40,   16.0002386
0.725027,-0.688720,162.854538,0.725027,133.528901,140.000000
0.730997,-0.682381,163.052994,0.730997,133.029983,141.000000
  2019,     9,    12,    10,    40,   17.0002386
0.733439,-0.679755,163.134903,0.733439,132.824489,142.000000
0.740270,-0.672310,162.729050,0.740270,132.245576,143.000000
  2019,     9,    12,    10,    40,   18.0002386
0.740308,-0.672268,162.765808,0.740308,132.242325,144.000000
0.755822,-0.654777,162.820404,0.755822,130.902747,145.000000
  2019,     9,    12,    10,    40,   19.0002386
0.767502,-0.641047,162.575745,0.767502,129.869914,146.000000
0.756732,-0.653725,162.742172,0.756732,130.823039,147.000000
0.773580,-0.633699,162.853485,0.773580,129.323553,148.000000
  2019,     9,    12,    10,    40,   20.0002386
0.775782,-0.631001,162.864502,0.775782,129.124030,149.000000
0.764819,-0.644245,162.832474,0.764819,130.109120,150.000000
  2019,     9,    12,    10,    40,   21.0002386
0.792024,-0.610490,163.303452,0.792024,127.624967,151.000000
0.790390,-0.612604,162.950607,0.790390,127.778018,152.000000
  2019,     9,    12,    10,    40,   22.0002386
0.788807,-0.614641,162.674438,0.788807,127.925864,153.000000
0.784747,-0.619817,163.236771,0.784747,128.302754,154.000000
0.780205,-0.625524,163.224686,0.780205,128.720680,155.000000
  2019,     9,    12,    10,    40,   23.0002386
0.781721,-0.623628,163.012039,0.781721,128.581576,156.000000
  2019,     9,    12,    10,    40,   24.0002386
0.785669,-0.618647,162.676544,0.785669,128.217390,157.000000
0.795545,-0.605894,163.161163,0.795545,127.293225,158.000000
  2019,     9,    12,    10,    40,   25.0002386
0.777681,-0.628659,163.123352,0.777681,128.951280,159.000000
0.784286,-0.620399,162.668671,0.784286,128.345306,160.000000
0.792587,-0.609759,163.359116,0.792587,127.572074,161.000000
  2019,     9,    12,    10,    40,   26.0002386
0.781059,-0.624457,163.151703,0.781059,128.642324,162.000000
  2019,     9,    12,    10,    40,   27.0002386
0.780349,-0.625345,163.233612,0.780349,128.707497,163.000000
  2019,     9,    12,    10,    40,   28.0002386
  2019,     9,    12,    10,    40,   29.0002386
0.760723,-0.649076,163.261978,0.760723,130.472008,164.000000
  2019,     9,    12,    10,    40,   30.0002386
0.770501,-0.637439,163.044067,0.770501,129.601105,165.000000
  2019,     9,    12,    10,    40,   31.0002386
0.787429,-0.616405,162.929611,0.787429,128.054080,166.000000
  2019,     9,    12,    10,    40,   32.0002386
0.795207,-0.606338,162.901779,0.795207,127.325176,167.000000
0.783870,-0.620925,163.275101,0.783870,128.383719,168.000000
  2019,     9,    12,    10,    40,   33.0002386
  2019,     9,    12,    10,    40,   34.0002386
0.793735,-0.608264,163.235718,0.793735,127.464061,169.000000
  2019,     9,    12,    10,    40,   35.0002386
0.804853,-0.593474,163.399536,0.804853,126.403934,170.000000
