2019,1,22,7,6,40.9998369
2019,1,22,7,6,41.9998369
2019,1,22,7,6,42.9998369
-0.525813,0.8506,0,,,
2019,1,22,7,6,43.9998369
-0.543486,0.839418,0,,,
2019,1,22,7,6,44.9998369
-0.546153,0.837685,0,,,
-0.512226,0.858851,0,,,
2019,1,22,7,6,45.9998369
-0.525371,0.850873,0,,,
2019,1,22,7,6,46.9998369
-0.569478,0.822006,0,,,
-0.530557,0.847649,0,,,
2019,1,22,7,6,47.9998369
-0.559479,0.828844,0,,,
-0.561292,0.827618,0,,,
2019,1,22,7,6,48.9998369
-0.557344,0.830282,0,,,
2019,1,22,7,6,49.9998369
-0.546291,0.837595,0,,,
-0.520948,0.853589,0,,,
2019,1,22,7,6,50.9998369
-0.562865,0.826549,0,,,
2019,1,22,7,6,51.9998369
-0.541252,0.84086,0,,,
-0.583675,0.811987,0,,,
2019,1,22,7,6,52.9998369
-0.587045,0.809555,0,,,
-0.585191,0.810895,0,,,
2019,1,22,7,6,53.9998369
-0.574036,0.81883,0,,,
2019,1,22,7,6,54.9998369
-0.591715,0.806148,0,,,
2019,1,22,7,6,55.9998369
-0.611284,0.791411,0,,,
-0.621044,0.783776,0,,,
2019,1,22,7,6,56.9998369
-0.604233,0.796808,0,,,
-0.628318,0.777957,0,,,
2019,1,22,7,6,57.9998369
-0.607959,0.793968,0,,,
2019,1,22,7,6,58.9998369
-0.591309,0.806445,0,,,
2019,1,22,7,6,59.9998369
-0.622502,0.782618,0,,,
-0.649769,0.760132,0,,,
2019,1,22,7,7,0.9998369
-0.600709,0.799468,0,,,
-0.607868,0.794038,0,,,
2019,1,22,7,7,1.9998369
-0.640934,0.767596,0,,,
2019,1,22,7,7,2.9998369
-0.667717,0.744415,0,,,
-0.632867,0.77426,0,,,
2019,1,22,7,7,3.9998369
-0.644298,0.764774,0,,,
2019,1,22,7,7,4.9998369
-0.653401,0.757012,0,,,
-0.647552,0.762022,0,,,
2019,1,22,7,7,5.9998369
-0.616585,0.787288,0,,,
-0.654523,0.756042,0,,,
2019,1,22,7,7,6.9998369
-0.591634,0.806207,0,,,
2019,1,22,7,7,7.9998369
-0.632616,0.774466,0,,,
2019,1,22,7,7,8.9998369
-0.637173,0.770721,0,,,
-0.63196,0.775001,0,,,
2019,1,22,7,7,9.9998369
-0.619757,0.784794,0,,,
-0.648366,0.761329,0,,,
2019,1,22,7,7,10.9998369
-0.642648,0.766162,0,,,
2019,1,22,7,7,11.9998369
-0.646088,0.763263,0,,,
-0.601543,0.79884,0,,,
2019,1,22,7,7,12.9998369
-0.616423,0.787416,0,,,
2019,1,22,7,7,13.9998369
-0.562227,0.826983,0,,,
-0.604542,0.796573,0,,,
2019,1,22,7,7,14.9998369
-0.595365,0.803455,0,,,
-0.626395,0.779505,0,,,
2019,1,22,7,7,15.9998369
-0.656626,0.754216,0,,,
-0.843769,0.536706,0,,,
-0.790632,0.612292,0,,,
2019,1,22,7,7,16.9998369
-0.744454,0.667674,0,,,
-0.564981,0.825104,0,,,
-0.610047,0.792365,0,,,
-0.603836,0.797108,0,,,
2019,1,22,7,7,17.9998369
-0.566597,0.823995,0,,,
-0.576307,0.817233,0,,,
-0.588583,0.808437,0,,,
-0.63514,0.772397,0,,,
2019,1,22,7,7,18.9998369
-0.622877,0.78232,0,,,
-0.592224,0.805773,0,,,
2019,1,22,7,7,19.9998369
-0.609409,0.792856,0,,,
2019,1,22,7,7,20.9998369
-0.585533,0.810649,0,,,
-0.60566,0.795723,0,,,
2019,1,22,7,7,21.9998369
-0.61584,0.787871,0,,,
2019,1,22,7,7,22.9998369
-0.686138,0.727472,0,,,
-0.585749,0.810492,0,,,
2019,1,22,7,7,23.9998369
-0.650829,0.759225,0,,,
2019,1,22,7,7,24.9998369
-0.613196,0.789931,0,,,
-0.623311,0.781974,0,,,
2019,1,22,7,7,25.9998369
-0.581436,0.813592,0,,,
-0.603391,0.797446,0,,,
2019,1,22,7,7,26.9998369
-0.656314,0.754488,0,,,
2019,1,22,7,7,27.9998369
-0.578554,0.815644,0,,,
2019,1,22,7,7,28.9998369
-0.57161,0.820525,0,,,
-0.5661,0.824337,0,,,
2019,1,22,7,7,29.9998369
-0.56631,0.824192,0,,,
-0.649413,0.760436,0,,,
2019,1,22,7,7,30.9998369
-0.609576,0.792728,0,,,
2019,1,22,7,7,31.9998369
-0.605475,0.795864,0,,,
-0.60188,0.798586,0,,,
2019,1,22,7,7,32.9998369
-0.675669,0.737205,0,,,
2019,1,22,7,7,33.9998369
-0.601573,0.798818,0,,,
-0.679191,0.733961,0,,,
2019,1,22,7,7,34.9998369
-0.544409,0.83882,0,,,
-0.480554,0.876965,0,,,
2019,1,22,7,7,35.9998369
-0.561407,0.82754,0,,,
-0.613168,0.789953,0,,,
-0.544702,0.83863,0,,,
2019,1,22,7,7,36.9998369
-0.570208,0.8215,0,,,
-0.586888,0.809668,0,,,
2019,1,22,7,7,37.9998369
-0.602248,0.798309,0,,,
-0.591047,0.806637,0,,,
-0.623767,0.781611,0,,,
2019,1,22,7,7,38.9998369
-0.699909,0.714232,0,,,
2019,1,22,7,7,39.9998369
-0.620166,0.784471,0,,,
-0.570359,0.821395,0,,,
2019,1,22,7,7,40.9998369
-0.549739,0.835336,0,,,
-0.591865,0.806037,0,,,
2019,1,22,7,7,41.9998369
-0.571129,0.820861,0,,,
2019,1,22,7,7,42.9998369
-0.619633,0.784891,0,,,
2019,1,22,7,7,43.9998369
-0.575434,0.817848,0,,,
-0.637323,0.770597,0,,,
2019,1,22,7,7,43.9998369
-0.61826,0.785974,0,,,
2019,1,22,7,7,44.9998369
-0.65764,0.753332,0,,,
-0.612633,0.790368,0,,,
2019,1,22,7,7,45.9998369
-0.707069,0.707145,0,,,
2019,1,22,7,7,46.9998369
-0.624684,0.780878,0,,,
