% 2016îN 12åé 14ì˙ 12éû 40ï™ 43.845000ïb é¿çs
%------------------------------------------------------------------------------------------------------------------------------
Observation File :  020606_rov_mod.02o
Ephemeris_N File :  020606_rov_mod.02n
Ephemeris_G File :  Nothing
IONEX       File :  igsg1570.02i
IGS SP3     File :  igs11694.sp3
START       TIME :  2002/ 6/ 6  5:28:20
END         TIME :  2002/ 6/ 6  5:43: 5
True Position[m] :  X =      34.9831,  Y =     135.9604,  Z =     177.7435
True Position[m] :  X = -3760817.9558,  Y = 3636806.4611,  Z = 3636436.1235
True Position[m] :  X =      34.9831,  Y =     135.9604,  Z =     177.7444
True Position[m] :  X = -3760817.6384,  Y = 3636806.4602,  Z = 3636436.4368
True Position[m] :  X =      34.9831,  Y =     135.9604,  Z =     177.7366
True Position[m] :  X = -3760817.3311,  Y = 3636806.4737,  Z = 3636436.7563
True Position[m] :  X =      34.9831,  Y =     135.9604,  Z =     177.7465
True Position[m] :  X = -3760817.0166,  Y = 3636806.4881,  Z = 3636437.0613
True Position[m] :  X =      34.9831,  Y =     135.9604,  Z =     177.7444
True Position[m] :  X = -3760816.7130,  Y = 3636806.4796,  Z = 3636437.3647
True Position[m] :  X =      34.9831,  Y =     135.9604,  Z =     177.7346
True Position[m] :  X = -3760816.4267,  Y = 3636806.4587,  Z = 3636437.6806
True Position[m] :  X =      34.9832,  Y =     135.9604,  Z =     177.7352
True Position[m] :  X = -3760816.1286,  Y = 3636806.4678,  Z = 3636437.9862
True Position[m] :  X =      34.9832,  Y =     135.9604,  Z =     177.7400
True Position[m] :  X = -3760815.8302,  Y = 3636806.4551,  Z = 3636438.2975
True Position[m] :  X =      34.9832,  Y =     135.9604,  Z =     177.7355
True Position[m] :  X = -3760815.5386,  Y = 3636806.4231,  Z = 3636438.6181
True Position[m] :  X =      34.9832,  Y =     135.9604,  Z =     177.7293
True Position[m] :  X = -3760815.2523,  Y = 3636806.3959,  Z = 3636438.9384
True Position[m] :  X =      34.9832,  Y =     135.9604,  Z =     177.7289
True Position[m] :  X = -3760814.9653,  Y = 3636806.3635,  Z = 3636439.2647
True Position[m] :  X =      34.9832,  Y =     135.9604,  Z =     177.7285
True Position[m] :  X = -3760814.6909,  Y = 3636806.3251,  Z = 3636439.5735
True Position[m] :  X =      34.9832,  Y =     135.9604,  Z =     177.7220
True Position[m] :  X = -3760814.4144,  Y = 3636806.2591,  Z = 3636439.9147
True Position[m] :  X =      34.9832,  Y =     135.9604,  Z =     177.7172
True Position[m] :  X = -3760814.1384,  Y = 3636806.2305,  Z = 3636440.2443
True Position[m] :  X =      34.9832,  Y =     135.9604,  Z =     177.7273
True Position[m] :  X = -3760813.8540,  Y = 3636806.1838,  Z = 3636440.5753
True Position[m] :  X =      34.9832,  Y =     135.9604,  Z =     177.7230
True Position[m] :  X = -3760813.5878,  Y = 3636806.1307,  Z = 3636440.9110
True Position[m] :  X =      34.9832,  Y =     135.9604,  Z =     177.7285
True Position[m] :  X = -3760813.3132,  Y = 3636806.0750,  Z = 3636441.2508
True Position[m] :  X =      34.9832,  Y =     135.9604,  Z =     177.7298
True Position[m] :  X = -3760813.0272,  Y = 3636806.0286,  Z = 3636441.5808
True Position[m] :  X =      34.9832,  Y =     135.9604,  Z =     177.7241
True Position[m] :  X = -3760812.7468,  Y = 3636805.9795,  Z = 3636441.9112
True Position[m] :  X =      34.9832,  Y =     135.9604,  Z =     177.7204
True Position[m] :  X = -3760812.4871,  Y = 3636805.9223,  Z = 3636442.2418
True Position[m] :  X =      34.9832,  Y =     135.9604,  Z =     177.7244
True Position[m] :  X = -3760812.2208,  Y = 3636805.8536,  Z = 3636442.5795
True Position[m] :  X =      34.9832,  Y =     135.9604,  Z =     177.7221
True Position[m] :  X = -3760811.9594,  Y = 3636805.7744,  Z = 3636442.9205
True Position[m] :  X =      34.9832,  Y =     135.9604,  Z =     177.7185
True Position[m] :  X = -3760811.6977,  Y = 3636805.6938,  Z = 3636443.2507
True Position[m] :  X =      34.9832,  Y =     135.9604,  Z =     177.7078
True Position[m] :  X = -3760811.4461,  Y = 3636805.6236,  Z = 3636443.5872
True Position[m] :  X =      34.9832,  Y =     135.9604,  Z =     177.7126
True Position[m] :  X = -3760811.1954,  Y = 3636805.5393,  Z = 3636443.9273
True Position[m] :  X =      34.9832,  Y =     135.9604,  Z =     177.7119
True Position[m] :  X = -3760810.9546,  Y = 3636805.4568,  Z = 3636444.2614
True Position[m] :  X =      34.9832,  Y =     135.9604,  Z =     177.7146
True Position[m] :  X = -3760810.7049,  Y = 3636805.3712,  Z = 3636444.5969
True Position[m] :  X =      34.9832,  Y =     135.9604,  Z =     177.7112
True Position[m] :  X = -3760810.4827,  Y = 3636805.2718,  Z = 3636444.9307
True Position[m] :  X =      34.9832,  Y =     135.9604,  Z =     177.7151
True Position[m] :  X = -3760810.2482,  Y = 3636805.1901,  Z = 3636445.2535
True Position[m] :  X =      34.9832,  Y =     135.9604,  Z =     177.7154
True Position[m] :  X = -3760810.0191,  Y = 3636805.1063,  Z = 3636445.5670
True Position[m] :  X =      34.9832,  Y =     135.9603,  Z =     177.7125
True Position[m] :  X = -3760809.8021,  Y = 3636805.0082,  Z = 3636445.8936
True Position[m] :  X =      34.9832,  Y =     135.9603,  Z =     177.7161
True Position[m] :  X = -3760809.5752,  Y = 3636804.9187,  Z = 3636446.2228
True Position[m] :  X =      34.9832,  Y =     135.9603,  Z =     177.7203
True Position[m] :  X = -3760809.3651,  Y = 3636804.8056,  Z = 3636446.5546
True Position[m] :  X =      34.9833,  Y =     135.9603,  Z =     177.7223
True Position[m] :  X = -3760809.1528,  Y = 3636804.6749,  Z = 3636446.9101
True Position[m] :  X =      34.9833,  Y =     135.9603,  Z =     177.7267
True Position[m] :  X = -3760808.9246,  Y = 3636804.5383,  Z = 3636447.2629
True Position[m] :  X =      34.9833,  Y =     135.9603,  Z =     177.7167
True Position[m] :  X = -3760808.7042,  Y = 3636804.4136,  Z = 3636447.6081
True Position[m] :  X =      34.9833,  Y =     135.9603,  Z =     177.7139
True Position[m] :  X = -3760808.4809,  Y = 3636804.2855,  Z = 3636447.9577
True Position[m] :  X =      34.9833,  Y =     135.9603,  Z =     177.7098
True Position[m] :  X = -3760808.2752,  Y = 3636804.1552,  Z = 3636448.3076
True Position[m] :  X =      34.9833,  Y =     135.9603,  Z =     177.7150
True Position[m] :  X = -3760808.0451,  Y = 3636804.0575,  Z = 3636448.6546
True Position[m] :  X =      34.9833,  Y =     135.9603,  Z =     177.7228
True Position[m] :  X = -3760807.8263,  Y = 3636803.9137,  Z = 3636448.9996
True Position[m] :  X =      34.9833,  Y =     135.9603,  Z =     177.7098
True Position[m] :  X = -3760807.6320,  Y = 3636803.7818,  Z = 3636449.3412
True Position[m] :  X =      34.9833,  Y =     135.9603,  Z =     177.7161
True Position[m] :  X = -3760807.4452,  Y = 3636803.6361,  Z = 3636449.6779
True Position[m] :  X =      34.9833,  Y =     135.9603,  Z =     177.7162
True Position[m] :  X = -3760807.2599,  Y = 3636803.4759,  Z = 3636450.0291
True Position[m] :  X =      34.9833,  Y =     135.9603,  Z =     177.7171
True Position[m] :  X = -3760807.0618,  Y = 3636803.3139,  Z = 3636450.3894
True Position[m] :  X =      34.9833,  Y =     135.9603,  Z =     177.7148
True Position[m] :  X = -3760806.8455,  Y = 3636803.1728,  Z = 3636450.7531
True Position[m] :  X =      34.9833,  Y =     135.9603,  Z =     177.7156
True Position[m] :  X = -3760806.6559,  Y = 3636803.0027,  Z = 3636451.1098
True Position[m] :  X =      34.9833,  Y =     135.9603,  Z =     177.7115
True Position[m] :  X = -3760806.4904,  Y = 3636802.8015,  Z = 3636451.4655
True Position[m] :  X =      34.9833,  Y =     135.9603,  Z =     177.7034
True Position[m] :  X = -3760806.2968,  Y = 3636802.6322,  Z = 3636451.8314
True Position[m] :  X =      34.9833,  Y =     135.9603,  Z =     177.7027
True Position[m] :  X = -3760806.1204,  Y = 3636802.4570,  Z = 3636452.1848
True Position[m] :  X =      34.9833,  Y =     135.9603,  Z =     177.7016
True Position[m] :  X = -3760805.9371,  Y = 3636802.2979,  Z = 3636452.5362
True Position[m] :  X =      34.9833,  Y =     135.9603,  Z =     177.7045
True Position[m] :  X = -3760805.7601,  Y = 3636802.1404,  Z = 3636452.8768
True Position[m] :  X =      34.9833,  Y =     135.9603,  Z =     177.7059
True Position[m] :  X = -3760805.6018,  Y = 3636801.9821,  Z = 3636453.2019
True Position[m] :  X =      34.9833,  Y =     135.9603,  Z =     177.7088
True Position[m] :  X = -3760805.4411,  Y = 3636801.8043,  Z = 3636453.5488
True Position[m] :  X =      34.9833,  Y =     135.9603,  Z =     177.7119
True Position[m] :  X = -3760805.2753,  Y = 3636801.6323,  Z = 3636453.8854
True Position[m] :  X =      34.9833,  Y =     135.9603,  Z =     177.7092
True Position[m] :  X = -3760805.1291,  Y = 3636801.4320,  Z = 3636454.2309
True Position[m] :  X =      34.9833,  Y =     135.9603,  Z =     177.7071
True Position[m] :  X = -3760804.9679,  Y = 3636801.2405,  Z = 3636454.5845
True Position[m] :  X =      34.9833,  Y =     135.9603,  Z =     177.7058
True Position[m] :  X = -3760804.8244,  Y = 3636801.0507,  Z = 3636454.9261
True Position[m] :  X =      34.9833,  Y =     135.9603,  Z =     177.7090
True Position[m] :  X = -3760804.6694,  Y = 3636800.8536,  Z = 3636455.2730
True Position[m] :  X =      34.9833,  Y =     135.9603,  Z =     177.7044
True Position[m] :  X = -3760804.5351,  Y = 3636800.6462,  Z = 3636455.6237
True Position[m] :  X =      34.9834,  Y =     135.9603,  Z =     177.7082
True Position[m] :  X = -3760804.4045,  Y = 3636800.4248,  Z = 3636455.9733
True Position[m] :  X =      34.9834,  Y =     135.9603,  Z =     177.7056
True Position[m] :  X = -3760804.2489,  Y = 3636800.2407,  Z = 3636456.3325
True Position[m] :  X =      34.9834,  Y =     135.9603,  Z =     177.7151
True Position[m] :  X = -3760804.1311,  Y = 3636800.0168,  Z = 3636456.6620
True Position[m] :  X =      34.9834,  Y =     135.9603,  Z =     177.7071
True Position[m] :  X = -3760804.0095,  Y = 3636799.7948,  Z = 3636457.0136
True Position[m] :  X =      34.9834,  Y =     135.9603,  Z =     177.7106
True Position[m] :  X = -3760803.8850,  Y = 3636799.5790,  Z = 3636457.3571
True Position[m] :  X =      34.9834,  Y =     135.9603,  Z =     177.7114
True Position[m] :  X = -3760803.7693,  Y = 3636799.3729,  Z = 3636457.6926
True Position[m] :  X =      34.9834,  Y =     135.9603,  Z =     177.7182
True Position[m] :  X = -3760803.6463,  Y = 3636799.1446,  Z = 3636458.0379
True Position[m] :  X =      34.9834,  Y =     135.9603,  Z =     177.7137
True Position[m] :  X = -3760803.5353,  Y = 3636798.9234,  Z = 3636458.3641
True Position[m] :  X =      34.9834,  Y =     135.9603,  Z =     177.7094
True Position[m] :  X = -3760803.4176,  Y = 3636798.7006,  Z = 3636458.7125
True Position[m] :  X =      34.9834,  Y =     135.9603,  Z =     177.7129
True Position[m] :  X = -3760803.3106,  Y = 3636798.4560,  Z = 3636459.0606
True Position[m] :  X =      34.9834,  Y =     135.9604,  Z =     177.7101
True Position[m] :  X = -3760803.1988,  Y = 3636798.2152,  Z = 3636459.4111
True Position[m] :  X =      34.9834,  Y =     135.9604,  Z =     177.7080
True Position[m] :  X = -3760803.0928,  Y = 3636797.9710,  Z = 3636459.7572
True Position[m] :  X =      34.9834,  Y =     135.9604,  Z =     177.7050
True Position[m] :  X = -3760802.9923,  Y = 3636797.7325,  Z = 3636460.0901
True Position[m] :  X =      34.9834,  Y =     135.9604,  Z =     177.7008
True Position[m] :  X = -3760802.8879,  Y = 3636797.4767,  Z = 3636460.4336
True Position[m] :  X =      34.9834,  Y =     135.9604,  Z =     177.6906
True Position[m] :  X = -3760802.8061,  Y = 3636797.2259,  Z = 3636460.7678
True Position[m] :  X =      34.9834,  Y =     135.9604,  Z =     177.6912
True Position[m] :  X = -3760802.7219,  Y = 3636796.9783,  Z = 3636461.1118
True Position[m] :  X =      34.9834,  Y =     135.9604,  Z =     177.6978
True Position[m] :  X = -3760802.6462,  Y = 3636796.7154,  Z = 3636461.4477
True Position[m] :  X =      34.9834,  Y =     135.9604,  Z =     177.6961
True Position[m] :  X = -3760802.5768,  Y = 3636796.4604,  Z = 3636461.7719
True Position[m] :  X =      34.9834,  Y =     135.9604,  Z =     177.6959
True Position[m] :  X = -3760802.5231,  Y = 3636796.1779,  Z = 3636462.1106
True Position[m] :  X =      34.9834,  Y =     135.9604,  Z =     177.6975
True Position[m] :  X = -3760802.4600,  Y = 3636795.8992,  Z = 3636462.4486
True Position[m] :  X =      34.9834,  Y =     135.9604,  Z =     177.6954
True Position[m] :  X = -3760802.3830,  Y = 3636795.6179,  Z = 3636462.7922
True Position[m] :  X =      34.9834,  Y =     135.9604,  Z =     177.6868
True Position[m] :  X = -3760802.3291,  Y = 3636795.3182,  Z = 3636463.1374
True Position[m] :  X =      34.9834,  Y =     135.9604,  Z =     177.6823
True Position[m] :  X = -3760802.2646,  Y = 3636795.0265,  Z = 3636463.4827
True Position[m] :  X =      34.9834,  Y =     135.9604,  Z =     177.6761
True Position[m] :  X = -3760802.2025,  Y = 3636794.7547,  Z = 3636463.8087
True Position[m] :  X =      34.9834,  Y =     135.9604,  Z =     177.6717
True Position[m] :  X = -3760802.1434,  Y = 3636794.4856,  Z = 3636464.1394
True Position[m] :  X =      34.9834,  Y =     135.9604,  Z =     177.6732
True Position[m] :  X = -3760802.0804,  Y = 3636794.2208,  Z = 3636464.4554
True Position[m] :  X =      34.9834,  Y =     135.9604,  Z =     177.6664
True Position[m] :  X = -3760802.0379,  Y = 3636793.9506,  Z = 3636464.7878
True Position[m] :  X =      34.9835,  Y =     135.9604,  Z =     177.6781
True Position[m] :  X = -3760801.9935,  Y = 3636793.6843,  Z = 3636465.1067
True Position[m] :  X =      34.9835,  Y =     135.9604,  Z =     177.6830
True Position[m] :  X = -3760801.9788,  Y = 3636793.3992,  Z = 3636465.4057
True Position[m] :  X =      34.9835,  Y =     135.9604,  Z =     177.6835
True Position[m] :  X = -3760801.9526,  Y = 3636793.1140,  Z = 3636465.7201
True Position[m] :  X =      34.9835,  Y =     135.9604,  Z =     177.6859
True Position[m] :  X = -3760801.9288,  Y = 3636792.8388,  Z = 3636466.0205
True Position[m] :  X =      34.9835,  Y =     135.9604,  Z =     177.6874
True Position[m] :  X = -3760801.9114,  Y = 3636792.5533,  Z = 3636466.3331
True Position[m] :  X =      34.9835,  Y =     135.9604,  Z =     177.6938
True Position[m] :  X = -3760801.8928,  Y = 3636792.2477,  Z = 3636466.6487
True Position[m] :  X =      34.9835,  Y =     135.9604,  Z =     177.6897
True Position[m] :  X = -3760801.8777,  Y = 3636791.9567,  Z = 3636466.9604
True Position[m] :  X =      34.9835,  Y =     135.9604,  Z =     177.6938
True Position[m] :  X = -3760801.8654,  Y = 3636791.6707,  Z = 3636467.2654
True Position[m] :  X =      34.9835,  Y =     135.9604,  Z =     177.6985
True Position[m] :  X = -3760801.8568,  Y = 3636791.3753,  Z = 3636467.5640
True Position[m] :  X =      34.9835,  Y =     135.9604,  Z =     177.6963
True Position[m] :  X = -3760801.8483,  Y = 3636791.0786,  Z = 3636467.8767
True Position[m] :  X =      34.9835,  Y =     135.9604,  Z =     177.7016
True Position[m] :  X = -3760801.8457,  Y = 3636790.7889,  Z = 3636468.1607
True Position[m] :  X =      34.9835,  Y =     135.9604,  Z =     177.6979
True Position[m] :  X = -3760801.8503,  Y = 3636790.4907,  Z = 3636468.4506
True Position[m] :  X =      34.9835,  Y =     135.9604,  Z =     177.6970
True Position[m] :  X = -3760801.8634,  Y = 3636790.1810,  Z = 3636468.7480
True Position[m] :  X =      34.9835,  Y =     135.9604,  Z =     177.6989
True Position[m] :  X = -3760801.8724,  Y = 3636789.8795,  Z = 3636469.0538
True Position[m] :  X =      34.9835,  Y =     135.9604,  Z =     177.7078
True Position[m] :  X = -3760801.8820,  Y = 3636789.5793,  Z = 3636469.3395
True Position[m] :  X =      34.9835,  Y =     135.9604,  Z =     177.7062
True Position[m] :  X = -3760801.9119,  Y = 3636789.2621,  Z = 3636469.6327
True Position[m] :  X =      34.9835,  Y =     135.9604,  Z =     177.7113
True Position[m] :  X = -3760801.9208,  Y = 3636788.9566,  Z = 3636469.9166
True Position[m] :  X =      34.9835,  Y =     135.9604,  Z =     177.7053
True Position[m] :  X = -3760801.9458,  Y = 3636788.6310,  Z = 3636470.2029
True Position[m] :  X =      34.9835,  Y =     135.9604,  Z =     177.6988
True Position[m] :  X = -3760801.9874,  Y = 3636788.3181,  Z = 3636470.4701
True Position[m] :  X =      34.9835,  Y =     135.9604,  Z =     177.6982
True Position[m] :  X = -3760802.0397,  Y = 3636788.0106,  Z = 3636470.7259
True Position[m] :  X =      34.9835,  Y =     135.9604,  Z =     177.7006
True Position[m] :  X = -3760802.0861,  Y = 3636787.6847,  Z = 3636471.0048
True Position[m] :  X =      34.9835,  Y =     135.9604,  Z =     177.7022
True Position[m] :  X = -3760802.1399,  Y = 3636787.3726,  Z = 3636471.2687
True Position[m] :  X =      34.9835,  Y =     135.9604,  Z =     177.7074
True Position[m] :  X = -3760802.1710,  Y = 3636787.0709,  Z = 3636471.5369
True Position[m] :  X =      34.9835,  Y =     135.9604,  Z =     177.7077
True Position[m] :  X = -3760802.2302,  Y = 3636786.7554,  Z = 3636471.8099
True Position[m] :  X =      34.9835,  Y =     135.9604,  Z =     177.7193
True Position[m] :  X = -3760802.2753,  Y = 3636786.4409,  Z = 3636472.0701
True Position[m] :  X =      34.9835,  Y =     135.9604,  Z =     177.7160
True Position[m] :  X = -3760802.3333,  Y = 3636786.1097,  Z = 3636472.3425
True Position[m] :  X =      34.9835,  Y =     135.9604,  Z =     177.7177
True Position[m] :  X = -3760802.3945,  Y = 3636785.7982,  Z = 3636472.6029
True Position[m] :  X =      34.9835,  Y =     135.9604,  Z =     177.7257
True Position[m] :  X = -3760802.4495,  Y = 3636785.4802,  Z = 3636472.8510
True Position[m] :  X =      34.9835,  Y =     135.9604,  Z =     177.7191
True Position[m] :  X = -3760802.5225,  Y = 3636785.1468,  Z = 3636473.1046
True Position[m] :  X =      34.9835,  Y =     135.9604,  Z =     177.7176
True Position[m] :  X = -3760802.5971,  Y = 3636784.8215,  Z = 3636473.3603
True Position[m] :  X =      34.9835,  Y =     135.9605,  Z =     177.7229
True Position[m] :  X = -3760802.6799,  Y = 3636784.4815,  Z = 3636473.6188
True Position[m] :  X =      34.9835,  Y =     135.9605,  Z =     177.7262
True Position[m] :  X = -3760802.7329,  Y = 3636784.1668,  Z = 3636473.8741
True Position[m] :  X =      34.9836,  Y =     135.9605,  Z =     177.7246
True Position[m] :  X = -3760802.8107,  Y = 3636783.8542,  Z = 3636474.1144
True Position[m] :  X =      34.9836,  Y =     135.9605,  Z =     177.7301
True Position[m] :  X = -3760802.9006,  Y = 3636783.5328,  Z = 3636474.3365
True Position[m] :  X =      34.9836,  Y =     135.9605,  Z =     177.7273
True Position[m] :  X = -3760803.0063,  Y = 3636783.1974,  Z = 3636474.5717
True Position[m] :  X =      34.9836,  Y =     135.9605,  Z =     177.7334
True Position[m] :  X = -3760803.1123,  Y = 3636782.8579,  Z = 3636474.7982
True Position[m] :  X =      34.9836,  Y =     135.9605,  Z =     177.7323
True Position[m] :  X = -3760803.2028,  Y = 3636782.5036,  Z = 3636475.0507
True Position[m] :  X =      34.9836,  Y =     135.9605,  Z =     177.7287
True Position[m] :  X = -3760803.2949,  Y = 3636782.1705,  Z = 3636475.2991
True Position[m] :  X =      34.9836,  Y =     135.9605,  Z =     177.7356
True Position[m] :  X = -3760803.4038,  Y = 3636781.8199,  Z = 3636475.5402
True Position[m] :  X =      34.9836,  Y =     135.9605,  Z =     177.7383
True Position[m] :  X = -3760803.5059,  Y = 3636781.4889,  Z = 3636475.7679
True Position[m] :  X =      34.9836,  Y =     135.9605,  Z =     177.7404
True Position[m] :  X = -3760803.6158,  Y = 3636781.1400,  Z = 3636475.9914
True Position[m] :  X =      34.9836,  Y =     135.9605,  Z =     177.7346
True Position[m] :  X = -3760803.7280,  Y = 3636780.8056,  Z = 3636476.2308
True Position[m] :  X =      34.9836,  Y =     135.9605,  Z =     177.7475
True Position[m] :  X = -3760803.8438,  Y = 3636780.4702,  Z = 3636476.4394
True Position[m] :  X =      34.9836,  Y =     135.9605,  Z =     177.7443
True Position[m] :  X = -3760803.9640,  Y = 3636780.1249,  Z = 3636476.6537
True Position[m] :  X =      34.9836,  Y =     135.9605,  Z =     177.7413
True Position[m] :  X = -3760804.0873,  Y = 3636779.7846,  Z = 3636476.8607
True Position[m] :  X =      34.9836,  Y =     135.9605,  Z =     177.7387
True Position[m] :  X = -3760804.2142,  Y = 3636779.4352,  Z = 3636477.0802
True Position[m] :  X =      34.9836,  Y =     135.9605,  Z =     177.7403
True Position[m] :  X = -3760804.3442,  Y = 3636779.1107,  Z = 3636477.2719
True Position[m] :  X =      34.9836,  Y =     135.9605,  Z =     177.7419
True Position[m] :  X = -3760804.4908,  Y = 3636778.7651,  Z = 3636477.4644
True Position[m] :  X =      34.9836,  Y =     135.9605,  Z =     177.7418
True Position[m] :  X = -3760804.6294,  Y = 3636778.4297,  Z = 3636477.6534
True Position[m] :  X =      34.9836,  Y =     135.9605,  Z =     177.7409
True Position[m] :  X = -3760804.7897,  Y = 3636778.0765,  Z = 3636477.8410
True Position[m] :  X =      34.9836,  Y =     135.9605,  Z =     177.7416
True Position[m] :  X = -3760804.9444,  Y = 3636777.7372,  Z = 3636478.0153
True Position[m] :  X =      34.9836,  Y =     135.9605,  Z =     177.7394
True Position[m] :  X = -3760805.1005,  Y = 3636777.4009,  Z = 3636478.1940
True Position[m] :  X =      34.9836,  Y =     135.9605,  Z =     177.7423
True Position[m] :  X = -3760805.2478,  Y = 3636777.0684,  Z = 3636478.3812
True Position[m] :  X =      34.9836,  Y =     135.9605,  Z =     177.7470
True Position[m] :  X = -3760805.4025,  Y = 3636776.7149,  Z = 3636478.5796
True Position[m] :  X =      34.9836,  Y =     135.9605,  Z =     177.7505
True Position[m] :  X = -3760805.5502,  Y = 3636776.3664,  Z = 3636478.7695
True Position[m] :  X =      34.9836,  Y =     135.9605,  Z =     177.7479
True Position[m] :  X = -3760805.7093,  Y = 3636776.0170,  Z = 3636478.9583
True Position[m] :  X =      34.9836,  Y =     135.9605,  Z =     177.7508
True Position[m] :  X = -3760805.8820,  Y = 3636775.6610,  Z = 3636479.1322
True Position[m] :  X =      34.9836,  Y =     135.9605,  Z =     177.7495
True Position[m] :  X = -3760806.0448,  Y = 3636775.3141,  Z = 3636479.3240
True Position[m] :  X =      34.9836,  Y =     135.9606,  Z =     177.7578
True Position[m] :  X = -3760806.2080,  Y = 3636774.9807,  Z = 3636479.4962
True Position[m] :  X =      34.9836,  Y =     135.9606,  Z =     177.7628
True Position[m] :  X = -3760806.3871,  Y = 3636774.6229,  Z = 3636479.6492
True Position[m] :  X =      34.9836,  Y =     135.9606,  Z =     177.7522
True Position[m] :  X = -3760806.5700,  Y = 3636774.2879,  Z = 3636479.7994
True Position[m] :  X =      34.9836,  Y =     135.9606,  Z =     177.7552
True Position[m] :  X = -3760806.7573,  Y = 3636773.9513,  Z = 3636479.9482
True Position[m] :  X =      34.9836,  Y =     135.9606,  Z =     177.7591
True Position[m] :  X = -3760806.9411,  Y = 3636773.6077,  Z = 3636480.1090
True Position[m] :  X =      34.9836,  Y =     135.9606,  Z =     177.7639
True Position[m] :  X = -3760807.1284,  Y = 3636773.2685,  Z = 3636480.2586
True Position[m] :  X =      34.9836,  Y =     135.9606,  Z =     177.7667
True Position[m] :  X = -3760807.3232,  Y = 3636772.9277,  Z = 3636480.4017
True Position[m] :  X =      34.9836,  Y =     135.9606,  Z =     177.7695
True Position[m] :  X = -3760807.5230,  Y = 3636772.5743,  Z = 3636480.5435
True Position[m] :  X =      34.9836,  Y =     135.9606,  Z =     177.7672
True Position[m] :  X = -3760807.7056,  Y = 3636772.2393,  Z = 3636480.6806
True Position[m] :  X =      34.9836,  Y =     135.9606,  Z =     177.7625
True Position[m] :  X = -3760807.9075,  Y = 3636771.8935,  Z = 3636480.8225
True Position[m] :  X =      34.9836,  Y =     135.9606,  Z =     177.7658
True Position[m] :  X = -3760808.1186,  Y = 3636771.5431,  Z = 3636480.9474
True Position[m] :  X =      34.9836,  Y =     135.9606,  Z =     177.7622
True Position[m] :  X = -3760808.3317,  Y = 3636771.1961,  Z = 3636481.0848
True Position[m] :  X =      34.9836,  Y =     135.9606,  Z =     177.7689
True Position[m] :  X = -3760808.5277,  Y = 3636770.8616,  Z = 3636481.2119
True Position[m] :  X =      34.9836,  Y =     135.9606,  Z =     177.7667
True Position[m] :  X = -3760808.7410,  Y = 3636770.5151,  Z = 3636481.3494
True Position[m] :  X =      34.9836,  Y =     135.9606,  Z =     177.7738
True Position[m] :  X = -3760808.9647,  Y = 3636770.1589,  Z = 3636481.4703
True Position[m] :  X =      34.9836,  Y =     135.9606,  Z =     177.7720
True Position[m] :  X = -3760809.1836,  Y = 3636769.8135,  Z = 3636481.5899
True Position[m] :  X =      34.9836,  Y =     135.9606,  Z =     177.7727
True Position[m] :  X = -3760809.4036,  Y = 3636769.4729,  Z = 3636481.7016
True Position[m] :  X =      34.9836,  Y =     135.9606,  Z =     177.7723
True Position[m] :  X = -3760809.6412,  Y = 3636769.1282,  Z = 3636481.8060
True Position[m] :  X =      34.9836,  Y =     135.9606,  Z =     177.7758
True Position[m] :  X = -3760809.8573,  Y = 3636768.7996,  Z = 3636481.8983
True Position[m] :  X =      34.9836,  Y =     135.9606,  Z =     177.7689
True Position[m] :  X = -3760810.1028,  Y = 3636768.4577,  Z = 3636481.9934
True Position[m] :  X =      34.9836,  Y =     135.9606,  Z =     177.7733
True Position[m] :  X = -3760810.3304,  Y = 3636768.1375,  Z = 3636482.0779
True Position[m] :  X =      34.9836,  Y =     135.9606,  Z =     177.7734
True Position[m] :  X = -3760810.5713,  Y = 3636767.8067,  Z = 3636482.1755
True Position[m] :  X =      34.9836,  Y =     135.9606,  Z =     177.7828
True Position[m] :  X = -3760810.7923,  Y = 3636767.4826,  Z = 3636482.2623
True Position[m] :  X =      34.9836,  Y =     135.9607,  Z =     177.7782
True Position[m] :  X = -3760811.0272,  Y = 3636767.1648,  Z = 3636482.3462
True Position[m] :  X =      34.9836,  Y =     135.9607,  Z =     177.7836
True Position[m] :  X = -3760811.2698,  Y = 3636766.8342,  Z = 3636482.4224
True Position[m] :  X =      34.9836,  Y =     135.9607,  Z =     177.7819
True Position[m] :  X = -3760811.5171,  Y = 3636766.4970,  Z = 3636482.5009
True Position[m] :  X =      34.9836,  Y =     135.9607,  Z =     177.7805
True Position[m] :  X = -3760811.7719,  Y = 3636766.1666,  Z = 3636482.5778
True Position[m] :  X =      34.9836,  Y =     135.9607,  Z =     177.7865
True Position[m] :  X = -3760812.0333,  Y = 3636765.8385,  Z = 3636482.6249
True Position[m] :  X =      34.9836,  Y =     135.9607,  Z =     177.7806
True Position[m] :  X = -3760812.2947,  Y = 3636765.5030,  Z = 3636482.6902
True Position[m] :  X =      34.9836,  Y =     135.9607,  Z =     177.7809
True Position[m] :  X = -3760812.5471,  Y = 3636765.1696,  Z = 3636482.7630
True Position[m] :  X =      34.9836,  Y =     135.9607,  Z =     177.7814
True Position[m] :  X = -3760812.7994,  Y = 3636764.8472,  Z = 3636482.8298
True Position[m] :  X =      34.9836,  Y =     135.9607,  Z =     177.7847
True Position[m] :  X = -3760813.0632,  Y = 3636764.5241,  Z = 3636482.8754
True Position[m] :  X =      34.9837,  Y =     135.9607,  Z =     177.7822
