% 2017îN 1åé 6ì˙ 15éû 38ï™ 59.779000ïb é¿çs
%------------------------------------------------------------------------------------------------------------------------------
Observation File :  AndroidOBS.16o
Ephemeris_N File :  AndroidOBS.16n
Ephemeris_G File :  Nothing
IONEX       File :  Nothing
IGS SP3     File :  Nothing
START       TIME :  2016/12/26  6:19:47
END         TIME :  2016/12/26  6:23: 7
True Position[m] :  X = -3761063.4990,  Y = 3636647.5780,  Z = 3636362.7670

%------------------------------------------------------------------------------------------------------------------------------
% Epoch  WEEK      ToW     ToD        X[m]           Y[m]           Z[m]          East[m]     North[m]        Up[m] 
%------------------------------------------------------------------------------------------------------------------------------
     58  1929    109245   22845  -3761170.7901   3636737.9079   3636220.4231       9.6419    -196.8465      33.0325
     59  1929    109246   22846  -3761171.5152   3636739.1279   3636218.9388       9.2689    -198.8477      33.3034
     60  1929    109247   22847  -3761170.2888   3636738.0101   3636215.9404       9.2199    -200.3535      30.2254
     61  1929    109248   22848  -3761172.8633   3636740.2140   3636216.5232       9.4251    -201.8153      33.3311
     62  1929    109249   22849  -3761172.2897   3636739.9203   3636213.1932       9.2376    -204.1903      30.9169
     63  1929    109250   22850  -3761170.8499   3636740.4766   3636212.3642       7.8368    -204.4977      29.9104
     64  1929    109251   22851  -3761171.6237   3636741.6876   3636211.1356       7.5041    -206.3059      30.3514
     65  1929    109252   22852  -3761169.8881   3636740.7034   3636206.5868       7.0052    -208.9253      26.1607
     66  1929    109253   22853  -3761167.1594   3636739.4854   3636203.6533       5.9841    -209.7187      22.1779
     67  1929    109254   22854  -3761168.2835   3636741.1110   3636202.7939       5.5968    -211.5340      23.2732
     68  1929    109255   22855  -3761166.4529   3636740.0201   3636201.3154       5.1085    -211.5561      20.7259
     69  1929    109256   22856  -3761166.0120   3636739.5635   3636199.6338       5.1303    -212.5703      19.2421
     70  1929    109257   22857  -3761165.6402   3636738.5818   3636197.3735       5.5776    -213.8777      17.1681
     71  1929    109258   22858  -3761168.8908   3636738.1840   3636197.6043       8.1231    -214.8699      18.9885
     72  1929    109259   22859  -3761169.9176   3636738.8655   3636196.9981       8.3470    -216.0613      19.6339
     73  1929    109260   22860  -3761168.8606   3636740.4627   3636195.3734       6.4640    -217.5934      18.9894
     74  1929    109261   22861  -3761168.8298   3636742.0806   3636193.6258       5.2794    -219.6573      18.8909
     75  1929    109262   22862  -3761166.9566   3636741.1028   3636192.4402       4.6804    -219.4669      16.5509
     76  1929    109263   22863  -3761168.2450   3636742.2928   3636192.8021       4.7204    -220.1757      18.1950
     77  1929    109264   22864  -3761166.3580   3636741.8380   3636190.5343       3.7357    -221.0748      15.5243
     78  1929    109265   22865  -3761165.6893   3636743.0528   3636189.8314       2.3976    -221.8592      15.4193
     79  1929    109266   22866  -3761163.9615   3636744.1798   3636187.6780       0.3863    -223.3606      13.8089
     80  1929    109267   22867  -3761163.4090   3636745.1186   3636186.9898      -0.6726    -224.0708      13.6235
     81  1929    109268   22868  -3761161.7823   3636745.3216   3636184.7362      -1.9493    -225.3277      11.4890
     82  1929    109269   22869  -3761160.3660   3636745.4430   3636182.9144      -3.0211    -226.2851       9.6794
     83  1929    109270   22870  -3761158.9063   3636745.7559   3636180.8458      -4.2607    -227.5030       7.8119
     84  1929    109270   22870  -3761157.5775   3636746.4600   3636179.6744      -5.6905    -228.1957       6.7586
     85  1929    109271   22871  -3761157.2077   3636747.8711   3636178.8574      -6.9620    -229.2750       6.8760
     86  1929    109273   22873  -3761155.1679   3636748.9196   3636177.0923      -9.1337    -230.2984       5.2598
     87  1929    109274   22874  -3761155.1727   3636750.6805   3636178.0569     -10.3962    -230.2117       6.8185
     87  1929    109274   22874  -3761155.1865   3636751.2264   3636180.2371     -10.7791    -228.6487       8.3875
     89  1929    109276   22876  -3761154.0103   3636753.9188   3636177.8423     -13.5322    -231.1990       7.8551
     89  1929    109276   22876  -3761152.8676   3636753.9798   3636178.2214     -14.3704    -230.4417       7.4341
     91  1929    109277   22877  -3761151.0986   3636758.2530   3636175.1709     -18.6720    -233.9149       7.0770
     92  1929    109278   22878  -3761150.1107   3636759.9994   3636173.4152     -20.6143    -235.6423       6.4831
     93  1929    109279   22879  -3761150.0721   3636764.5243   3636172.2421     -23.8940    -238.3908       8.3649
     94  1929    109280   22880  -3761148.4480   3636765.2750   3636172.7137     -25.5626    -237.6342       8.1061
     95  1929    109281   22881  -3761146.5847   3636765.7919   3636172.5673     -27.2294    -237.1922       7.2191
     96  1929    109282   22882  -3761144.7494   3636767.8309   3636172.1875     -29.9710    -237.5596       7.0816
     97  1929    109283   22883  -3761143.1199   3636769.4640   3636172.0414     -32.2777    -237.6584       6.9682
     98  1929    109284   22884  -3761141.0584   3636771.6916   3636172.1842     -35.3122    -237.5795       7.1045
     99  1929    109285   22885  -3761138.9961   3636771.6174   3636173.5255     -36.6924    -235.6010       6.6165
    100  1929    109286   22886  -3761138.6629   3636774.1418   3636172.6337     -38.7387    -237.2004       7.3466
    101  1929    109287   22887  -3761137.1105   3636774.9708   3636171.6640     -40.4137    -237.6854       6.3485
    102  1929    109288   22888  -3761135.6161   3636776.1037   3636172.5054     -42.2670    -236.8316       6.5958
    103  1929    109289   22889  -3761134.4383   3636778.1214   3636172.5909     -44.5363    -237.0802       7.1003
    104  1929    109290   22890  -3761133.7474   3636779.7590   3636173.1279     -46.1938    -237.0081       7.9339
    105  1929    109291   22891  -3761132.3245   3636781.6786   3636171.8117     -48.5628    -238.2650       7.4344
    106  1929    109292   22892  -3761130.7006   3636783.1594   3636172.3570     -50.7562    -237.7391       7.6339
    107  1929    109293   22893  -3761127.8277   3636785.0615   3636172.4326     -54.1206    -237.2511       7.0684
    108  1929    109294   22894  -3761125.6782   3636786.8071   3636171.1172     -56.8697    -238.1386       6.0423
    109  1929    109295   22895  -3761124.0094   3636787.9378   3636171.6183     -58.8425    -237.4908       5.9907
    110  1929    109296   22896  -3761121.8008   3636789.1330   3636172.4980     -61.2370    -236.3361       5.8748
    111  1929    109297   22897  -3761121.3309   3636790.3821   3636176.7564     -62.4616    -233.1511       8.7508
    112  1929    109298   22898  -3761120.0366   3636790.6411   3636181.3727     -63.5475    -228.9386      10.7826
    113  1929    109299   22899  -3761118.6382   3636792.4913   3636183.7455     -65.8497    -227.1555      12.3731
    114  1929    109300   22900  -3761117.3621   3636794.1606   3636185.9660     -67.9367    -225.4755      13.8452
    115  1929    109301   22901  -3761115.6947   3636795.2562   3636186.4756     -69.8834    -224.8073      13.7793
    116  1929    109302   22902  -3761114.0692   3636796.0907   3636187.6775     -71.6132    -223.4852      13.9861
    117  1929    109303   22903  -3761112.8203   3636797.2475   3636188.5468     -73.3130    -222.7192      14.4078
    118  1929    109304   22904  -3761111.6543   3636798.6855   3636190.3822     -75.1573    -221.3080      15.5922
    119  1929    109305   22905  -3761110.0338   3636800.3059   3636191.6454     -77.4486    -220.2509      16.2847
    120  1929    109306   22906  -3761108.6412   3636801.4156   3636193.7774     -79.2144    -218.3723      17.3188
    121  1929    109307   22907  -3761106.5292   3636801.3956   3636194.1130     -80.6680    -217.2188      16.2559
    122  1929    109308   22908  -3761104.2385   3636802.5669   3636194.5251     -83.1024    -216.4039      15.8100
    123  1929    109309   22909  -3761103.5192   3636805.1345   3636195.3828     -85.4482    -216.4280      17.3403
    124  1929    109310   22910  -3761103.0029   3636807.8913   3636196.3769     -87.7889    -216.4993      19.1763
    125  1929    109311   22911  -3761101.1066   3636809.6733   3636196.4532     -90.3882    -216.3654      19.1180
    126  1929    109312   22912  -3761099.5775   3636811.4745   3636196.8276     -92.7460    -216.1462      19.4578
    127  1929    109313   22913  -3761097.7492   3636812.6769   3636197.0471     -94.8813    -215.6919      19.1915
    128  1929    109314   22914  -3761096.2493   3636814.2382   3636197.4581     -97.0463    -215.3593      19.4329
    129  1929    109315   22915  -3761094.0617   3636815.1678   3636197.4682     -99.2352    -214.8198      18.6796
    130  1929    109316   22916  -3761091.9178   3636816.0591   3636197.4941    -101.3663    -214.2701      17.9393
    131  1929    109317   22917  -3761089.8518   3636817.3683   3636197.7220    -103.7436    -213.7537      17.5987
    132  1929    109318   22918  -3761088.0118   3636819.1030   3636198.1191    -106.2696    -213.3613      17.7306
    133  1929    109319   22919  -3761086.1525   3636820.5721   3636202.2034    -108.6182    -209.8340      19.8137
    134  1929    109320   22920  -3761086.1573   3636820.7668   3636207.4230    -108.7548    -205.6370      22.9199
    135  1929    109321   22921  -3761084.2752   3636820.9752   3636209.7623    -110.2129    -203.0277      23.2712
    136  1929    109322   22922  -3761082.6928   3636822.9567   3636209.7573    -112.7374    -203.1693      23.4648
    137  1929    109323   22923  -3761081.0468   3636823.1557   3636210.5501    -114.0246    -201.9206      23.0631
    138  1929    109324   22924  -3761079.6264   3636823.1879   3636211.5853    -115.0351    -200.4998      22.8384
    139  1929    109325   22925  -3761077.9718   3636825.0867   3636211.7372    -117.5503    -200.4501      23.0323
    140  1929    109326   22926  -3761076.3435   3636826.7020   3636212.2126    -119.8433    -200.0332      23.2657
    141  1929    109327   22927  -3761075.4579   3636829.0509   3636213.2373    -122.1476    -199.7647      24.6694
    142  1929    109328   22928  -3761074.3059   3636831.2342   3636214.0308    -124.5180    -199.5099      25.6892
    143  1929    109329   22929  -3761072.8267   3636832.1147   3636214.8192    -126.1791    -198.6052      25.7714
    144  1929    109330   22930  -3761071.5675   3636832.6344   3636217.3203    -127.4280    -196.2441      26.7596
    145  1929    109331   22931  -3761070.7563   3636834.4789   3636218.3954    -129.3179    -195.7640      27.9487
    146  1929    109332   22932  -3761069.9555   3636835.3163   3636220.2425    -130.4766    -194.2543      29.0129
    147  1929    109333   22933  -3761068.2391   3636835.5581   3636221.0002    -131.8435    -193.0224      28.5740
    148  1929    109334   22934  -3761067.4588   3636836.3070   3636221.9019    -132.9243    -192.2605      29.0579
    149  1929    109335   22935  -3761066.2853   3636836.7038   3636222.9930    -134.0252    -191.0409      29.2183
    150  1929    109336   22936  -3761064.8621   3636837.2629   3636223.8419    -135.4164    -189.9816      29.1851
    151  1929    109337   22937  -3761063.2606   3636836.4476   3636224.9146    -135.9436    -188.1177      28.3925
    152  1929    109338   22938  -3761062.1337   3636836.4088   3636226.3514    -136.6990    -186.4606      28.5303
    153  1929    109339   22939  -3761061.0218   3636836.5728   3636227.9331    -137.5898    -184.7717      28.8757
    154  1929    109340   22940  -3761059.5723   3636836.4775   3636228.6914    -138.5289    -183.5151      28.4024
    155  1929    109341   22941  -3761057.8716   3636836.6066   3636229.2178    -139.8039    -182.4342      27.7759
    156  1929    109342   22942  -3761057.0812   3636837.2796   3636230.8366    -140.8371    -181.0504      28.6217
    157  1929    109343   22943  -3761055.7041   3636836.8369   3636231.5358    -141.4761    -179.7334      27.9594
    158  1929    109344   22944  -3761054.4842   3636837.2476   3636232.6247    -142.6193    -178.5021      28.0991
    159  1929    109345   22945  -3761053.5057   3636837.6593   3636234.4517    -143.5955    -176.7660      28.8046
    160  1929    109346   22946  -3761052.4805   3636838.2514   3636235.9820    -144.7337    -175.3256      29.4153
    161  1929    109347   22947  -3761051.5626   3636838.3187   3636237.2093    -145.4202    -173.9685      29.6167
    162  1929    109348   22948  -3761050.3658   3636838.4851   3636238.3698    -146.3717    -172.5908      29.6718
    163  1929    109349   22949  -3761048.4788   3636838.2507   3636239.0213    -147.5149    -171.1858      28.8003
    164  1929    109350   22950  -3761046.7070   3636838.4924   3636240.3594    -148.9202    -169.4555      28.6616
    165  1929    109351   22951  -3761045.5802   3636837.0932   3636244.1042    -148.6976    -165.3652      29.3480
    166  1929    109352   22952  -3761044.5240   3636836.5268   3636246.5106    -149.0246    -162.7326      29.7829
    167  1929    109353   22953  -3761043.6352   3636836.0785   3636249.1547    -149.3202    -160.0212      30.5200
    168  1929    109354   22954  -3761042.6863   3636836.3852   3636251.9794    -150.2003    -157.4379      31.7552
    169  1929    109355   22955  -3761041.9145   3636836.0292   3636253.7203    -150.4808    -155.5516      32.0960
    170  1929    109356   22956  -3761040.3691   3636835.1876   3636256.7724    -150.9500    -152.0786      32.4562
    171  1929    109357   22957  -3761038.9259   3636834.2398   3636258.8337    -151.2718    -149.4172      32.2481
    172  1929    109358   22958  -3761037.3596   3636833.6781   3636261.1203    -151.9567    -146.6743      32.3166
    173  1929    109359   22959  -3761035.8382   3636833.0748   3636263.7300    -152.5806    -143.6686      32.5731
    174  1929    109361   22961  -3761033.6328   3636832.4249   3636264.3998    -153.6464    -141.9518      31.2879
    174  1929    109361   22961  -3761033.3633   3636831.1839   3636263.4713    -152.9417    -142.1069      29.8902
    176  1929    109363   22963  -3761029.5060   3636828.6246   3636266.5792    -153.7830    -136.9507      27.9423
    177  1929    109364   22964  -3761027.0756   3636826.4742   3636267.0624    -153.9265    -134.6961      25.5632
    178  1929    109365   22965  -3761025.1288   3636824.7521   3636267.7385    -154.0417    -132.6535      23.8233
    179  1929    109366   22966  -3761023.4826   3636821.9860   3636268.5978    -153.1975    -130.1686      21.7709
    180  1929    109367   22967  -3761022.4921   3636819.8820   3636269.8187    -152.3734    -127.9215      20.6892
    180  1929    109367   22967  -3761023.4283   3636817.8063   3636269.4132    -150.2305    -127.8124      19.8260
    182  1929    109369   22969  -3761019.7350   3636815.6270   3636271.9447    -151.2310    -123.3476      17.8607
    183  1929    109370   22970  -3761018.7788   3636814.1328   3636273.4959    -150.8215    -121.0870      17.3359
    184  1929    109371   22971  -3761017.3198   3636811.1702   3636274.7437    -149.7059    -118.2826      15.5046
