% 2016îN 12åé 22ì˙ 14éû 33ï™ 6.411000ïb é¿çs
%------------------------------------------------------------------------------------------------------------------------------
Observation File :  AndroidOBS.16o
Ephemeris_N File :  AndroidOBS.16n
Ephemeris_G File :  Nothing
IONEX       File :  Nothing
IGS SP3     File :  Nothing
START       TIME :  2016/12/22  5:24:38
END         TIME :  2016/12/22  5:27:39
True Position[m] :  X = -3761063.4990,  Y = 3636647.5780,  Z = 3636362.7670

%------------------------------------------------------------------------------------------------------------------------------
% Epoch  WEEK      ToW     ToD        X[m]           Y[m]           Z[m]          East[m]     North[m]        Up[m] 
%------------------------------------------------------------------------------------------------------------------------------
     58  1928    365135   19535  -3761093.9042   3636696.7649   3636428.2073     -14.2252      21.4831      83.4409
     59  1928    365136   19536  -3761094.2738   3636696.7996   3636428.6212     -13.9932      21.6560      83.9157
     60  1928    365137   19537  -3761094.3557   3636696.4543   3636428.6809     -13.6880      21.8088      83.8015
     61  1928    365138   19538  -3761094.3298   3636695.9106   3636428.6212     -13.3151      21.9873      83.4423
     62  1928    365139   19539  -3761094.2885   3636695.2884   3636428.6002     -12.8966      22.2351      83.0516
     63  1928    365140   19540  -3761094.3900   3636695.1912   3636428.8444     -12.7562      22.4321      83.1960
     64  1928    365141   19541  -3761094.4091   3636694.8730   3636429.0710     -12.5141      22.7367      83.1560
     65  1928    365142   19542  -3761094.6974   3636694.9750   3636429.6230     -12.3870      23.0295      83.7004
     66  1928    365143   19543  -3761094.9806   3636694.9940   3636430.0699     -12.2038      23.2713      84.1342
     67  1928    365144   19544  -3761095.1817   3636694.8617   3636430.3308     -11.9690      23.4549      84.3269
     68  1928    365145   19545  -3761095.3237   3636694.6486   3636430.8088     -11.7171      23.8730      84.5632
     69  1928    365146   19546  -3761095.2627   3636694.2524   3636430.8544     -11.4746      24.0934      84.3277
     70  1928    365147   19547  -3761095.2842   3636694.0018   3636430.8477     -11.2796      24.1789      84.1939
     71  1928    365148   19548  -3761095.3140   3636693.7393   3636430.7365     -11.0701      24.1800      83.9981
     72  1928    365149   19549  -3761095.3258   3636693.4584   3636430.4157     -10.8600      24.0244      83.6612
     73  1928    365150   19550  -3761095.5046   3636693.5709   3636430.4563     -10.8165      23.9390      83.8539
     74  1928    365151   19551  -3761095.5570   3636693.3531   3636430.2439     -10.6236      23.8303      83.6389
     75  1928    365152   19552  -3761095.4832   3636692.9722   3636429.6334     -10.4010      23.5122      83.0285
     76  1928    365153   19553  -3761095.5035   3636693.0641   3636429.5625     -10.4530      23.4091      83.0521
     77  1928    365154   19554  -3761095.5471   3636693.2349   3636429.5185     -10.5455      23.2871      83.1498
     78  1928    365155   19555  -3761095.6148   3636693.4785   3636429.5212     -10.6735      23.1643      83.3300
     79  1928    365156   19556  -3761095.7216   3636693.6823   3636429.5240     -10.7458      23.0414      83.5106
     80  1928    365157   19557  -3761095.8676   3636693.9398   3636429.5601     -10.8294      22.9082      83.7640
     81  1928    365158   19558  -3761096.0260   3636694.2950   3636429.6386     -10.9747      22.7656      84.1045
     82  1928    365159   19559  -3761096.1345   3636694.5883   3636429.6950     -11.1101      22.6502      84.3678
     83  1928    365160   19560  -3761096.2315   3636694.8674   3636429.7144     -11.2434      22.5149      84.5950
     84  1928    365161   19561  -3761096.2981   3636695.0696   3636429.7479     -11.3424      22.4344      84.7687
     85  1928    365162   19562  -3761096.3993   3636695.2370   3636429.7911     -11.3924      22.3613      84.9484
     86  1928    365163   19563  -3761096.6297   3636695.4878   3636429.9614     -11.4126      22.3059      85.3246
     87  1928    365164   19564  -3761096.8014   3636695.6588   3636430.0865     -11.4161      22.2695      85.5948
     88  1928    365165   19565  -3761096.9508   3636695.7699   3636430.1901     -11.3922      22.2486      85.8055
     89  1928    365166   19566  -3761097.0546   3636695.8845   3636430.2574     -11.4023      22.2152      85.9704
     90  1928    365167   19567  -3761097.0404   3636695.8643   3636430.2247     -11.3977      22.2023      85.9318
     91  1928    365168   19568  -3761097.0613   3636695.8544   3636430.1971     -11.3761      22.1751      85.9227
     92  1928    365169   19569  -3761097.1381   3636695.9541   3636430.2256     -11.3943      22.1270      86.0411
     93  1928    365170   19570  -3761097.2427   3636696.0668   3636430.2618     -11.4027      22.0686      86.1876
     94  1928    365171   19571  -3761097.3518   3636696.1784   3636430.3023     -11.4070      22.0124      86.3386
     95  1928    365172   19572  -3761097.4673   3636696.2563   3636430.3805     -11.3828      21.9978      86.4959
     96  1928    365173   19573  -3761097.5409   3636696.2693   3636430.4292     -11.3410      22.0022      86.5746
     97  1928    365174   19574  -3761097.5639   3636696.2586   3636430.4746     -11.3173      22.0341      86.6080
     98  1928    365175   19575  -3761097.5418   3636696.1839   3636430.4946     -11.2790      22.0894      86.5640
     99  1928    365176   19576  -3761097.5511   3636696.1236   3636430.5380     -11.2291      22.1452      86.5600
    100  1928    365177   19577  -3761097.6231   3636696.0872   3636430.4086     -11.1530      22.0240      86.5074
    101  1928    365178   19578  -3761097.6715   3636696.0313   3636430.2487     -11.0791      21.8954      86.4124
    102  1928    365179   19579  -3761097.8324   3636696.2270   3636430.5994     -11.1079      22.0384      86.8197
    103  1928    365180   19580  -3761097.8418   3636696.3652   3636430.7935     -11.2007      22.1385      87.0153
    104  1928    365181   19581  -3761097.8234   3636696.2912   3636430.6988     -11.1604      22.0979      86.9080
    105  1928    365182   19582  -3761097.6782   3636696.0633   3636430.2714     -11.0974      21.8983      86.4476
    106  1928    365183   19583  -3761097.5914   3636695.9181   3636429.9744     -11.0534      21.7487      86.1436
    107  1928    365184   19584  -3761097.5336   3636695.8637   3636429.8577     -11.0544      21.6986      86.0116
    108  1928    365185   19585  -3761097.4812   3636695.8747   3636429.8266     -11.0988      21.6903      85.9692
    109  1928    365186   19586  -3761097.3333   3636695.6372   3636429.3624     -11.0309      21.4656      85.4807
    110  1928    365187   19587  -3761097.1493   3636695.3108   3636428.7804     -10.9241      21.1947      84.8527
    111  1928    365188   19588  -3761097.0415   3636695.3796   3636428.8276     -11.0485      21.2504      84.8554
    112  1928    365189   19589  -3761096.9188   3636695.4328   3636428.8556     -11.1720      21.3027      84.8295
    113  1928    365190   19590  -3761096.8835   3636695.5115   3636428.9312     -11.2532      21.3478      84.8969
    114  1928    365191   19591  -3761096.8655   3636695.6352   3636429.0130     -11.3546      21.3730      85.0037
    115  1928    365192   19592  -3761096.8737   3636695.7414   3636429.0718     -11.4253      21.3754      85.1027
    116  1928    365193   19593  -3761096.8047   3636695.7345   3636429.0632     -11.4682      21.3996      85.0532
    117  1928    365194   19594  -3761096.7068   3636695.7194   3636428.9702     -11.5255      21.3697      84.9336
    118  1928    365195   19595  -3761096.5620   3636695.5806   3636428.6720     -11.5263      21.2404      84.5983
    119  1928    365196   19596  -3761096.3658   3636695.3598   3636428.2512     -11.5039      21.0645      84.1158
    120  1928    365197   19597  -3761096.1965   3636695.1658   3636427.8362     -11.4822      20.8715      83.6676
    121  1928    365198   19598  -3761096.0643   3636694.9743   3636427.4440     -11.4364      20.6810      83.2558
    122  1928    365199   19599  -3761095.9717   3636694.8510   3636427.1225     -11.4121      20.5049      82.9467
    123  1928    365200   19600  -3761095.8387   3636694.7005   3636426.7437     -11.3964      20.3093      82.5655
    124  1928    365201   19601  -3761095.7153   3636694.5050   3636426.3315     -11.3417      20.1004      82.1451
    125  1928    365202   19602  -3761095.4957   3636694.1327   3636425.7280     -11.2266      19.8448      81.4577
    126  1928    365203   19603  -3761095.4228   3636693.8877   3636425.4218     -11.1012      19.7215      81.0997
    127  1928    365204   19604  -3761095.3758   3636693.6908   3636425.0529     -10.9923      19.5172      80.7484
    128  1928    365205   19605  -3761095.3216   3636693.3429   3636424.4799     -10.7799      19.2088      80.1898
    129  1928    365206   19606  -3761095.3436   3636693.0608   3636424.0847     -10.5618      18.9882      79.8155
    130  1928    365207   19607  -3761095.3126   3636692.8615   3636423.8334     -10.4400      18.8746      79.5397
    131  1928    365208   19608  -3761095.1606   3636692.4711   3636423.2003     -10.2650      18.5741      78.8649
    132  1928    365209   19609  -3761095.0334   3636692.1538   3636422.6405     -10.1254      18.2942      78.2883
    133  1928    365210   19610  -3761094.7914   3636691.6176   3636421.7022      -9.9081      17.8390      77.3024
    134  1928    365211   19611  -3761094.8011   3636691.6068   3636421.6970      -9.8936      17.8350      77.2989
    135  1928    365213   19613  -3761094.7369   3636691.5559   3636421.4437      -9.9016      17.6742      77.0869
    136  1928    365214   19614  -3761094.7558   3636691.5312   3636421.4374      -9.8707      17.6711      77.0804
    137  1928    365215   19615  -3761094.6525   3636691.5264   3636421.3017      -9.9390      17.6044      76.9390
    138  1928    365216   19616  -3761094.5298   3636691.5306   3636421.1400     -10.0274      17.5208      76.7765
    139  1928    365217   19617  -3761094.3535   3636691.5064   3636420.9983     -10.1325      17.4870      76.5776
    140  1928    365218   19618  -3761094.1846   3636691.5570   3636420.9035     -10.2864      17.4588      76.4526
    141  1928    365218   19618  -3761093.9873   3636691.5266   3636420.6943     -10.4017      17.3808      76.1990
    142  1928    365219   19619  -3761093.7832   3636691.4739   3636420.4545     -10.5056      17.2895      75.9114
    143  1928    365221   19621  -3761093.5148   3636691.3321   3636420.1604     -10.5903      17.2156      75.5039
    144  1928    365222   19622  -3761093.3225   3636691.3447   3636420.1022     -10.7330      17.2422      75.3645
    145  1928    365222   19622  -3761093.1086   3636691.3141   3636420.0415     -10.8596      17.2928      75.1862
    146  1928    365223   19623  -3761092.9607   3636691.2926   3636419.9765     -10.9470      17.3091      75.0496
    148  1928    365225   19625  -3761092.7674   3636691.1603   3636419.7055     -10.9863      17.2195      74.7051
    149  1928    365226   19626  -3761092.6310   3636691.0911   3636419.5484     -11.0314      17.1745      74.4952
    150  1928    365227   19627  -3761092.4894   3636691.0630   3636419.4382     -11.1095      17.1539      74.3326
    151  1928    365228   19628  -3761092.3719   3636691.0982   3636419.4974     -11.2165      17.2367      74.3174
    152  1928    365228   19628  -3761092.2970   3636691.1759   3636419.5583     -11.3244      17.2866      74.3524
    153  1928    365229   19629  -3761092.2395   3636691.2167   3636419.6294     -11.3938      17.3522      74.3826
    154  1928    365230   19630  -3761092.1341   3636691.2519   3636419.6495     -11.4924      17.3981      74.3521
    155  1928    365231   19631  -3761092.0458   3636691.3204   3636419.6716     -11.6030      17.4253      74.3518
    156  1928    365232   19632  -3761091.9918   3636691.3771   3636419.7297     -11.6812      17.4725      74.3856
    157  1928    365233   19633  -3761091.9353   3636691.4079   3636419.7590     -11.7427      17.5076      74.3866
    158  1928    365234   19634  -3761091.8840   3636691.4265   3636419.7992     -11.7917      17.5542      74.3900
    159  1928    365235   19635  -3761091.8142   3636691.4271   3636419.8322     -11.8407      17.6098      74.3682
    160  1928    365236   19636  -3761091.7497   3636691.4350   3636419.8518     -11.8911      17.6493      74.3459
    161  1928    365237   19637  -3761091.6924   3636691.4542   3636419.8762     -11.9447      17.6853      74.3371
    162  1928    365238   19638  -3761091.6567   3636691.4893   3636419.9358     -11.9949      17.7348      74.3703
    163  1928    365239   19639  -3761091.6201   3636691.5121   3636419.9932     -12.0367      17.7879      74.3945
    164  1928    365240   19640  -3761091.5986   3636691.5365   3636420.0600     -12.0691      17.8417      74.4341
    165  1928    365241   19641  -3761091.5773   3636691.5335   3636420.1121     -12.0818      17.8944      74.4496
    166  1928    365242   19642  -3761091.5135   3636691.5085   3636420.1459     -12.1082      17.9583      74.4173
    167  1928    365243   19643  -3761091.3874   3636691.4459   3636420.1411     -12.1509      18.0313      74.3045
    168  1928    365244   19644  -3761091.2791   3636691.3954   3636420.1546     -12.1898      18.1071      74.2198
    169  1928    365245   19645  -3761091.1989   3636691.3576   3636420.2101     -12.2184      18.2007      74.1829
    170  1928    365246   19646  -3761091.1702   3636691.3535   3636420.3041     -12.2354      18.2912      74.2175
    171  1928    365247   19647  -3761091.1551   3636691.3451   3636420.3906     -12.2398      18.3717      74.2534
    172  1928    365248   19648  -3761091.1204   3636691.2738   3636420.4640     -12.2127      18.4745      74.2344
    173  1928    365249   19649  -3761091.0592   3636691.1662   3636420.5018     -12.1779      18.5736      74.1588
    174  1928    365250   19650  -3761090.9360   3636691.0078   3636420.4582     -12.1497      18.6518      73.9710
    175  1928    365251   19651  -3761090.8982   3636690.8790   3636420.4634     -12.0833      18.7229      73.8784
    176  1928    365252   19652  -3761090.6702   3636690.7037   3636420.2677     -12.1158      18.7264      73.5320
    177  1928    365253   19653  -3761090.8753   3636690.5432   3636420.4175     -11.8579      18.8286      73.6473
    178  1928    365254   19654  -3761091.0489   3636690.3990   3636420.5713     -11.6335      18.9405      73.7556
    179  1928    365255   19655  -3761091.2055   3636690.3423   3636420.7061     -11.4840      19.0090      73.8928
    180  1928    365256   19656  -3761091.1394   3636690.1943   3636420.4525     -11.4234      18.8875      73.6242
    181  1928    365257   19657  -3761091.1505   3636690.2717   3636420.4887     -11.4714      18.8817      73.6956
    182  1928    365258   19658  -3761091.0695   3636690.2525   3636420.5179     -11.5139      18.9466      73.6537
