% 2017îN 5åé 23ì˙ 13éû 53ï™ 49.422000ïb é¿çs
%------------------------------------------------------------------------------------------------------------------------------
Observation File :  AndroidOBS.17o
Ephemeris_N File :  AndroidOBS.17n
Ephemeris_G File :  Nothing
IONEX       File :  Nothing
IGS SP3     File :  Nothing
START       TIME :  2017/ 1/27  4:28:2.939516e+001
END         TIME :  2017/ 1/27  4:32:3.740296e+001
True Position[m] :  X = -3761063.4990,  Y = 3636647.5780,  Z = 3636362.7670

%------------------------------------------------------------------------------------------------------------------------------
% Epoch  WEEK      ToW     ToD        X[m]           Y[m]           Z[m]          East[m]     North[m]        Up[m] 
%------------------------------------------------------------------------------------------------------------------------------
     57  1933    448166   16166  -3761136.3137   3636707.3495   3636211.8144       7.6451    -177.5118      -9.6141
     58  1933    448167   16167  -3761142.4779   3636711.6744   3636214.6849       8.8208    -179.4241      -1.8744
     59  1933    448168   16168  -3761137.8295   3636708.0234   3636207.6086       8.2143    -181.8510     -10.7487
     60  1933    448168   16168  -3761148.3469   3636717.2795   3636214.1262       8.8709    -184.5346       4.4545
     61  1933    448169   16169  -3761150.0045   3636718.0890   3636212.1329       9.4412    -187.1736       4.7491
     62  1933    448170   16170  -3761147.2768   3636714.1091   3636206.7354      10.4063    -188.8855      -2.2187
     63  1933    448171   16171  -3761148.6984   3636714.4270   3636205.4201      11.1659    -190.6758      -1.9545
     64  1933    448172   16172  -3761149.5137   3636714.6812   3636203.8803      11.5499    -192.3747      -2.2123
     65  1933    448173   16173  -3761149.7696   3636714.0732   3636201.6938      12.1649    -194.0294      -3.6614
     66  1933    448174   16174  -3761149.4695   3636713.1848   3636199.1943      12.5950    -195.5996      -5.7771
     67  1933    448175   16175  -3761149.7839   3636712.8671   3636197.3889      13.0419    -197.0818      -6.8079
     68  1933    448176   16176  -3761151.0231   3636713.0678   3636197.2653      13.7589    -197.7738      -6.0346
     69  1933    448177   16177  -3761153.1020   3636715.0043   3636197.5902      13.8119    -199.1362      -3.5209
     70  1933    448178   16178  -3761150.8679   3636714.6487   3636194.0263      12.5146    -200.9936      -7.0826
     71  1933    448179   16179  -3761151.5365   3636715.7284   3636194.0926      12.2032    -201.6452      -6.0359
     72  1933    448180   16180  -3761151.8525   3636717.1465   3636193.7320      11.4034    -202.6361      -5.2488
     73  1933    448181   16181  -3761152.6439   3636719.1154   3636194.0827      10.5380    -203.4595      -3.4603
     74  1933    448182   16182  -3761152.7029   3636720.4317   3636193.6320       9.6328    -204.3777      -2.9342
     75  1933    448183   16183  -3761153.0808   3636722.1030   3636193.5060       8.6939    -205.3028      -1.8321
     76  1933    448185   16185  -3761149.4020   3636719.8876   3636189.7680       7.7294    -205.9662      -7.4037
     77  1933    448186   16186  -3761150.6690   3636723.2440   3636191.0476       6.1972    -206.7777      -4.0123
     78  1933    448187   16187  -3761147.8995   3636722.9198   3636188.6999       4.5051    -207.4305      -7.1742
     79  1933    448188   16188  -3761145.2014   3636722.6452   3636186.2525       2.8270    -208.2142     -10.3230
     80  1933    448189   16189  -3761147.7333   3636726.6797   3636189.0888       1.6867    -208.5418      -4.9077
     81  1933    448190   16190  -3761146.1756   3636727.4640   3636188.0018       0.0400    -209.1030      -6.0018
     82  1933    448191   16191  -3761142.4797   3636726.8058   3636185.0705      -2.0559    -209.7190     -10.2342
     83  1933    448192   16192  -3761144.5436   3636729.3541   3636187.1302      -2.4532    -209.8977      -6.3863
     84  1933    448193   16193  -3761141.1156   3636728.8670   3636185.0299      -4.4859    -210.0115      -9.8869
     85  1933    448194   16194  -3761144.0181   3636733.2885   3636188.6056      -5.6469    -210.0402      -3.6091
     86  1933    448195   16195  -3761140.1582   3636731.4722   3636185.6587      -7.0242    -210.1400      -8.6067
     87  1933    448195   16195  -3761144.4623   3636738.2841   3636190.5179      -8.9295    -210.6474       0.5940
     88  1933    448196   16196  -3761139.9990   3636736.7383   3636186.8855     -10.9207    -211.1679      -4.9979
     89  1933    448198   16198  -3761135.5490   3636734.6327   3636183.4780     -12.5003    -211.2865     -10.7718
     90  1933    448199   16199  -3761137.4782   3636738.8752   3636186.8012     -14.2092    -211.0496      -5.3140
     91  1933    448199   16199  -3761135.2629   3636738.9919   3636185.9720     -15.8330    -210.8624      -7.0278
     92  1933    448201   16201  -3761134.3166   3636740.2308   3636186.0198     -17.3814    -210.9270      -6.8521
     93  1933    448202   16202  -3761133.6037   3636742.0583   3636186.2009     -19.1907    -211.2131      -6.1274
     94  1933    448203   16203  -3761132.7312   3636743.5611   3636186.4586     -20.8775    -211.2412      -5.6377
     95  1933    448203   16203  -3761131.1655   3636744.3005   3636185.9927     -22.4975    -211.2723      -6.4059
     96  1933    448205   16205  -3761128.7462   3636744.4198   3636184.7871     -24.2650    -211.3104      -8.4542
     97  1933    448206   16206  -3761127.3387   3636745.6187   3636184.4864     -26.1052    -211.4545      -8.7727
     98  1933    448207   16207  -3761127.6713   3636748.3375   3636186.3285     -27.8285    -211.1658      -5.9723
     99  1933    448208   16208  -3761131.8510   3636755.4964   3636191.6561     -30.0697    -211.3765       3.6212
    100  1933    448209   16209  -3761124.5672   3636750.8783   3636185.2289     -31.8127    -211.7999      -6.9840
    101  1933    448210   16210  -3761126.5866   3636755.4678   3636189.1535     -33.7084    -211.2458      -0.9307
    102  1933    448211   16211  -3761122.2956   3636753.5696   3636185.8674     -35.3266    -211.4131      -6.4232
    103  1933    448212   16212  -3761122.1848   3636754.9097   3636186.1392     -36.3670    -211.6788      -5.5694
    104  1933    448213   16213  -3761118.5296   3636753.8803   3636183.8169     -38.1678    -211.6648      -9.6401
    105  1933    448214   16214  -3761118.5636   3636756.7243   3636185.0880     -40.1887    -211.7707      -7.2715
    106  1933    448215   16215  -3761118.0050   3636758.5481   3636186.1318     -41.8881    -211.4121      -5.9634
    107  1933    448216   16216  -3761122.4087   3636765.0226   3636193.1230     -43.4815    -210.0794       4.3260
    108  1933    448217   16217  -3761117.8951   3636763.3920   3636191.1199     -45.4468    -209.2103      -0.4096
    109  1933    448217   16217  -3761115.8723   3636764.0311   3636191.3678     -47.3123    -208.4283      -1.0950
    110  1933    448219   16219  -3761108.5028   3636759.9225   3636185.4991     -49.4813    -208.5618     -11.1404
    111  1933    448220   16220  -3761114.5940   3636768.1538   3636192.9268     -51.1646    -208.2670       1.3939
    112  1933    448221   16221  -3761110.4809   3636766.4743   3636190.5617     -52.8164    -207.8402      -3.3413
    113  1933    448222   16222  -3761110.6915   3636769.2861   3636192.9433     -54.6914    -207.0963      -0.2504
    114  1933    448223   16223  -3761108.2048   3636768.7726   3636191.9881     -56.0508    -206.6494      -2.5552
    115  1933    448224   16224  -3761104.6274   3636768.4468   3636190.1736     -58.3032    -206.5317      -5.8882
    116  1933    448225   16225  -3761107.5805   3636773.5060   3636194.3037     -59.8876    -206.3812       1.1005
