% 2017îN 1åé 19ì˙ 15éû 2ï™ 43.136000ïb é¿çs
%------------------------------------------------------------------------------------------------------------------------------
Observation File :  AndroidOBS.17o
Ephemeris_N File :  AndroidOBS.17n
Ephemeris_G File :  Nothing
IONEX       File :  Nothing
IGS SP3     File :  Nothing
START       TIME :  2017/ 1/19  4:53:48
END         TIME :  2017/ 1/19  4:58: 6
True Position[m] :  X = -3761063.4990,  Y = 3636647.5780,  Z = 3636362.7670

%------------------------------------------------------------------------------------------------------------------------------
% Epoch  WEEK      ToW     ToD        X[m]           Y[m]           Z[m]          East[m]     North[m]        Up[m] 
%------------------------------------------------------------------------------------------------------------------------------
     57  1932    363284   17684  -3761137.6096   3636682.5972   3636233.4109      26.3403    -150.4868     -10.5661
     58  1932    363286   17686  -3761138.5178   3636682.5674   3636231.1727      26.9929    -152.6830     -11.3314
     59  1932    363287   17687  -3761139.7252   3636683.2234   3636229.4653      27.3607    -154.8410     -11.2255
     60  1932    363288   17688  -3761140.7881   3636683.3635   3636227.6306      27.9988    -156.8382     -11.5716
     61  1932    363289   17689  -3761141.7664   3636682.8896   3636224.9283      29.0196    -159.2666     -12.8144
     62  1932    363290   17690  -3761142.0329   3636686.2079   3636222.9460      26.8193    -162.3231     -11.9041
     63  1932    363291   17691  -3761141.6479   3636686.6246   3636219.2611      26.2521    -165.3496     -14.0063
     64  1932    363292   17692  -3761141.7054   3636687.1247   3636217.8078      25.9325    -166.7633     -14.5207
     65  1932    363293   17693  -3761142.3794   3636688.8922   3636217.3216      25.1304    -168.1439     -13.3958
     66  1932    363294   17694  -3761142.5764   3636689.9496   3636215.4632      24.5072    -170.1691     -13.7431
     67  1932    363295   17695  -3761143.8674   3636689.9939   3636213.9300      25.3727    -171.9750     -13.8364
     68  1932    363296   17696  -3761145.4456   3636690.6204   3636213.3379      26.0193    -173.3604     -12.8895
     69  1932    363297   17697  -3761146.2907   3636691.0735   3636212.5810      26.2811    -174.5093     -12.5676
     70  1932    363298   17698  -3761146.9849   3636691.3407   3636211.5712      26.5715    -175.7293     -12.5855
     71  1932    363299   17699  -3761148.0698   3636694.1659   3636211.2209      25.2946    -177.5894     -10.5383
     72  1932    363300   17700  -3761148.8457   3636695.0764   3636210.6321      25.1794    -178.7545      -9.9002
     73  1932    363301   17701  -3761150.2293   3636695.0126   3636208.8776      26.1870    -180.7368     -10.1275
     74  1932    363302   17702  -3761150.3886   3636695.2934   3636208.4559      26.0959    -181.2599     -10.1155
     75  1932    363303   17703  -3761150.5315   3636696.6271   3636207.0074      25.2365    -183.0371     -10.1022
     76  1932    363304   17704  -3761151.3436   3636698.0028   3636206.3795      24.8120    -184.4346      -9.2005
     77  1932    363305   17705  -3761150.8534   3636699.0102   3636205.5198      23.7470    -185.3383      -9.4083
     78  1932    363305   17705  -3761152.0969   3636700.1527   3636204.8239      23.7901    -186.8763      -8.4241
     79  1932    363306   17706  -3761152.7857   3636700.4182   3636203.9893      24.0780    -187.9499      -8.3457
     80  1932    363308   17708  -3761153.2106   3636701.6041   3636202.8726      23.5208    -189.5125      -8.0603
     81  1932    363309   17709  -3761153.0287   3636702.7138   3636202.4490      22.5966    -190.2270      -7.7782
     82  1932    363310   17710  -3761152.7668   3636704.0941   3636201.7508      21.4223    -191.2411      -7.5466
     83  1932    363311   17711  -3761153.2383   3636704.7893   3636201.6344      21.2502    -191.8079      -6.9398
     84  1932    363312   17712  -3761152.8142   3636705.8313   3636200.5056      20.2063    -192.9732      -7.2433
     85  1932    363313   17713  -3761152.2644   3636708.3798   3636199.3989      17.9920    -194.6690      -6.7501
     86  1932    363314   17714  -3761152.1916   3636709.6160   3636198.9235      17.0527    -195.5211      -6.3615
     87  1932    363315   17715  -3761151.5918   3636710.7857   3636197.4569      15.7949    -196.9417      -6.8895
     88  1932    363315   17715  -3761151.0272   3636711.8254   3636196.1367      14.6550    -198.2050      -7.3868
     89  1932    363317   17717  -3761150.3437   3636713.1835   3636195.4084      13.2035    -199.0613      -7.4335
     90  1932    363318   17718  -3761150.0469   3636716.3245   3636194.9787      10.7392    -200.5428      -6.0657
     91  1932    363319   17719  -3761149.2066   3636718.3114   3636194.5973       8.7267    -201.3008      -5.6478
     92  1932    363319   17719  -3761148.5309   3636720.0965   3636194.2432       6.9737    -202.0238      -5.2321
     93  1932    363321   17721  -3761147.3221   3636721.4790   3636194.5603       5.1396    -201.8167      -4.9750
     94  1932    363321   17721  -3761146.3403   3636722.5929   3636194.8076       3.6563    -201.6534      -4.7771
     95  1932    363322   17722  -3761145.5414   3636724.2021   3636194.6146       1.9441    -202.1235      -4.4418
     96  1932    363323   17723  -3761144.5327   3636726.1649   3636194.5194      -0.1681    -202.5681      -3.9726
     97  1932    363324   17724  -3761143.3213   3636727.6211   3636194.4300      -2.0569    -202.7223      -3.9081
     98  1932    363325   17725  -3761142.5803   3636728.9424   3636194.5059      -3.5220    -202.8813      -3.5485
     99  1932    363326   17726  -3761142.1587   3636729.7761   3636194.5239      -4.4144    -203.0250      -3.3118
    100  1932    363327   17727  -3761141.1997   3636731.4808   3636194.6134      -6.3065    -203.2358      -2.8543
    101  1932    363329   17729  -3761139.9130   3636733.7630   3636194.7451      -8.8416    -203.5071      -2.2370
    102  1932    363329   17729  -3761140.1842   3636735.5641   3636193.0951      -9.9478    -205.6885      -1.9974
    103  1932    363330   17730  -3761139.4649   3636737.0511   3636193.5634     -11.5169    -205.6010      -1.3058
    104  1932    363332   17732  -3761139.4027   3636737.8184   3636193.6652     -12.1117    -205.7978      -0.8470
    105  1932    363333   17733  -3761138.3514   3636738.4881   3636193.5696     -13.3239    -205.7096      -1.1396
    106  1932    363334   17734  -3761137.5800   3636740.3713   3636194.2657     -15.2139    -205.5719      -0.1224
    107  1932    363335   17735  -3761136.6194   3636741.1531   3636194.2938     -16.4437    -205.4645      -0.2268
    108  1932    363336   17736  -3761135.5706   3636742.2598   3636194.3879     -17.9683    -205.3962      -0.1603
    109  1932    363337   17737  -3761134.5881   3636743.2324   3636194.6328     -19.3505    -205.1782      -0.0447
    110  1932    363338   17738  -3761134.0740   3636745.2284   3636195.4615     -21.1428    -205.0828       1.2644
    111  1932    363339   17739  -3761132.6225   3636746.9575   3636195.8978     -23.3948    -204.8161       1.6444
    112  1932    363340   17740  -3761131.4732   3636747.3922   3636195.8633     -24.5063    -204.5439       1.1952
    113  1932    363341   17741  -3761130.2182   3636748.2180   3636195.9324     -25.9722    -204.2992       0.9659
    114  1932    363341   17741  -3761129.4265   3636749.5847   3636196.3531     -27.5051    -204.1729       1.5192
    115  1932    363342   17742  -3761128.2799   3636751.1705   3636196.6728     -29.4421    -204.0703       1.9302
    116  1932    363343   17743  -3761127.0653   3636752.6138   3636196.9117     -31.3240    -203.9492       2.1738
    117  1932    363344   17744  -3761126.2131   3636753.7068   3636197.0013     -32.7021    -203.9600       2.3457
    118  1932    363345   17745  -3761124.7072   3636755.8056   3636197.3055     -35.2578    -203.9266       2.8284
    119  1932    363347   17747  -3761123.3676   3636757.0218   3636197.4443     -37.0632    -203.7455       2.8117
    120  1932    363348   17748  -3761121.6842   3636758.5078   3636199.5537     -39.3016    -201.9155       3.8758
    121  1932    363349   17749  -3761120.3101   3636759.7152   3636200.2264     -41.1248    -201.2792       4.1397
    122  1932    363350   17750  -3761118.5737   3636761.1117   3636201.4379     -43.3357    -200.1275       4.6069
    123  1932    363351   17751  -3761117.0633   3636764.2790   3636202.7051     -46.6627    -199.7289       6.2477
    124  1932    363351   17751  -3761115.6333   3636765.4353   3636203.6187     -48.4879    -198.8518       6.5877
    125  1932    363352   17752  -3761114.0827   3636766.9698   3636204.0121     -50.6689    -198.5019       6.7739
    126  1932    363353   17753  -3761113.3727   3636767.4957   3636204.0019     -51.5405    -198.4273       6.6493
    127  1932    363354   17754  -3761112.3008   3636768.3249   3636203.8021     -52.8817    -198.4796       6.3757
    128  1932    363355   17755  -3761111.0546   3636769.4731   3636203.5992     -54.5734    -198.5898       6.1793
    129  1932    363356   17756  -3761109.8569   3636770.6663   3636203.4549     -56.2638    -198.6899       6.0707
    130  1932    363357   17757  -3761108.8579   3636771.6678   3636203.4728     -57.6781    -198.6626       6.0629
    131  1932    363358   17758  -3761107.9283   3636772.4093   3636203.3334     -58.8574    -198.6892       5.8577
    132  1932    363359   17759  -3761106.8860   3636773.8492   3636203.5155     -60.6170    -198.6842       6.1683
    133  1932    363360   17760  -3761105.4408   3636775.2072   3636203.5412     -62.5979    -198.6087       6.1051
    134  1932    363361   17761  -3761104.1584   3636776.4490   3636203.5524     -64.3820    -198.5659       6.0635
